distance,density
157,0.1600831600831601
156,0.14285714285714285
155,0.11834319526627218
154,0.13618677042801555
153,0.16448598130841122
152,0.14233576642335766
151,0.15964912280701754
150,0.1440677966101695
149,0.18451400329489293
148,0.14057507987220447
147,0.14397496087636932
146,0.12557427258805512
145,0.15797317436661698
144,0.138328530259366
143,0.1370056497175141
142,0.15159944367176634
141,0.14709851551956815
140,0.15803108808290156
139,0.12452830188679245
138,0.1570552147239264
137,0.1395076201641266
136,0.1465324384787472
135,0.14895947426067907
134,0.14469453376205788
133,0.13257965056526208
132,0.15354330708661418
131,0.15177713736791545
130,0.1424581005586592
129,0.15280289330922242
128,0.16038562664329536
127,0.12362404741744284
126,0.14600326264274063
125,0.13886733902249807
124,0.14510097232610322
123,0.14203730272596843
122,0.1421636615811373
121,0.13672922252010725
120,0.14193962748876043
119,0.13040791100123608
118,0.13801308744794766
117,0.1384083044982699
116,0.12744550027948576
115,0.1354389721627409
114,0.13032191069574248
113,0.12701612903225806
112,0.13192741539970573
111,0.12
110,0.12217611802674043
109,0.13282985339848957
108,0.1389247311827957
107,0.12416387959866221
106,0.1156490093004448
105,0.12087912087912088
104,0.11871455576559546
103,0.11546920821114369
102,0.10801270737733851
101,0.10777027027027027
100,0.11279407025459233
99,0.11343375345834614
98,0.11048909840895699
97,0.11245431543435479
96,0.10238726790450928
95,0.11498870198342957
94,0.11023433763749402
93,0.09841706813489333
92,0.09770860354517942
91,0.099160008195042
90,0.09814886232163517
89,0.09623051830373323
88,0.09626685101970273
87,0.0854132901134522
86,0.08871688002381661
85,0.08847369144113203
84,0.08572901895062524
83,0.08878504672897196
82,0.08284714119019837
81,0.08147662734818698
80,0.08026620953917515
79,0.07719265012312938
78,0.07764145760849661
77,0.07369543959463064
76,0.07254817987152035
75,0.07779233540779561
74,0.07686255998741248
73,0.07297359710568856
72,0.0689837952445858
71,0.0716872367156899
70,0.07228569375583818
69,0.06952548330404218
68,0.07132470050550516
67,0.0726264631391608
66,0.06919717836748404
65,0.06875452332390289
64,0.06879989615110015
63,0.06583172768143866
62,0.06858998853649216
61,0.06495221327967807
60,0.06725454884183071
59,0.06730178242163491
58,0.06737394061337723
57,0.06654164902304761
56,0.06788168509112638
55,0.06891054030115146
54,0.06585010207057451
53,0.062210379981464316
52,0.0658595922150139
51,0.06232622798887859
50,0.06209453197405004
49,0.05989341983317887
48,0.06296339202965709
47,0.061631139944392954
46,0.06035681186283596
45,0.06302131603336422
44,0.058155699721964785
43,0.05983549582947173
42,0.059024559777571824
41,0.05827154772937906
40,0.05682344763670065
39,0.056591751621872105
38,0.053927247451343835
37,0.056070435588507876
36,0.05369555143651529
35,0.05583873957367933
34,0.05271084337349398
33,0.05253707136237257
32,0.053985171455050975
31,0.05363762743280816
30,0.05265291936978684
29,0.05282669138090825
28,0.051957831325301206
27,0.052421223354958295
26,0.050857275254865615
25,0.0505097312326228
24,0.05740268767377201
23,0.05103104726598703
22,0.05259499536607971
21,0.04958294717330862
20,0.052942539388322524
19,0.052363299351251155
18,0.04801899907321594
17,0.04900370713623726
16,0.05410101946246525
15,0.05097312326227989
14,0.04911955514365153
13,0.05155236329935125
12,0.054506487488415196
11,0.0532321594068582
10,0.05218952734012975
9,0.05224745134383688
8,0.04946709916589435
7,0.0511468952734013
6,0.05184198331788693
5,0.05357970342910102
4,0.05213160333642261
3,0.050393883225208526
2,0.05161028730305839
1,0.052421223354958295
0,0.047150139017608894
158,0.1464968152866242
159,0.13725490196078433
160,0.14446952595936793
161,0.13615023474178403
162,0.16428571428571428
163,0.14285714285714285
164,0.14285714285714285
165,0.1628498727735369
166,0.16795865633074936
167,0.15691489361702127
168,0.13404825737265416
169,0.13972602739726028
170,0.15254237288135594
171,0.1318051575931232
172,0.12023460410557185
173,0.1661721068249258
174,0.14626865671641792
175,0.16770186335403728
176,0.1365079365079365
177,0.15335463258785942
178,0.1414790996784566
179,0.19281045751633988
180,0.1848184818481848
181,0.1644295302013423
182,0.15488215488215487
183,0.16610169491525423
184,0.12585034013605442
185,0.14482758620689656
186,0.1522491349480969
187,0.17482517482517482
188,0.18374558303886926
189,0.15714285714285714
190,0.15018315018315018
191,0.15185185185185185
192,0.1865671641791045
193,0.18631178707224336
194,0.12941176470588237
195,0.18503937007874016
196,0.14682539682539683
197,0.14457831325301204
198,0.16260162601626016
199,0.1598360655737705
200,0.16872427983539096
201,0.1350210970464135
202,0.1574468085106383
203,0.14042553191489363
204,0.1581196581196581
205,0.14782608695652175
206,0.1504424778761062
207,0.17727272727272728
208,0.1388888888888889
209,0.17757009345794392
210,0.16355140186915887
211,0.16113744075829384
212,0.16666666666666666
213,0.17391304347826086
214,0.17475728155339806
215,0.1485148514851485
216,0.15346534653465346
217,0.16336633663366337
218,0.12437810945273632
219,0.1457286432160804
220,0.12626262626262627
221,0.18181818181818182
222,0.1414141414141414
223,0.1282051282051282
224,0.17989417989417988
225,0.1935483870967742
226,0.15591397849462366
227,0.15217391304347827
228,0.15934065934065933
229,0.16483516483516483
230,0.12087912087912088
231,0.10989010989010989
232,0.17777777777777778
233,0.15819209039548024
234,0.14367816091954022
235,0.1686046511627907
236,0.1569767441860465
237,0.15789473684210525
238,0.13609467455621302
239,0.16666666666666666
240,0.17261904761904762
241,0.1696969696969697
242,0.11585365853658537
243,0.25766871165644173
244,0.2125
245,0.12025316455696203
246,0.1962025316455696
247,0.16025641025641027
248,0.15584415584415584
249,0.16666666666666666
250,0.16891891891891891
251,0.1793103448275862
252,0.16546762589928057
253,0.17164179104477612
254,0.15789473684210525
255,0.19696969696969696
256,0.12121212121212122
257,0.12213740458015267
258,0.2230769230769231
259,0.1746031746031746
260,0.11904761904761904
261,0.16666666666666666
262,0.1746031746031746
263,0.12195121951219512
264,0.1487603305785124
265,0.19166666666666668
266,0.16666666666666666
267,0.2689075630252101
268,0.211864406779661
269,0.19658119658119658
270,0.17699115044247787
271,0.23148148148148148
272,0.24528301886792453
273,0.21904761904761905
274,0.16346153846153846
275,0.18269230769230768
276,0.19607843137254902
277,0.1836734693877551
278,0.1875
279,0.20212765957446807
280,0.13978494623655913
281,0.16666666666666666
282,0.2222222222222222
283,0.14942528735632185
284,0.1744186046511628
285,0.22093023255813954
286,0.14285714285714285
287,0.21428571428571427
288,0.14285714285714285
289,0.20238095238095238
290,0.18072289156626506
291,0.17073170731707318
292,0.14814814814814814
293,0.2
294,0.2125
295,0.15
296,0.2
297,0.1875
298,0.1625
299,0.2
300,0.2125
301,0.175
302,0.2125
303,0.1375
304,0.175
305,0.23076923076923078
306,0.1282051282051282
307,0.20512820512820512
308,0.18421052631578946
309,0.22666666666666666
310,0.21621621621621623
311,0.16216216216216217
312,0.1891891891891892
313,0.28378378378378377
314,0.12162162162162163
315,0.1891891891891892
316,0.21621621621621623
317,0.11267605633802817
318,0.15942028985507245
319,0.14705882352941177
320,0.17647058823529413
321,0.20588235294117646
322,0.22058823529411764
323,0.17647058823529413
324,0.19117647058823528
325,0.22058823529411764
326,0.16176470588235295
327,0.1323529411764706
328,0.23529411764705882
329,0.19402985074626866
330,0.1875
331,0.21875
332,0.15625
333,0.125
334,0.24193548387096775
335,0.1774193548387097
336,0.12903225806451613
337,0.16666666666666666
338,0.2413793103448276
339,0.26785714285714285
340,0.23214285714285715
341,0.17857142857142858
342,0.125
343,0.21428571428571427
344,0.2037037037037037
345,0.17647058823529413
346,0.2
347,0.18
348,0.14285714285714285
349,0.30434782608695654
350,0.1956521739130435
351,0.13043478260869565
352,0.2391304347826087
353,0.17391304347826086
354,0.18181818181818182
355,0.20454545454545456
356,0.27906976744186046
357,0.0975609756097561
358,0.175
359,0.25
360,0.15
361,0.175
362,0.15
363,0.175
364,0.3
365,0.225
366,0.1
367,0.225
368,0.3
369,0.225
370,0.275
371,0.2
372,0.175
373,0.175
374,0.125
375,0.125
376,0.125
377,0.275
378,0.325
379,0.175
380,0.125
381,0.23076923076923078
382,0.07894736842105263
383,0.15789473684210525
384,0.1388888888888889
385,0.19444444444444445
386,0.2647058823529412
387,0.14705882352941177
388,0.2647058823529412
389,0.08823529411764706
390,0.2647058823529412
391,0.14705882352941177
392,0.20588235294117646
393,0.2647058823529412
394,0.20588235294117646
395,0.14705882352941177
396,0.2647058823529412
397,0.14705882352941177
398,0.2647058823529412
399,0.11764705882352941
400,0.17647058823529413
401,0.15625
402,0.21875
403,0.3125
404,0.15625
405,0.25
406,0.21875
407,0.1875
408,0.25
409,0.25806451612903225
410,0.3333333333333333
411,0.26666666666666666
412,0.16666666666666666
413,0.3
414,0.3
415,0.13333333333333333
416,0.16666666666666666
417,0.13333333333333333
418,0.2
419,0.16666666666666666
420,0.23333333333333334
421,0.3333333333333333
422,0.2
423,0.13333333333333333
424,0.1
425,0.3333333333333333
426,0.16666666666666666
427,0.20689655172413793
428,0.17857142857142858
429,0.2857142857142857
430,0.14285714285714285
431,0.17857142857142858
432,0.10714285714285714
433,0.25
434,0.2857142857142857
435,0.21428571428571427
436,0.2857142857142857
437,0.17857142857142858
438,0.2857142857142857
439,0.17857142857142858
440,0.14285714285714285
441,0.37037037037037035
442,0.23076923076923078
443,0.19230769230769232
444,0.19230769230769232
445,0.3076923076923077
446,0.15384615384615385
447,0.15384615384615385
448,0.15384615384615385
449,0.3076923076923077
450,0.15384615384615385
451,0.23076923076923078
452,0.07692307692307693
453,0.15384615384615385
454,0.19230769230769232
455,0.07692307692307693
456,0.3076923076923077
457,0.15384615384615385
458,0.11538461538461539
459,0.23076923076923078
460,0.19230769230769232
461,0.11538461538461539
462,0.15384615384615385
463,0.19230769230769232
464,0.2692307692307692
465,0.11538461538461539
466,0.19230769230769232
467,0.25
468,0.08333333333333333
469,0.16666666666666666
470,0.20833333333333334
471,0.08333333333333333
472,0.20833333333333334
473,0.2916666666666667
474,0.4583333333333333
475,0.08333333333333333
476,0.125
477,0.16666666666666666
478,0.2608695652173913
479,0.18181818181818182
480,0.18181818181818182
481,0.13636363636363635
482,0.22727272727272727
483,0.09090909090909091
484,0.3181818181818182
485,0.2727272727272727
486,0.2727272727272727
487,0.13636363636363635
488,0.18181818181818182
489,0.09090909090909091
490,0.22727272727272727
491,0.3181818181818182
492,0.15
493,0.25
494,0.2
495,0.1111111111111111
496,0.3333333333333333
497,0.2222222222222222
498,0.2777777777777778
499,0.2222222222222222
500,0.1111111111111111
501,0.16666666666666666
502,0.125
503,0.3125
504,0.1875
505,0.125
506,0.07142857142857142
507,0.14285714285714285
508,0.2857142857142857
509,0.14285714285714285
510,0.21428571428571427
511,0.14285714285714285
512,0.14285714285714285
513,0.14285714285714285
514,0.2857142857142857
515,0.2857142857142857
516,0.14285714285714285
517,0.14285714285714285
518,0.14285714285714285
519,0.07142857142857142
520,0.35714285714285715
521,0.21428571428571427
522,0.42857142857142855
523,0.14285714285714285
524,0.2857142857142857
525,0.21428571428571427
526,0.14285714285714285
527,0.42857142857142855
528,0.14285714285714285
529,0.25
530,0.25
531,0.25
532,0.25
533,0.0
534,0.25
535,0.16666666666666666
536,0.16666666666666666
537,0.16666666666666666
538,0.16666666666666666
539,0.08333333333333333
540,0.16666666666666666
541,0.16666666666666666
542,0.08333333333333333
543,0.3333333333333333
544,0.3333333333333333
545,0.0
546,0.08333333333333333
547,0.16666666666666666
548,0.16666666666666666
549,0.25
550,0.16666666666666666
551,0.16666666666666666
