Distance_Bin,Value,Bin_Center,Density_per_bp
"[-239263, -238263)",0,-238763.0,0.0
"[-238263, -237263)",3341,-237763.0,3.341
"[-237263, -236263)",548,-236763.0,0.548
"[-236263, -235263)",773,-235763.0,0.773
"[-235263, -234263)",3877,-234763.0,3.877
"[-234263, -233263)",2549,-233763.0,2.549
"[-233263, -232263)",7183,-232763.0,7.183
"[-232263, -231263)",1553,-231763.0,1.553
"[-231263, -230263)",989,-230763.0,0.989
"[-230263, -229263)",1397,-229763.0,1.397
"[-229263, -228263)",1014,-228763.0,1.014
"[-228263, -227263)",3139,-227763.0,3.139
"[-227263, -226263)",1304,-226763.0,1.304
"[-226263, -225263)",800,-225763.0,0.8
"[-225263, -224263)",988,-224763.0,0.988
"[-224263, -223263)",760,-223763.0,0.76
"[-223263, -222263)",35,-222763.0,0.035
"[-222263, -221263)",45,-221763.0,0.045
"[-221263, -220263)",367,-220763.0,0.367
"[-220263, -219263)",2388,-219763.0,2.388
"[-219263, -218263)",448,-218763.0,0.448
"[-218263, -217263)",642,-217763.0,0.642
"[-217263, -216263)",4221,-216763.0,4.221
"[-216263, -215263)",445,-215763.0,0.445
"[-215263, -214263)",1499,-214763.0,1.499
"[-214263, -213263)",1057,-213763.0,1.057
"[-213263, -212263)",1606,-212763.0,1.606
"[-212263, -211263)",457,-211763.0,0.457
"[-211263, -210263)",492,-210763.0,0.492
"[-210263, -209263)",6704,-209763.0,6.704
"[-209263, -208263)",2844,-208763.0,2.844
"[-208263, -207263)",1959,-207763.0,1.959
"[-207263, -206263)",866,-206763.0,0.866
"[-206263, -205263)",771,-205763.0,0.771
"[-205263, -204263)",694,-204763.0,0.694
"[-204263, -203263)",651,-203763.0,0.651
"[-203263, -202263)",700,-202763.0,0.7
"[-202263, -201263)",3969,-201763.0,3.969
"[-201263, -200263)",89,-200763.0,0.089
"[-200263, -199263)",194,-199763.0,0.194
"[-199263, -198263)",1255,-198763.0,1.255
"[-198263, -197263)",1713,-197763.0,1.713
"[-197263, -196263)",31,-196763.0,0.031
"[-196263, -195263)",35,-195763.0,0.035
"[-195263, -194263)",2389,-194763.0,2.389
"[-194263, -193263)",2037,-193763.0,2.037
"[-193263, -192263)",1305,-192763.0,1.305
"[-192263, -191263)",2269,-191763.0,2.269
"[-191263, -190263)",20189,-190763.0,20.189
"[-190263, -189263)",1813,-189763.0,1.813
"[-189263, -188263)",1496,-188763.0,1.496
"[-188263, -187263)",930,-187763.0,0.93
"[-187263, -186263)",1316,-186763.0,1.316
"[-186263, -185263)",745,-185763.0,0.745
"[-185263, -184263)",220,-184763.0,0.22
"[-184263, -183263)",227,-183763.0,0.227
"[-183263, -182263)",446,-182763.0,0.446
"[-182263, -181263)",323,-181763.0,0.323
"[-181263, -180263)",182,-180763.0,0.182
"[-180263, -179263)",417,-179763.0,0.417
"[-179263, -178263)",1551,-178763.0,1.551
"[-178263, -177263)",3243,-177763.0,3.243
"[-177263, -176263)",1231,-176763.0,1.231
"[-176263, -175263)",1293,-175763.0,1.293
