Distance_Bin,Value,Bin_Center,Density_per_bp
"[-437363, -436363)",0,-436863.0,0.0
"[-436363, -435363)",226,-435863.0,0.226
"[-435363, -434363)",156,-434863.0,0.156
"[-434363, -433363)",185,-433863.0,0.185
"[-433363, -432363)",372,-432863.0,0.372
"[-432363, -431363)",256,-431863.0,0.256
"[-431363, -430363)",271,-430863.0,0.271
"[-430363, -429363)",283,-429863.0,0.283
"[-429363, -428363)",147,-428863.0,0.147
"[-428363, -427363)",106,-427863.0,0.106
"[-427363, -426363)",124,-426863.0,0.124
"[-426363, -425363)",135,-425863.0,0.135
"[-425363, -424363)",94,-424863.0,0.094
"[-424363, -423363)",76,-423863.0,0.076
"[-423363, -422363)",79,-422863.0,0.079
"[-422363, -421363)",102,-421863.0,0.102
"[-421363, -420363)",144,-420863.0,0.144
"[-420363, -419363)",171,-419863.0,0.171
"[-419363, -418363)",116,-418863.0,0.116
"[-418363, -417363)",125,-417863.0,0.125
"[-417363, -416363)",121,-416863.0,0.121
"[-416363, -415363)",115,-415863.0,0.115
"[-415363, -414363)",88,-414863.0,0.088
"[-414363, -413363)",101,-413863.0,0.101
"[-413363, -412363)",113,-412863.0,0.113
"[-412363, -411363)",88,-411863.0,0.088
"[-411363, -410363)",65,-410863.0,0.065
"[-410363, -409363)",114,-409863.0,0.114
"[-409363, -408363)",63,-408863.0,0.063
"[-408363, -407363)",102,-407863.0,0.102
"[-407363, -406363)",105,-406863.0,0.105
"[-406363, -405363)",42,-405863.0,0.042
"[-405363, -404363)",68,-404863.0,0.068
"[-404363, -403363)",55,-403863.0,0.055
"[-403363, -402363)",137,-402863.0,0.137
"[-402363, -401363)",70,-401863.0,0.07
"[-401363, -400363)",90,-400863.0,0.09
"[-400363, -399363)",263,-399863.0,0.263
"[-399363, -398363)",182,-398863.0,0.182
"[-398363, -397363)",39,-397863.0,0.039
"[-397363, -396363)",38,-396863.0,0.038
"[-396363, -395363)",73,-395863.0,0.073
"[-395363, -394363)",111,-394863.0,0.111
