Distance_Bin,Value,Bin_Center,Density_per_bp
"[-175000.0, -165000.0)",0,-170000.0,0.0
"[-165000.0, -155000.0)",0,-160000.0,0.0
"[-155000.0, -145000.0)",619,-150000.0,0.0619
"[-145000.0, -135000.0)",1335,-140000.0,0.1335
"[-135000.0, -125000.0)",1462,-130000.0,0.1462
"[-125000.0, -115000.0)",1780,-120000.0,0.178
"[-115000.0, -105000.0)",1300,-110000.0,0.13
"[-105000.0, -95000.0)",983,-100000.0,0.0983
"[-95000.0, -85000.0)",877,-90000.0,0.0877
"[-85000.0, -75000.0)",1792,-80000.0,0.1792
"[-75000.0, -65000.0)",889,-70000.0,0.0889
"[-65000.0, -55000.0)",1100,-60000.0,0.11
"[-55000.0, -45000.0)",644,-50000.0,0.0644
"[-45000.0, -35000.0)",1179,-40000.0,0.1179
"[-35000.0, -25000.0)",884,-30000.0,0.0884
"[-25000.0, -15000.0)",1235,-20000.0,0.1235
"[-15000.0, -5000.0)",1884,-10000.0,0.1884
"[-5000.0, 5000.0)",1019,0.0,0.1019
"[5000.0, 15000.0)",2258,10000.0,0.2258
"[15000.0, 25000.0)",1065,20000.0,0.1065
"[25000.0, 35000.0)",2000,30000.0,0.2
"[35000.0, 45000.0)",1872,40000.0,0.1872
"[45000.0, 55000.0)",513,50000.0,0.0513
"[55000.0, 65000.0)",858,60000.0,0.0858
"[65000.0, 75000.0)",1190,70000.0,0.119
"[75000.0, 85000.0)",72,80000.0,0.0072
"[85000.0, 95000.0)",0,90000.0,0.0
"[95000.0, 105000.0)",0,100000.0,0.0
"[105000.0, 115000.0)",0,110000.0,0.0
"[115000.0, 125000.0)",0,120000.0,0.0
"[125000.0, 135000.0)",0,130000.0,0.0
"[135000.0, 145000.0)",0,140000.0,0.0
"[145000.0, 155000.0)",0,150000.0,0.0
"[155000.0, 165000.0)",0,160000.0,0.0
"[165000.0, 175000.0)",0,170000.0,0.0
