Distance_Bin,Value,Bin_Center,Density_per_bp
"[-327642, -326642)",0,-327142.0,0.0
"[-326642, -325642)",115,-326142.0,0.115
"[-325642, -324642)",69,-325142.0,0.069
"[-324642, -323642)",42,-324142.0,0.042
"[-323642, -322642)",72,-323142.0,0.072
"[-322642, -321642)",87,-322142.0,0.087
"[-321642, -320642)",144,-321142.0,0.144
"[-320642, -319642)",108,-320142.0,0.108
"[-319642, -318642)",83,-319142.0,0.083
"[-318642, -317642)",74,-318142.0,0.074
"[-317642, -316642)",84,-317142.0,0.084
"[-316642, -315642)",98,-316142.0,0.098
"[-315642, -314642)",111,-315142.0,0.111
"[-314642, -313642)",85,-314142.0,0.085
"[-313642, -312642)",49,-313142.0,0.049
"[-312642, -311642)",77,-312142.0,0.077
"[-311642, -310642)",195,-311142.0,0.195
"[-310642, -309642)",93,-310142.0,0.093
"[-309642, -308642)",100,-309142.0,0.1
"[-308642, -307642)",133,-308142.0,0.133
"[-307642, -306642)",108,-307142.0,0.108
"[-306642, -305642)",85,-306142.0,0.085
"[-305642, -304642)",189,-305142.0,0.189
"[-304642, -303642)",100,-304142.0,0.1
"[-303642, -302642)",104,-303142.0,0.104
"[-302642, -301642)",93,-302142.0,0.093
"[-301642, -300642)",71,-301142.0,0.071
"[-300642, -299642)",141,-300142.0,0.141
"[-299642, -298642)",192,-299142.0,0.192
"[-298642, -297642)",105,-298142.0,0.105
"[-297642, -296642)",44,-297142.0,0.044
"[-296642, -295642)",52,-296142.0,0.052
"[-295642, -294642)",78,-295142.0,0.078
"[-294642, -293642)",149,-294142.0,0.149
"[-293642, -292642)",138,-293142.0,0.138
"[-292642, -291642)",132,-292142.0,0.132
"[-291642, -290642)",61,-291142.0,0.061
"[-290642, -289642)",82,-290142.0,0.082
"[-289642, -288642)",78,-289142.0,0.078
"[-288642, -287642)",120,-288142.0,0.12
"[-287642, -286642)",143,-287142.0,0.143
"[-286642, -285642)",177,-286142.0,0.177
"[-285642, -284642)",90,-285142.0,0.09
"[-284642, -283642)",81,-284142.0,0.081
"[-283642, -282642)",110,-283142.0,0.11
"[-282642, -281642)",55,-282142.0,0.055
"[-281642, -280642)",27,-281142.0,0.027
"[-280642, -279642)",28,-280142.0,0.028
"[-279642, -278642)",86,-279142.0,0.086
"[-278642, -277642)",97,-278142.0,0.097
"[-277642, -276642)",49,-277142.0,0.049
"[-276642, -275642)",16,-276142.0,0.016
"[-275642, -274642)",7,-275142.0,0.007
"[-274642, -273642)",52,-274142.0,0.052
"[-273642, -272642)",51,-273142.0,0.051
"[-272642, -271642)",27,-272142.0,0.027
"[-271642, -270642)",135,-271142.0,0.135
"[-270642, -269642)",79,-270142.0,0.079
"[-269642, -268642)",67,-269142.0,0.067
"[-268642, -267642)",128,-268142.0,0.128
"[-267642, -266642)",27,-267142.0,0.027
"[-266642, -265642)",32,-266142.0,0.032
"[-265642, -264642)",103,-265142.0,0.103
"[-264642, -263642)",61,-264142.0,0.061
"[-263642, -262642)",31,-263142.0,0.031
"[-262642, -261642)",46,-262142.0,0.046
"[-261642, -260642)",128,-261142.0,0.128
"[-260642, -259642)",70,-260142.0,0.07
"[-259642, -258642)",74,-259142.0,0.074
"[-258642, -257642)",42,-258142.0,0.042
"[-257642, -256642)",54,-257142.0,0.054
"[-256642, -255642)",109,-256142.0,0.109
"[-255642, -254642)",105,-255142.0,0.105
"[-254642, -253642)",147,-254142.0,0.147
"[-253642, -252642)",184,-253142.0,0.184
