Distance_Bin,Value,Bin_Center,Density_per_bp
"[-106637, -105637)",0,-106137.0,0.0
"[-105637, -104637)",4006,-105137.0,4.006
"[-104637, -103637)",822,-104137.0,0.822
"[-103637, -102637)",1268,-103137.0,1.268
"[-102637, -101637)",4185,-102137.0,4.185
"[-101637, -100637)",3317,-101137.0,3.317
"[-100637, -99637)",4318,-100137.0,4.318
"[-99637, -98637)",2266,-99137.0,2.266
"[-98637, -97637)",1479,-98137.0,1.479
"[-97637, -96637)",1636,-97137.0,1.636
"[-96637, -95637)",1134,-96137.0,1.134
"[-95637, -94637)",2836,-95137.0,2.836
"[-94637, -93637)",4559,-94137.0,4.559
"[-93637, -92637)",1569,-93137.0,1.569
"[-92637, -91637)",2168,-92137.0,2.168
"[-91637, -90637)",958,-91137.0,0.958
"[-90637, -89637)",3682,-90137.0,3.682
"[-89637, -88637)",3988,-89137.0,3.988
"[-88637, -87637)",1762,-88137.0,1.762
"[-87637, -86637)",3623,-87137.0,3.623
"[-86637, -85637)",1474,-86137.0,1.474
"[-85637, -84637)",1333,-85137.0,1.333
"[-84637, -83637)",6856,-84137.0,6.856
"[-83637, -82637)",739,-83137.0,0.739
"[-82637, -81637)",847,-82137.0,0.847
"[-81637, -80637)",126,-81137.0,0.126
"[-80637, -79637)",2708,-80137.0,2.708
"[-79637, -78637)",3683,-79137.0,3.683
"[-78637, -77637)",1236,-78137.0,1.236
"[-77637, -76637)",2150,-77137.0,2.15
"[-76637, -75637)",662,-76137.0,0.662
"[-75637, -74637)",693,-75137.0,0.693
"[-74637, -73637)",445,-74137.0,0.445
"[-73637, -72637)",1576,-73137.0,1.576
"[-72637, -71637)",458,-72137.0,0.458
"[-71637, -70637)",2415,-71137.0,2.415
"[-70637, -69637)",420,-70137.0,0.42
"[-69637, -68637)",1913,-69137.0,1.913
"[-68637, -67637)",1411,-68137.0,1.411
"[-67637, -66637)",3813,-67137.0,3.813
"[-66637, -65637)",2466,-66137.0,2.466
"[-65637, -64637)",686,-65137.0,0.686
"[-64637, -63637)",489,-64137.0,0.489
"[-63637, -62637)",563,-63137.0,0.563
"[-62637, -61637)",782,-62137.0,0.782
"[-61637, -60637)",842,-61137.0,0.842
"[-60637, -59637)",2016,-60137.0,2.016
"[-59637, -58637)",960,-59137.0,0.96
"[-58637, -57637)",2493,-58137.0,2.493
"[-57637, -56637)",4770,-57137.0,4.77
"[-56637, -55637)",992,-56137.0,0.992
"[-55637, -54637)",1387,-55137.0,1.387
"[-54637, -53637)",2467,-54137.0,2.467
"[-53637, -52637)",1978,-53137.0,1.978
"[-52637, -51637)",6970,-52137.0,6.97
"[-51637, -50637)",12759,-51137.0,12.759
"[-50637, -49637)",10108,-50137.0,10.108
"[-49637, -48637)",4066,-49137.0,4.066
"[-48637, -47637)",1341,-48137.0,1.341
"[-47637, -46637)",2129,-47137.0,2.129
"[-46637, -45637)",499,-46137.0,0.499
"[-45637, -44637)",200,-45137.0,0.2
"[-44637, -43637)",154,-44137.0,0.154
"[-43637, -42637)",4367,-43137.0,4.367
"[-42637, -41637)",895,-42137.0,0.895
"[-41637, -40637)",1606,-41137.0,1.606
"[-40637, -39637)",1880,-40137.0,1.88
"[-39637, -38637)",1660,-39137.0,1.66
"[-38637, -37637)",4459,-38137.0,4.459
"[-37637, -36637)",1183,-37137.0,1.183
"[-36637, -35637)",3160,-36137.0,3.16
"[-35637, -34637)",4061,-35137.0,4.061
"[-34637, -33637)",2617,-34137.0,2.617
"[-33637, -32637)",1572,-33137.0,1.572
"[-32637, -31637)",1839,-32137.0,1.839
"[-31637, -30637)",5493,-31137.0,5.493
"[-30637, -29637)",855,-30137.0,0.855
"[-29637, -28637)",2120,-29137.0,2.12
"[-28637, -27637)",2472,-28137.0,2.472
"[-27637, -26637)",4004,-27137.0,4.004
"[-26637, -25637)",2071,-26137.0,2.071
"[-25637, -24637)",738,-25137.0,0.738
"[-24637, -23637)",2820,-24137.0,2.82
"[-23637, -22637)",1477,-23137.0,1.477
"[-22637, -21637)",3093,-22137.0,3.093
"[-21637, -20637)",1062,-21137.0,1.062
"[-20637, -19637)",2823,-20137.0,2.823
"[-19637, -18637)",946,-19137.0,0.946
"[-18637, -17637)",570,-18137.0,0.57
"[-17637, -16637)",578,-17137.0,0.578
"[-16637, -15637)",582,-16137.0,0.582
"[-15637, -14637)",804,-15137.0,0.804
"[-14637, -13637)",1023,-14137.0,1.023
"[-13637, -12637)",2829,-13137.0,2.829
"[-12637, -11637)",5152,-12137.0,5.152
"[-11637, -10637)",8792,-11137.0,8.792
"[-10637, -9637)",5559,-10137.0,5.559
"[-9637, -8637)",1978,-9137.0,1.978
"[-8637, -7637)",3519,-8137.0,3.519
"[-7637, -6637)",25262,-7137.0,25.262
"[-6637, -5637)",4515,-6137.0,4.515
"[-5637, -4637)",1535,-5137.0,1.535
"[-4637, -3637)",2384,-4137.0,2.384
"[-3637, -2637)",13885,-3137.0,13.885
"[-2637, -1637)",5005,-2137.0,5.005
"[-1637, -637)",8002,-1137.0,8.002
"[-637, 363)",5358,-137.0,5.358
"[363, 1363)",1684,863.0,1.684
"[1363, 2363)",5107,1863.0,5.107
"[2363, 3363)",3888,2863.0,3.888
"[3363, 4363)",2074,3863.0,2.074
"[4363, 5363)",3722,4863.0,3.722
"[5363, 6363)",3608,5863.0,3.608
"[6363, 7363)",501,6863.0,0.501
"[7363, 8363)",3990,7863.0,3.99
"[8363, 9363)",124,8863.0,0.124
"[9363, 10363)",10916,9863.0,10.916
"[10363, 11363)",4809,10863.0,4.809
"[11363, 12363)",9990,11863.0,9.99
"[12363, 13363)",1294,12863.0,1.294
"[13363, 14363)",2259,13863.0,2.259
"[14363, 15363)",56,14863.0,0.056
"[15363, 16363)",1378,15863.0,1.378
"[16363, 17363)",15658,16863.0,15.658
"[17363, 18363)",6459,17863.0,6.459
"[18363, 19363)",1232,18863.0,1.232
"[19363, 20363)",1658,19863.0,1.658
"[20363, 21363)",4929,20863.0,4.929
"[21363, 22363)",376,21863.0,0.376
"[22363, 23363)",122,22863.0,0.122
"[23363, 24363)",1034,23863.0,1.034
"[24363, 25363)",126,24863.0,0.126
"[25363, 26363)",4144,25863.0,4.144
"[26363, 27363)",1113,26863.0,1.113
"[27363, 28363)",489,27863.0,0.489
"[28363, 29363)",3779,28863.0,3.779
"[29363, 30363)",1034,29863.0,1.034
"[30363, 31363)",836,30863.0,0.836
"[31363, 32363)",1828,31863.0,1.828
"[32363, 33363)",4275,32863.0,4.275
"[33363, 34363)",1698,33863.0,1.698
"[34363, 35363)",17,34863.0,0.017
"[35363, 36363)",2727,35863.0,2.727
"[36363, 37363)",41,36863.0,0.041
"[37363, 38363)",5371,37863.0,5.371
"[38363, 39363)",246,38863.0,0.246
"[39363, 40363)",16,39863.0,0.016
"[40363, 41363)",3798,40863.0,3.798
"[41363, 42363)",630,41863.0,0.63
"[42363, 43363)",588,42863.0,0.588
"[43363, 44363)",2023,43863.0,2.023
"[44363, 45363)",3442,44863.0,3.442
"[45363, 46363)",3351,45863.0,3.351
"[46363, 47363)",34,46863.0,0.034
"[47363, 48363)",73,47863.0,0.073
"[48363, 49363)",63,48863.0,0.063
"[49363, 50363)",16,49863.0,0.016
"[50363, 51363)",20,50863.0,0.02
"[51363, 52363)",353,51863.0,0.353
"[52363, 53363)",10,52863.0,0.01
"[53363, 54363)",2114,53863.0,2.114
"[54363, 55363)",1666,54863.0,1.666
"[55363, 56363)",405,55863.0,0.405
"[56363, 57363)",39,56863.0,0.039
"[57363, 58363)",11,57863.0,0.011
"[58363, 59363)",670,58863.0,0.67
"[59363, 60363)",1167,59863.0,1.167
"[60363, 61363)",330,60863.0,0.33
"[61363, 62363)",2553,61863.0,2.553
"[62363, 63363)",2669,62863.0,2.669
"[63363, 64363)",644,63863.0,0.644
"[64363, 65363)",1708,64863.0,1.708
"[65363, 66363)",829,65863.0,0.829
"[66363, 67363)",1723,66863.0,1.723
"[67363, 68363)",2718,67863.0,2.718
"[68363, 69363)",3995,68863.0,3.995
"[69363, 70363)",8717,69863.0,8.717
"[70363, 71363)",3229,70863.0,3.229
"[71363, 72363)",2312,71863.0,2.312
"[72363, 73363)",1579,72863.0,1.579
"[73363, 74363)",898,73863.0,0.898
"[74363, 75363)",846,74863.0,0.846
"[75363, 76363)",2696,75863.0,2.696
"[76363, 77363)",1021,76863.0,1.021
"[77363, 78363)",1872,77863.0,1.872
"[78363, 79363)",496,78863.0,0.496
"[79363, 80363)",962,79863.0,0.962
"[80363, 81363)",481,80863.0,0.481
"[81363, 82363)",2345,81863.0,2.345
"[82363, 83363)",1105,82863.0,1.105
"[83363, 84363)",2538,83863.0,2.538
"[84363, 85363)",5223,84863.0,5.223
"[85363, 86363)",109,85863.0,0.109
"[86363, 87363)",463,86863.0,0.463
"[87363, 88363)",1217,87863.0,1.217
"[88363, 89363)",934,88863.0,0.934
"[89363, 90363)",665,89863.0,0.665
"[90363, 91363)",804,90863.0,0.804
"[91363, 92363)",907,91863.0,0.907
"[92363, 93363)",2861,92863.0,2.861
"[93363, 94363)",730,93863.0,0.73
"[94363, 95363)",905,94863.0,0.905
"[95363, 96363)",1596,95863.0,1.596
"[96363, 97363)",579,96863.0,0.579
"[97363, 98363)",1048,97863.0,1.048
"[98363, 99363)",3390,98863.0,3.39
"[99363, 100363)",1078,99863.0,1.078
"[100363, 101363)",2063,100863.0,2.063
"[101363, 102363)",1782,101863.0,1.782
"[102363, 103363)",1066,102863.0,1.066
"[103363, 104363)",2301,103863.0,2.301
"[104363, 105363)",390,104863.0,0.39
"[105363, 106363)",129,105863.0,0.129
"[106363, 107363)",7816,106863.0,7.816
"[107363, 108363)",5747,107863.0,5.747
"[108363, 109363)",15120,108863.0,15.12
"[109363, 110363)",5503,109863.0,5.503
"[110363, 111363)",3363,110863.0,3.363
"[111363, 112363)",2374,111863.0,2.374
"[112363, 113363)",3593,112863.0,3.593
"[113363, 114363)",917,113863.0,0.917
"[114363, 115363)",678,114863.0,0.678
"[115363, 116363)",1238,115863.0,1.238
"[116363, 117363)",649,116863.0,0.649
"[117363, 118363)",784,117863.0,0.784
"[118363, 119363)",821,118863.0,0.821
"[119363, 120363)",1405,119863.0,1.405
"[120363, 121363)",107,120863.0,0.107
"[121363, 122363)",1596,121863.0,1.596
"[122363, 123363)",30,122863.0,0.03
"[123363, 124363)",1177,123863.0,1.177
"[124363, 125363)",1486,124863.0,1.486
"[125363, 126363)",3308,125863.0,3.308
"[126363, 127363)",202,126863.0,0.202
"[127363, 128363)",537,127863.0,0.537
"[128363, 129363)",996,128863.0,0.996
"[129363, 130363)",14,129863.0,0.014
"[130363, 131363)",1110,130863.0,1.11
"[131363, 132363)",1907,131863.0,1.907
"[132363, 133363)",1140,132863.0,1.14
"[133363, 134363)",100,133863.0,0.1
"[134363, 135363)",24,134863.0,0.024
"[135363, 136363)",1213,135863.0,1.213
"[136363, 137363)",2325,136863.0,2.325
"[137363, 138363)",398,137863.0,0.398
"[138363, 139363)",697,138863.0,0.697
"[139363, 140363)",1130,139863.0,1.13
"[140363, 141363)",2765,140863.0,2.765
"[141363, 142363)",28,141863.0,0.028
"[142363, 143363)",156,142863.0,0.156
"[143363, 144363)",1081,143863.0,1.081
"[144363, 145363)",796,144863.0,0.796
"[145363, 146363)",857,145863.0,0.857
"[146363, 147363)",102,146863.0,0.102
"[147363, 148363)",59,147863.0,0.059
"[148363, 149363)",17,148863.0,0.017
"[149363, 150363)",1164,149863.0,1.164
"[150363, 151363)",2171,150863.0,2.171
"[151363, 152363)",615,151863.0,0.615
"[152363, 153363)",536,152863.0,0.536
"[153363, 154363)",7,153863.0,0.007
"[154363, 155363)",65,154863.0,0.065
"[155363, 156363)",1067,155863.0,1.067
"[156363, 157363)",624,156863.0,0.624
"[157363, 158363)",800,157863.0,0.8
"[158363, 159363)",355,158863.0,0.355
"[159363, 160363)",565,159863.0,0.565
"[160363, 161363)",1461,160863.0,1.461
"[161363, 162363)",4496,161863.0,4.496
"[162363, 163363)",1017,162863.0,1.017
"[163363, 164363)",322,163863.0,0.322
"[164363, 165363)",235,164863.0,0.235
"[165363, 166363)",268,165863.0,0.268
"[166363, 167363)",3943,166863.0,3.943
"[167363, 168363)",111,167863.0,0.111
"[168363, 169363)",530,168863.0,0.53
"[169363, 170363)",1584,169863.0,1.584
"[170363, 171363)",1831,170863.0,1.831
"[171363, 172363)",486,171863.0,0.486
"[172363, 173363)",555,172863.0,0.555
"[173363, 174363)",1705,173863.0,1.705
"[174363, 175363)",4064,174863.0,4.064
"[175363, 176363)",1522,175863.0,1.522
"[176363, 177363)",336,176863.0,0.336
"[177363, 178363)",701,177863.0,0.701
"[178363, 179363)",1060,178863.0,1.06
"[179363, 180363)",54,179863.0,0.054
"[180363, 181363)",1130,180863.0,1.13
"[181363, 182363)",951,181863.0,0.951
"[182363, 183363)",437,182863.0,0.437
"[183363, 184363)",2285,183863.0,2.285
"[184363, 185363)",2303,184863.0,2.303
"[185363, 186363)",2035,185863.0,2.035
"[186363, 187363)",810,186863.0,0.81
"[187363, 188363)",2000,187863.0,2.0
"[188363, 189363)",1035,188863.0,1.035
"[189363, 190363)",1953,189863.0,1.953
"[190363, 191363)",3706,190863.0,3.706
"[191363, 192363)",4204,191863.0,4.204
