Distance_Bin,Value,Bin_Center,Density_per_bp
"[-153039, -152039)",0,-152539.0,0.0
"[-152039, -151039)",3179,-151539.0,3.179
"[-151039, -150039)",718,-150539.0,0.718
"[-150039, -149039)",1488,-149539.0,1.488
"[-149039, -148039)",5548,-148539.0,5.548
"[-148039, -147039)",1219,-147539.0,1.219
"[-147039, -146039)",1940,-146539.0,1.94
"[-146039, -145039)",4979,-145539.0,4.979
"[-145039, -144039)",3020,-144539.0,3.02
"[-144039, -143039)",842,-143539.0,0.842
"[-143039, -142039)",3061,-142539.0,3.061
"[-142039, -141039)",1595,-141539.0,1.595
"[-141039, -140039)",1923,-140539.0,1.923
"[-140039, -139039)",2097,-139539.0,2.097
"[-139039, -138039)",3970,-138539.0,3.97
"[-138039, -137039)",965,-137539.0,0.965
"[-137039, -136039)",1853,-136539.0,1.853
"[-136039, -135039)",5263,-135539.0,5.263
"[-135039, -134039)",713,-134539.0,0.713
"[-134039, -133039)",1993,-133539.0,1.993
"[-133039, -132039)",1230,-132539.0,1.23
"[-132039, -131039)",1273,-131539.0,1.273
"[-131039, -130039)",4111,-130539.0,4.111
"[-130039, -129039)",2556,-129539.0,2.556
"[-129039, -128039)",1378,-128539.0,1.378
"[-128039, -127039)",710,-127539.0,0.71
"[-127039, -126039)",1067,-126539.0,1.067
"[-126039, -125039)",7552,-125539.0,7.552
"[-125039, -124039)",2430,-124539.0,2.43
"[-124039, -123039)",934,-123539.0,0.934
"[-123039, -122039)",1575,-122539.0,1.575
"[-122039, -121039)",1263,-121539.0,1.263
"[-121039, -120039)",2624,-120539.0,2.624
"[-120039, -119039)",550,-119539.0,0.55
"[-119039, -118039)",1255,-118539.0,1.255
"[-118039, -117039)",1157,-117539.0,1.157
"[-117039, -116039)",53,-116539.0,0.053
"[-116039, -115039)",335,-115539.0,0.335
"[-115039, -114039)",49,-114539.0,0.049
"[-114039, -113039)",14,-113539.0,0.014
"[-113039, -112039)",801,-112539.0,0.801
"[-112039, -111039)",1962,-111539.0,1.962
"[-111039, -110039)",993,-110539.0,0.993
"[-110039, -109039)",11805,-109539.0,11.805
"[-109039, -108039)",1756,-108539.0,1.756
"[-108039, -107039)",222,-107539.0,0.222
"[-107039, -106039)",2010,-106539.0,2.01
"[-106039, -105039)",5056,-105539.0,5.056
"[-105039, -104039)",1005,-104539.0,1.005
"[-104039, -103039)",388,-103539.0,0.388
"[-103039, -102039)",63,-102539.0,0.063
"[-102039, -101039)",29,-101539.0,0.029
"[-101039, -100039)",1810,-100539.0,1.81
"[-100039, -99039)",371,-99539.0,0.371
"[-99039, -98039)",844,-98539.0,0.844
"[-98039, -97039)",119,-97539.0,0.119
"[-97039, -96039)",274,-96539.0,0.274
"[-96039, -95039)",2106,-95539.0,2.106
"[-95039, -94039)",519,-94539.0,0.519
"[-94039, -93039)",462,-93539.0,0.462
"[-93039, -92039)",1435,-92539.0,1.435
"[-92039, -91039)",883,-91539.0,0.883
"[-91039, -90039)",2604,-90539.0,2.604
"[-90039, -89039)",835,-89539.0,0.835
"[-89039, -88039)",4279,-88539.0,4.279
"[-88039, -87039)",1456,-87539.0,1.456
"[-87039, -86039)",1196,-86539.0,1.196
"[-86039, -85039)",2167,-85539.0,2.167
"[-85039, -84039)",1523,-84539.0,1.523
"[-84039, -83039)",1130,-83539.0,1.13
"[-83039, -82039)",5548,-82539.0,5.548
"[-82039, -81039)",1952,-81539.0,1.952
"[-81039, -80039)",252,-80539.0,0.252
"[-80039, -79039)",809,-79539.0,0.809
"[-79039, -78039)",2864,-78539.0,2.864
"[-78039, -77039)",876,-77539.0,0.876
"[-77039, -76039)",1872,-76539.0,1.872
"[-76039, -75039)",826,-75539.0,0.826
"[-75039, -74039)",1896,-74539.0,1.896
"[-74039, -73039)",429,-73539.0,0.429
"[-73039, -72039)",1253,-72539.0,1.253
"[-72039, -71039)",2080,-71539.0,2.08
"[-71039, -70039)",1339,-70539.0,1.339
"[-70039, -69039)",1618,-69539.0,1.618
"[-69039, -68039)",353,-68539.0,0.353
"[-68039, -67039)",3482,-67539.0,3.482
"[-67039, -66039)",12293,-66539.0,12.293
"[-66039, -65039)",6756,-65539.0,6.756
"[-65039, -64039)",41,-64539.0,0.041
"[-64039, -63039)",49,-63539.0,0.049
"[-63039, -62039)",280,-62539.0,0.28
"[-62039, -61039)",4212,-61539.0,4.212
"[-61039, -60039)",463,-60539.0,0.463
"[-60039, -59039)",370,-59539.0,0.37
"[-59039, -58039)",966,-58539.0,0.966
"[-58039, -57039)",1694,-57539.0,1.694
"[-57039, -56039)",450,-56539.0,0.45
"[-56039, -55039)",461,-55539.0,0.461
"[-55039, -54039)",2013,-54539.0,2.013
"[-54039, -53039)",1979,-53539.0,1.979
"[-53039, -52039)",3269,-52539.0,3.269
"[-52039, -51039)",1711,-51539.0,1.711
"[-51039, -50039)",561,-50539.0,0.561
"[-50039, -49039)",976,-49539.0,0.976
"[-49039, -48039)",940,-48539.0,0.94
"[-48039, -47039)",512,-47539.0,0.512
"[-47039, -46039)",897,-46539.0,0.897
"[-46039, -45039)",9328,-45539.0,9.328
"[-45039, -44039)",2369,-44539.0,2.369
"[-44039, -43039)",1084,-43539.0,1.084
"[-43039, -42039)",1857,-42539.0,1.857
"[-42039, -41039)",1295,-41539.0,1.295
"[-41039, -40039)",1679,-40539.0,1.679
"[-40039, -39039)",300,-39539.0,0.3
"[-39039, -38039)",374,-38539.0,0.374
"[-38039, -37039)",335,-37539.0,0.335
"[-37039, -36039)",24644,-36539.0,24.644
"[-36039, -35039)",112410,-35539.0,112.41
"[-35039, -34039)",33494,-34539.0,33.494
"[-34039, -33039)",3710,-33539.0,3.71
"[-33039, -32039)",1102,-32539.0,1.102
"[-32039, -31039)",2876,-31539.0,2.876
"[-31039, -30039)",3147,-30539.0,3.147
"[-30039, -29039)",2450,-29539.0,2.45
"[-29039, -28039)",2965,-28539.0,2.965
"[-28039, -27039)",2526,-27539.0,2.526
"[-27039, -26039)",2100,-26539.0,2.1
"[-26039, -25039)",2555,-25539.0,2.555
"[-25039, -24039)",915,-24539.0,0.915
"[-24039, -23039)",2035,-23539.0,2.035
"[-23039, -22039)",178,-22539.0,0.178
"[-22039, -21039)",403,-21539.0,0.403
"[-21039, -20039)",5501,-20539.0,5.501
"[-20039, -19039)",5485,-19539.0,5.485
"[-19039, -18039)",3185,-18539.0,3.185
"[-18039, -17039)",2225,-17539.0,2.225
"[-17039, -16039)",4014,-16539.0,4.014
"[-16039, -15039)",2216,-15539.0,2.216
"[-15039, -14039)",2969,-14539.0,2.969
"[-14039, -13039)",6014,-13539.0,6.014
"[-13039, -12039)",281,-12539.0,0.281
"[-12039, -11039)",12678,-11539.0,12.678
"[-11039, -10039)",4894,-10539.0,4.894
"[-10039, -9039)",34,-9539.0,0.034
"[-9039, -8039)",703,-8539.0,0.703
"[-8039, -7039)",5524,-7539.0,5.524
"[-7039, -6039)",2836,-6539.0,2.836
