chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrV,0,0.053282312925170015,0.018115182454579815,35,0.0030620247053343005
ChrV,1,0.057185374149659816,0.02060418734696366,35,0.0034827433203019603
ChrV,2,0.05390306122448975,0.01823662654320182,35,0.0030825525029764033
ChrV,3,0.055314625850340096,0.01851438328038286,35,0.0031295019606180172
ChrV,4,0.05445153061224486,0.019199392706621576,35,0.003245289686840975
ChrV,5,0.056079931972789064,0.019669502198545852,35,0.0033247526942985876
ChrV,6,0.05461309523809518,0.018899395378995865,35,0.003194580883270964
ChrV,7,0.05619472789115641,0.01951885855464367,35,0.0032992892709802404
ChrV,8,0.05409863945578226,0.018380212019709144,35,0.0031068228782538806
ChrV,9,0.056058673469387706,0.01997782556869993,35,0.003376868855922178
ChrV,10,0.054204931972789076,0.01852031939935611,35,0.00313050534785938
ChrV,11,0.057908163265306074,0.01970308250450446,35,0.003330428801989788
ChrV,12,0.05551020408163259,0.019690330152075716,35,0.0033282732610071977
ChrV,13,0.05727040816326525,0.02018399396073006,35,0.0034117176746651383
ChrV,14,0.054170918367346894,0.01886336546889768,35,0.0031884907169075706
ChrV,15,0.057304421768707425,0.02013023537529533,35,0.003402630815223469
ChrV,16,0.05549744897959179,0.01959967025253677,35,0.003312948941041478
ChrV,17,0.058771258503401314,0.020260158218360115,35,0.0034245917839439946
ChrV,18,0.05698554421768702,0.020031102292073676,35,0.0033858742658096417
ChrV,19,0.05943877551020403,0.020900884809455726,35,0.0035328943448604253
ChrV,20,0.05851190476190471,0.01964208788070128,35,0.0033201188288252232
ChrV,21,0.05920068027210879,0.020131306740453807,35,0.00340281190898788
ChrV,22,0.056734693877550965,0.020006812205073603,35,0.003381768491734474
ChrV,23,0.05957908163265301,0.020845368601058328,35,0.003523510392913734
ChrV,24,0.05744897959183668,0.020286662111900732,35,0.0034290717596225395
ChrV,25,0.058881802721088394,0.020042603565422607,35,0.0033878183358307707
ChrV,26,0.05759353741496594,0.02020480731499141,35,0.003415235773646969
ChrV,27,0.0602210884353741,0.02089429267489505,35,0.003531780070746086
ChrV,28,0.060216836734693836,0.02153671258202548,35,0.003640368854312802
ChrV,29,0.06083333333333329,0.022306595211416067,35,0.0037705027702870085
ChrV,30,0.06008928571428566,0.021410047334933357,35,0.0036189585198115725
ChrV,31,0.06258928571428567,0.022094056718272477,35,0.00373457720793223
ChrV,32,0.058809523809523756,0.020644710590854796,35,0.0034895929986999597
ChrV,33,0.06239795918367342,0.022509790312104438,35,0.0038048490110643616
ChrV,34,0.06208758503401356,0.021644620365734918,35,0.003658608598816873
ChrV,35,0.06319727891156457,0.022019307262897445,35,0.0037219422438824605
ChrV,36,0.06343962585034008,0.022719540654657668,35,0.0038403032899522868
ChrV,37,0.06505952380952376,0.022218096491179052,35,0.0037555437562977402
ChrV,38,0.06389030612244893,0.022038973377880498,35,0.003725266424032842
ChrV,39,0.06832482993197274,0.023588598380389736,35,0.003987200856853716
ChrV,40,0.06466411564625846,0.022629219631802654,35,0.003825036250600818
ChrV,41,0.0674022108843537,0.023612795198099657,35,0.003991290865541402
ChrV,42,0.06458333333333328,0.021988619541459836,35,0.0037167550722142766
ChrV,43,0.06751275510204076,0.024992594155455995,35,0.004224519457437338
ChrV,44,0.06723214285714281,0.023856603925405534,35,0.0040325020621859034
ChrV,45,0.06953231292517001,0.02533058649716097,35,0.004281650590568861
ChrV,46,0.06766156462585028,0.023709380264274278,35,0.004007616721465546
ChrV,47,0.0702210884353741,0.024677684034028244,35,0.004171289931640991
ChrV,48,0.06941326530612241,0.02444660787307388,35,0.004132230931521608
ChrV,49,0.0697023809523809,0.0248480505488814,35,0.004200087128619273
ChrV,50,0.07161989795918362,0.02498763708851225,35,0.004223681560193642
ChrV,51,0.0752678571428571,0.027645203298333008,35,0.004672892238084193
ChrV,52,0.07049319727891151,0.024981224281266163,35,0.004222597597927885
ChrV,53,0.07452806122448975,0.026565374418674115,35,0.0044903678436797045
ChrV,54,0.07128401360544212,0.025201288356571667,35,0.004259795215839354
ChrV,55,0.07544217687074825,0.026298589704303873,35,0.004445272996390396
ChrV,56,0.07480017006802717,0.026437048122548483,35,0.0044686767406468784
ChrV,57,0.07673044217687071,0.02717298255313188,35,0.004593072363688631
ChrV,58,0.07597789115646254,0.02699556678927708,35,0.004563083626153073
ChrV,59,0.07936649659863941,0.028233421112025738,35,0.0047723191956740955
ChrV,60,0.0764243197278911,0.026836225078508996,35,0.004536149961190799
ChrV,61,0.07734268707482989,0.02764936221514461,35,0.0046735952233318695
ChrV,62,0.07553571428571425,0.027196895574094736,35,0.004597114401970665
ChrV,63,0.0786522108843537,0.028574673174696516,35,0.004830001322214314
