chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrVII,0,0.044684385382059745,0.015378926788945379,35,0.00259951308176711
ChrVII,1,0.0450457933016072,0.015444419731417441,35,0.0026105834095641006
ChrVII,2,0.04371015533806227,0.014287153380166886,35,0.00241496969344139
ChrVII,3,0.0464824459010505,0.015785240359584184,35,0.0026681926103629744
ChrVII,4,0.04473152554547899,0.015119353682515537,35,0.002555637218704654
ChrVII,5,0.047086288946754006,0.015280515454508743,35,0.002582878530164583
ChrVII,6,0.04471132261829932,0.01467279420050893,35,0.002480154889463205
ChrVII,7,0.04558902756577171,0.014573832001582684,35,0.0024634272247672437
ChrVII,8,0.04540720122115466,0.014763010361387743,35,0.002495404203905605
ChrVII,9,0.04637020741671899,0.01540370322567455,35,0.002603701063950844
ChrVII,10,0.04524108826434403,0.015080609055144162,35,0.0025490881813704964
ChrVII,11,0.0466306007003681,0.01582535545513622,35,0.002674973299099903
ChrVII,12,0.04610532459369664,0.01508819156965087,35,0.0025503698602498738
ChrVII,13,0.047128939570799985,0.01586493982890582,35,0.0026816642794823316
ChrVII,14,0.04573269282571604,0.015090969495473758,35,0.0025508394154155805
ChrVII,15,0.04607614258777044,0.015308524481857762,35,0.0025876129198915496
ChrVII,16,0.045315165664002816,0.015134921645810802,35,0.002558268684787944
ChrVII,17,0.04712445003142673,0.015688698391125827,35,0.002651874039282485
ChrVII,18,0.04672712579689319,0.015873979978739926,35,0.002683192343701467
ChrVII,19,0.04810765915417074,0.01649563215268576,35,0.002788270739655778
ChrVII,20,0.046843853820597955,0.015070753310881575,35,0.002547422256531088
ChrVII,21,0.04923677830654571,0.01583845589115572,35,0.002677187676948039
ChrVII,22,0.04662162162162157,0.015126007689711498,35,0.0025567619512031864
ChrVII,23,0.04886639130825172,0.016659139098399143,35,0.0028159084578252436
ChrVII,24,0.04700323246834869,0.01503179542118311,35,0.0025408371712843077
ChrVII,25,0.04874741851486032,0.015689028689706862,35,0.0026519298699327035
ChrVII,26,0.04801562359701889,0.016416356214738297,35,0.0027748706604049994
ChrVII,27,0.050150399569004175,0.01646317637765232,35,0.002782784712383773
ChrVII,28,0.04789216126425424,0.01598876992718743,35,0.0027025953863675624
ChrVII,29,0.0497800125707102,0.016875172827628553,35,0.0028524248229098645
ChrVII,30,0.04907964442848158,0.016387240573537354,35,0.0027699492187969743
ChrVII,31,0.050787914160007136,0.016863905818329222,35,0.0028505203507403856
ChrVII,32,0.048927000089790736,0.016557015078450688,35,0.0027986463478313606
ChrVII,33,0.049943880757834194,0.016970830815505666,35,0.0028685939740004866
ChrVII,34,0.049973062763760394,0.01735432975952726,35,0.0029334171268452355
ChrVII,35,0.05210334919637239,0.017588938344613562,35,0.0029730732156215407
ChrVII,36,0.05060384304570346,0.01676730930226425,35,0.002834192559431533
ChrVII,37,0.051703780192152236,0.017751560970685323,35,0.0030005614564894752
ChrVII,38,0.052139265511358494,0.018131469347322078,35,0.0030647776926737867
ChrVII,39,0.053010236149770976,0.018499318216169503,35,0.0031269554999944814
ChrVII,40,0.052489449582472786,0.018492189932862585,35,0.003125750600201331
ChrVII,41,0.0531449223309688,0.018841832117348377,35,0.003184850916171479
ChrVII,42,0.05232109185597553,0.01831285875726538,35,0.003095438098989042
ChrVII,43,0.05488910837748042,0.01908598438886941,35,0.0032261201823870055
ChrVII,44,0.053730807219179264,0.018960079672315774,35,0.003204838401009867
ChrVII,45,0.05594639489988323,0.01993764757760944,35,0.003370077535898864
ChrVII,46,0.05486666068061411,0.01989583067803259,35,0.0033630091897794783
ChrVII,47,0.055086648109903866,0.019517168346691382,35,0.00329900357369179
ChrVII,48,0.05540091586603209,0.019709169400292555,35,0.0033314576751644676
ChrVII,49,0.05753120229864412,0.020034201017575946,35,0.0033863980460181373
ChrVII,50,0.0561304660141869,0.01931853443659149,35,0.0032654283148409327
ChrVII,51,0.05848533488982922,0.020971532284865365,35,0.0035448359477460822
ChrVII,52,0.05768842190341478,0.020118013871203374,35,0.003400565003986969
ChrVII,53,0.05919489908174485,0.0209292744098693,35,0.00353769306317634
ChrVII,54,0.0590018185492018,0.020271773029086577,35,0.003426555045284662
ChrVII,55,0.05986170045575981,0.021107097432928743,35,0.0035677506400818154
ChrVII,56,0.06010417368267434,0.020968207813348183,35,0.0035442740094965884
ChrVII,57,0.06300487191576296,0.022474644017567522,35,0.0037989082029911986
ChrVII,58,0.060176017601760126,0.02168530213015852,35,0.0036654850720753674
ChrVII,59,0.06158146426887581,0.021958705619534225,35,0.0037116986965360674
ChrVII,60,0.061233470285804045,0.022085239691890125,35,0.00373308685846001
ChrVII,61,0.06265238768774832,0.021878376424309055,35,0.003698120584311373
ChrVII,62,0.06174086796434741,0.021930673970972408,35,0.0037069604831262526
ChrVII,63,0.0634027504911591,0.022799567513042136,35,0.0038538302979235248
ChrVII,64,0.06298450078096836,0.022478789156372497,35,0.0037996088593306916
ChrVII,65,0.0669578250982013,0.02480697596617292,35,0.004193144256951819
ChrVII,66,0.06451529222547922,0.023195647815642984,35,0.003920780088514978
ChrVII,67,0.06666840268735999,0.02372528980164863,35,0.004010305924106085
ChrVII,68,0.06722919578364395,0.02450009946873066,35,0.004141272661453917
ChrVII,69,0.06849175042918731,0.024458380155786903,35,0.0041342208104861635
ChrVII,70,0.06488555643251771,0.02278796177647011,35,0.0038518685703949037
ChrVII,71,0.06907578558225504,0.025255488349235355,35,0.004268956686720548
ChrVII,72,0.06893632626866124,0.02514982029693268,35,0.0042510955259220514
ChrVII,73,0.07386060683001137,0.0275837727073302,35,0.004662508573012891
ChrVII,74,0.07188606847697751,0.0268317674915621,35,0.004535396491476001
ChrVII,75,0.07371068238120258,0.027629154479599145,35,0.004670179492596934
ChrVII,76,0.07246005166969663,0.02732027279854668,35,0.004617968959207097
ChrVII,77,0.07678913051965794,0.0280798136773246,35,0.004746354800274976
ChrVII,78,0.0747234347904084,0.027338253575665005,35,0.004621008265264072
ChrVII,79,0.07716647662485743,0.029739332718604492,35,0.005026864715983114
ChrVII,80,0.08127530883182117,0.03009516054249975,35,0.005087010595846287
ChrVII,81,0.09158484303692431,0.03566417026295962,35,0.006028345047820512
ChrVII,82,0.09363867684478368,0.03559816926073087,35,0.006017188842250518
ChrVII,83,0.09519466584917224,0.03512230300283049,35,0.005936752763741269
ChrVII,84,0.09710204081632648,0.03760393474195906,35,0.006356225088340037
ChrVII,85,0.1033967865874956,0.04139137849783666,35,0.006996419929305018
ChrVII,86,0.1019906701768971,0.03836020246315244,35,0.0064840576647961215
ChrVII,87,0.10588292969899005,0.04103915669505534,35,0.006936883578259261
ChrVII,88,0.10898466033601166,0.042709163914915804,35,0.0072191663197177436
ChrVII,89,0.11596966655514662,0.04506044541448947,35,0.00761660543240357
ChrVII,90,0.11994022713687981,0.04564404295241824,35,0.0077152514208494866
ChrVII,91,0.12505791505791503,0.04812547268658818,35,0.008134689600378203
ChrVII,92,0.12526215443279312,0.048359039207513006,35,0.008174169548162554
ChrVII,93,0.13729034123770964,0.05465939457093443,35,0.009239123976502003
ChrVII,94,0.13572190882756513,0.05179764561184514,35,0.00875540011475416
ChrVII,95,0.14135762657207349,0.053466241538313974,35,0.00903744430408972
ChrVII,96,0.14346540508574804,0.056234893584852036,35,0.009505431915488612
ChrVII,97,0.15621890547263678,0.059730979329243566,35,0.010096378263842255
ChrVII,98,0.15597816196542305,0.061418848980167695,35,0.010381680307223388
ChrVII,99,0.15841104065647144,0.06138379245868953,35,0.010375754673566736
ChrVII,100,0.15510752688172041,0.060217497987913995,35,0.01017861492671828
ChrVII,101,0.16970716264345068,0.06545974136703736,35,0.011064715785955982
ChrVII,102,0.16696813977389513,0.062306519876709855,35,0.010531724074225644
ChrVII,103,0.1701881950384944,0.06295389610463131,35,0.010641150628913227
ChrVII,104,0.16806208328779096,0.06716640136551551,35,0.011353193977773735
ChrVII,105,0.1749412685982772,0.06817267527679138,35,0.011523285313281157
ChrVII,106,0.17081241442263803,0.06576656137017205,35,0.011116577832173001
ChrVII,107,0.17722196370404839,0.0654673572060987,35,0.011066003097713184
ChrVII,108,0.1774224117507699,0.0674839184479187,35,0.011406864160402146
ChrVII,109,0.1801882239382239,0.0675852467360517,35,0.011423991767170134
ChrVII,110,0.1805039138943248,0.06984973229536709,35,0.011806759688215474
ChrVII,111,0.17817460317460315,0.06929503652192827,35,0.011712998989615125
ChrVII,112,0.18085159989921892,0.06592849044347777,35,0.011143948841226717
ChrVII,113,0.17880184331797233,0.06904067148472508,35,0.011670003450925833
ChrVII,114,0.18435870698644416,0.06956303064179879,35,0.011758298263745285
ChrVII,115,0.1863250132766861,0.0695242895346087,35,0.011751749821430364
ChrVII,116,0.1873165477312508,0.06990056581555538,35,0.011815352121389467
ChrVII,117,0.17847582627697348,0.06635635902192631,35,0.011216271831134801
ChrVII,118,0.18051197357555734,0.06461782990716416,35,0.010922406775472676
ChrVII,119,0.18579750346740634,0.07110228365528096,35,0.012018479510434912
ChrVII,120,0.18777109276619555,0.0712655545161732,35,0.012046077322986164
ChrVII,121,0.17490118577075095,0.06599612225624214,35,0.01115538070408928
ChrVII,122,0.1896389324960753,0.06812428762174548,35,0.011515106306773482
ChrVII,123,0.18337662337662333,0.0690065186595773,35,0.011664230569828904
ChrVII,124,0.18037190082644625,0.06619977487707142,35,0.011189804279885373
ChrVII,125,0.1754454847478103,0.06580659064948774,35,0.011123344015318476
ChrVII,126,0.1840688912809472,0.06835942436730866,35,0.011554851670964629
ChrVII,127,0.18358395989974935,0.06748507551763147,35,0.011407059740880297
ChrVII,128,0.16394330307373783,0.06183017635690509,35,0.010451207323730572
ChrVII,129,0.1770003239390994,0.06651523885117988,35,0.011243127423871641
ChrVII,130,0.17810846560846558,0.06387969423162433,35,0.010797639074122796
ChrVII,131,0.17622424856467406,0.06740782155809132,35,0.0113940014383603
ChrVII,132,0.1755494505494505,0.06853996240404404,35,0.011585368168942078
ChrVII,133,0.15944813133077188,0.06007313927979366,35,0.010154213851443277
ChrVII,134,0.1620708059064223,0.05854776409023933,35,0.009896378385141446
ChrVII,135,0.16609862218999272,0.06219551503807772,35,0.010512960831892564
ChrVII,136,0.16267696267696263,0.06149721303756059,35,0.010394926250528066
ChrVII,137,0.1726221559119731,0.06512891668977161,35,0.011008796209243913
ChrVII,138,0.15981078524124878,0.06336230658891769,35,0.010710184600607301
ChrVII,139,0.16424731182795696,0.06322148064863767,35,0.01068638067208654
ChrVII,140,0.16189167974882257,0.05660190076538127,35,0.009567467451516652
ChrVII,141,0.16556982343499196,0.061239225012072365,35,0.01035131831504599
ChrVII,142,0.14512144915603123,0.05647084119491718,35,0.009545314340796529
ChrVII,143,0.17087912087912083,0.06490395107359302,35,0.010970770079707723
ChrVII,144,0.1481980026052974,0.054367940008793046,35,0.009189859163851236
ChrVII,145,0.16129464285714287,0.06260914839050977,35,0.010582877629433676
ChrVII,146,0.1481058877225011,0.05498273237227318,35,0.009293778040205205
ChrVII,147,0.15392156862745093,0.058325888511815846,35,0.009858874567316454
ChrVII,148,0.1472380952380952,0.054883928110992776,35,0.009277077071843916
ChrVII,149,0.14557823129251696,0.05739964501844517,35,0.009702310841449086
ChrVII,150,0.14200201207243457,0.052794359414156805,35,0.008923875496908228
ChrVII,151,0.14989572471324292,0.05893863616927348,35,0.009962447825271503
ChrVII,152,0.1418481147105682,0.05487258226689617,35,0.009275159274161568
ChrVII,153,0.1414502164502164,0.053483491821455675,35,0.009040360134128216
ChrVII,154,0.14815223386651954,0.057297301232724356,35,0.009685011584259693
ChrVII,155,0.14431946006749152,0.06010865755859455,35,0.010160217536333118
ChrVII,156,0.13907477451265635,0.051401954161624956,35,0.008688516052211503
ChrVII,157,0.13713080168776368,0.051461227500634886,35,0.008698535075142743
ChrVII,158,0.1360221674876847,0.05291420479111207,35,0.008944133062956884
ChrVII,159,0.1387035871617369,0.05615275460633633,35,0.00949154789405429
ChrVII,160,0.14510433386837876,0.05509133510589919,35,0.009312135252685039
ChrVII,161,0.13166556945358784,0.051553034662063096,35,0.008714053317761863
ChrVII,162,0.1390566677977604,0.054799673087594626,35,0.009262835373542477
ChrVII,163,0.1429271708683473,0.05538849312100594,35,0.009362364124843868
ChrVII,164,0.1306020662629141,0.05210325921518822,35,0.008807058242187823
ChrVII,165,0.1287164612037708,0.05043028537710331,35,0.008524274050726432
