chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrIX,0,0.04938980617372573,0.01884107790145351,35,0.003184723430416973
ChrIX,1,0.05386824231045332,0.018451024240077628,35,0.00311879232812012
ChrIX,2,0.05064332652272347,0.01770694259948581,35,0.0029930195752378105
ChrIX,3,0.051819537246672875,0.01698470253350711,35,0.00287093872229835
ChrIX,4,0.05051631785300122,0.0165180719755633,35,0.002792063762011839
ChrIX,5,0.05258711138108118,0.018947027251676917,35,0.0032026321392423797
ChrIX,6,0.050693025567397375,0.01680958746876029,35,0.0028413388738907828
ChrIX,7,0.05151582086255448,0.01849080357894322,35,0.0031255162636186287
ChrIX,8,0.05086973328179353,0.017290058897720628,35,0.0029225533683830468
ChrIX,9,0.05308410182782037,0.01825667912786324,35,0.003085942008425384
ChrIX,10,0.05112927273731288,0.019053768067706315,35,0.0032206746302064675
ChrIX,11,0.05107405157656408,0.01753071035727511,35,0.0029632308893728664
ChrIX,12,0.051758793969849205,0.01786681939837218,35,0.0030200436866000486
ChrIX,13,0.0531614114528687,0.01929924406633417,35,0.0032621676471412805
ChrIX,14,0.050063504334861064,0.017744379745160004,35,0.0029993476078280976
ChrIX,15,0.05198520072891927,0.01838833047547547,35,0.0031081951477404278
ChrIX,16,0.050488707272626825,0.018391353493617223,35,0.0031087061310693526
ChrIX,17,0.053514826881660996,0.019354943628055277,35,0.0032715825914563018
ChrIX,18,0.05065437075487322,0.018997466385883222,35,0.0032111579090182358
ChrIX,19,0.05303440278314646,0.01869007624617578,35,0.0031591994921311684
ChrIX,20,0.05089734386216793,0.01796219420444818,35,0.0030361649712298566
ChrIX,21,0.053398862444088535,0.01952960307991013,35,0.0033011054272290377
ChrIX,22,0.052449058479209186,0.018505577290194156,35,0.0031280134766030004
ChrIX,23,0.05534264730244625,0.019257926847929527,35,0.0032551837625556337
ChrIX,24,0.05261472196145558,0.019717079835603717,35,0.0033327947827764643
ChrIX,25,0.05501132033795345,0.018572189060790764,35,0.003139272920869945
ChrIX,26,0.05546413385609361,0.019494969633270527,35,0.003295251306272363
ChrIX,27,0.05590590314208399,0.019802054067209633,35,0.0033471580494532694
ChrIX,28,0.05302888066707158,0.019150035715559954,35,0.0032369468326417096
ChrIX,29,0.05976034016235018,0.021613669085915513,35,0.0036533768776511404
ChrIX,30,0.057358219669777416,0.0207105891913113,35,0.0035007285145942347
ChrIX,31,0.058236236125683315,0.02134590190243167,35,0.0036081159627715325
ChrIX,32,0.05749627257164941,0.02096908950106278,35,0.003544423041921255
ChrIX,33,0.05916947374233802,0.020883972710481594,35,0.00353003567837955
ChrIX,34,0.057949086089789555,0.021263530760713367,35,0.0035941926985935185
ChrIX,35,0.06055552487713287,0.021980711865820998,35,0.003715418431072041
ChrIX,36,0.059246783367386334,0.02125845917994278,35,0.0035933354449802263
ChrIX,37,0.0624164779943674,0.02212504867764508,35,0.0037398158051974557
ChrIX,38,0.05984317190347336,0.021294231183320807,35,0.003599382017151247
ChrIX,39,0.06415594455795455,0.022624962926030473,35,0.0038243167360019203
ChrIX,40,0.06156607211883589,0.022528725621572855,35,0.0038080496625367286
ChrIX,41,0.06447622729029759,0.02358829625234269,35,0.00398714978789283
ChrIX,42,0.06283615881605827,0.022992483821793894,35,0.0038864391057531387
ChrIX,43,0.06642001214865531,0.02442798060846116,35,0.004129082349133329
ChrIX,44,0.0657407918714451,0.023470204713131597,35,0.0039671886745304905
ChrIX,45,0.06716191212614948,0.024437126337493918,35,0.004130628259494255
ChrIX,46,0.0679406810085333,0.02578803485045241,35,0.004358973474989424
ChrIX,47,0.06781364778658416,0.025052549955558345,35,0.004234653837347769
ChrIX,48,0.0666003756490995,0.023601477864461533,35,0.003989377887006113
ChrIX,49,0.06890398850955691,0.024750605102219853,35,0.004183615841849288
ChrIX,50,0.06863330018782451,0.026338741118577525,35,0.0044520598241117445
ChrIX,51,0.07308032261628546,0.0260115959531064,35,0.004396762198409387
ChrIX,52,0.07009170257430114,0.025616103200782295,35,0.004329911721941185
ChrIX,53,0.07274334327698592,0.02662273219365945,35,0.004500063077193827
ChrIX,54,0.07441166721909176,0.02784855088996636,35,0.004707264254535737
ChrIX,55,0.07406916362832831,0.027500401107958376,35,0.004648416200626366
ChrIX,56,0.07333443818362607,0.027951426361428403,35,0.004724653383018407
ChrIX,57,0.07419622141199864,0.02753931494702702,35,0.004654993839957704
ChrIX,58,0.07400839686222513,0.02697027581590484,35,0.004558808671402717
ChrIX,59,0.07866534084631528,0.030117364618723767,35,0.005090763769744896
ChrIX,60,0.07559385703237206,0.027990850092954853,35,0.004731317209905777
ChrIX,61,0.08079770191139096,0.030363395229978614,35,0.005132350533323994
ChrIX,62,0.07907413545464585,0.029142613143628027,35,0.004926000698448884
ChrIX,63,0.07899679593415088,0.02923726492371362,35,0.004941999769380276
ChrIX,64,0.07861753070997289,0.02886870911452782,35,0.0048797024673326184
ChrIX,65,0.08385205232295892,0.03111082219495709,35,0.00525868874923407
ChrIX,66,0.08328804347826083,0.031108695099866163,35,0.005258329204540809
ChrIX,67,0.08510361852790226,0.030887651686209834,35,0.005220966048234536
ChrIX,68,0.08557758031442238,0.03224039813806005,35,0.005449621932104559
ChrIX,69,0.08771689497716889,0.03141590966351978,35,0.005310257943658092
ChrIX,70,0.08470041862899003,0.031643306337384325,35,0.005348694996943639
ChrIX,71,0.0891315754952118,0.0336302094916301,35,0.005684542927852504
ChrIX,72,0.0878603544035969,0.031969234991487884,35,0.005403786994694351
ChrIX,73,0.10010694234025484,0.03584286590924854,35,0.006058550124973021
ChrIX,74,0.09373894908645776,0.03531946603396734,35,0.005970079398669364
ChrIX,75,0.09870801033591728,0.0372017576974397,35,0.006288244760274101
ChrIX,76,0.09368421052631573,0.035597981265298964,35,0.006017157065222688
ChrIX,77,0.10056491765607042,0.038382857495022495,35,0.006487887064111318
ChrIX,78,0.09611992945326274,0.037289323546236514,35,0.006303046090210009
ChrIX,79,0.10361155698234346,0.039882281184488756,35,0.006741335926269946
ChrIX,80,0.10287479510780477,0.039172249907803575,35,0.006621318735373786
ChrIX,81,0.12074991516796739,0.04534659080647826,35,0.0076649728315056264
ChrIX,82,0.11896810672320873,0.04378843605297679,35,0.007401596607616181
ChrIX,83,0.12501382488479257,0.04746962849328207,35,0.008023831698295873
ChrIX,84,0.11901828493204258,0.0456124878469813,35,0.007709917634525799
ChrIX,85,0.13144523115368592,0.05002674954598946,35,0.008456064045806174
ChrIX,86,0.13107142857142856,0.049822354210306535,35,0.008421514928286357
ChrIX,87,0.14057239057239054,0.0558365538643764,35,0.009438100213571141
ChrIX,88,0.1351233299075025,0.05075365781617492,35,0.008578933969275093
ChrIX,89,0.149034749034749,0.057209150918273034,35,0.009670111461596855
ChrIX,90,0.14552183567727606,0.05475253724308361,35,0.009254867961634735
ChrIX,91,0.15241291147331412,0.058417025773023074,35,0.009874279576131172
ChrIX,92,0.1574169236039739,0.058166070820646544,35,0.009831860446981928
ChrIX,93,0.174344776670358,0.06059072814393487,35,0.010241702337589085
ChrIX,94,0.17142857142857137,0.0642199239275157,35,0.010855148389136312
ChrIX,95,0.1782696177062374,0.0667311623707619,35,0.01127962516012578
ChrIX,96,0.17151335311572696,0.06230435711295035,35,0.01053135850042698
ChrIX,97,0.19664128974473796,0.07547515992156294,35,0.012757630506804825
ChrIX,98,0.182442396313364,0.06649798890721034,35,0.011240211651163705
ChrIX,99,0.19278595158993828,0.06971151668604335,35,0.011783396986157503
ChrIX,100,0.2024865919063871,0.07449893175563943,35,0.012592617829201612
ChrIX,101,0.20516290726817038,0.07980606603356753,35,0.01348968725228291
ChrIX,102,0.19013544594939938,0.07150315215550353,35,0.01208623865414486
ChrIX,103,0.19619395203336806,0.0697238918799625,35,0.011785488775716274
ChrIX,104,0.20332350576253014,0.07568852433299016,35,0.012793695674829898
ChrIX,105,0.2159955874241588,0.0800727501825932,35,0.01353476510092645
ChrIX,106,0.1994319795512638,0.07303650082291561,35,0.012345421884193986
ChrIX,107,0.2114168618266979,0.07718781402268918,35,0.013047121886893843
ChrIX,108,0.2068716094032549,0.07468042921180076,35,0.012623296498661042
ChrIX,109,0.21124223602484468,0.07536649347177649,35,0.012739262524328172
ChrIX,110,0.1969230769230769,0.0661689417047865,35,0.011184592522536698
ChrIX,111,0.2175238095238095,0.07914167623649733,35,0.01337738487952449
ChrIX,112,0.21483392454047076,0.07774180486013048,35,0.013140763429562668
ChrIX,113,0.21153342070773262,0.07844274516117437,35,0.013259243965110256
ChrIX,114,0.20179820179820177,0.07442968258712616,35,0.012580912583320532
ChrIX,115,0.21475964793500335,0.0778690643226229,35,0.013162274204798655
ChrIX,116,0.2199862637362637,0.07647852006203196,35,0.012927229325153304
ChrIX,117,0.20341463414634142,0.07171239209439272,35,0.012121606659067127
ChrIX,118,0.22038800705467368,0.08509692597050796,35,0.01438400580965848
ChrIX,119,0.21321428571428566,0.08050979897560566,35,0.013608639830314137
ChrIX,120,0.20139551964744765,0.07142084909946654,35,0.012072326898547498
ChrIX,121,0.20136054421768704,0.06847344491455988,35,0.011574124661091797
ChrIX,122,0.2049155145929339,0.08002897027119335,35,0.013527364945248204
ChrIX,123,0.20757220921155345,0.07127117845459492,35,0.012047027942083255
ChrIX,124,0.19839034205231387,0.07476046509111636,35,0.012636825031447946
ChrIX,125,0.20340531561461792,0.07622804804202629,35,0.012884891826473658
ChrIX,126,0.20940975192472197,0.07274221553759368,35,0.012295678591995221
ChrIX,127,0.19153439153439147,0.06985352301340601,35,0.011807400436511288
ChrIX,128,0.19376130198915004,0.06422471238768514,35,0.010855957786633471
ChrIX,129,0.1947124304267161,0.06881768012482917,35,0.011632311031609088
ChrIX,130,0.18866666666666665,0.07361887368122051,35,0.012443860864000945
ChrIX,131,0.19295499021526416,0.0709128533513389,35,0.011986459944964683
ChrIX,132,0.1741071428571428,0.06897894872913575,35,0.011659570401025856
ChrIX,133,0.19315895372233396,0.07324074536554757,35,0.012379945513036082
ChrIX,134,0.19844155844155842,0.072159741309485,35,0.01219722247756407
ChrIX,135,0.2048872180451127,0.06789820989803229,34,0.011644446931221627
ChrIX,136,0.17552560646900264,0.06227841916745629,35,0.010526974187428336
ChrIX,137,0.19036796536796532,0.0720303177070714,35,0.01217534589591564
ChrIX,138,0.17009449694274592,0.06353525018572113,35,0.010739417403940597
ChrIX,139,0.18594285714285713,0.06540639600723665,35,0.011055698774394862
ChrIX,140,0.18347107438016527,0.06813724032927124,35,0.01151729571394861
ChrIX,141,0.17680097680097673,0.06480332333536466,35,0.010953760887486242
ChrIX,142,0.15878634639696584,0.058846048794700234,35,0.009946797702560559
ChrIX,143,0.1930537352555701,0.06787797831116678,35,0.011473472434410515
ChrIX,144,0.14876373626373623,0.05680098204551213,35,0.009601118329704532
ChrIX,145,0.15598845598845595,0.055525452717426683,35,0.009385514521972046
ChrIX,146,0.14962406015037588,0.06363705894972488,35,0.01075662622595388
ChrIX,147,0.16248037676609103,0.06417727574109444,35,0.010847939529894235
ChrIX,148,0.15812807881773397,0.06389659308648338,35,0.010800495501939629
ChrIX,149,0.14457831325301201,0.0498047214267856,35,0.008418534443883274
ChrIX,150,0.1586512866015971,0.054510021704573246,35,0.009213875353792773
ChrIX,151,0.1624542124542124,0.06706832494426779,35,0.011336616036832524
ChrIX,152,0.14990476190476187,0.0566463961108172,35,0.00957498853761881
ChrIX,153,0.1456349206349206,0.06205555743634366,35,0.010489303679375136
ChrIX,154,0.1471428571428571,0.06213005760196147,35,0.01050189650576511
ChrIX,155,0.1533613445378151,0.06136753525140731,35,0.010373006703985823
ChrIX,156,0.13710021321961618,0.05258525884273226,35,0.008888531049387104
ChrIX,157,0.16623376623376618,0.05930940388558246,35,0.010025119007862406
ChrIX,158,0.14307692307692302,0.06043121526685205,35,0.01021473974023898
ChrIX,159,0.13191964285714286,0.048150963611787646,35,0.008138998353156061
ChrIX,160,0.1419638721630384,0.050640846409485324,34,0.008684833509645832
ChrIX,161,0.146485260770975,0.057629131578663964,35,0.009741101150003472
ChrIX,162,0.14590163934426228,0.057370160765730704,35,0.009697327093123263
ChrIX,163,0.15520581113801446,0.06560424024522052,35,0.01108914055429598
ChrIX,164,0.13793103448275856,0.06334887265818565,35,0.010707913851864119
ChrIX,165,0.15388471177944857,0.06722186316491743,35,0.011362568732921623
ChrIX,166,0.1454081632653061,0.06541704921165119,35,0.01105749949460235
ChrIX,167,0.13766233766233765,0.05677882517753314,35,0.00959737313545575
ChrIX,168,0.16534391534391532,0.06296548025944948,35,0.01064310870845963
ChrIX,169,0.16176470588235292,0.0737413253318787,34,0.012646532960950642
ChrIX,170,0.13596004439511652,0.049164110498929756,34,0.008431575390356418
ChrIX,171,0.1317980022197558,0.05667449813150365,34,0.009719596243214636
ChrIX,172,0.15434173669467785,0.06866833827701989,34,0.011776522858596093
ChrIX,173,0.13626373626373622,0.059752329312226696,35,0.01009998706963357
ChrIX,174,0.1340876944837341,0.06048061414383568,35,0.010223089674451284
ChrIX,175,0.13760932944606408,0.0486465410176487,35,0.008222766223778221
ChrIX,176,0.1554179566563467,0.054669251823743936,34,0.009375699338571606
ChrIX,177,0.1698757763975155,0.058894573545926816,35,0.009954999882552317
ChrIX,178,0.15984654731457795,0.06385990659938416,34,0.010951883629127145
ChrIX,179,0.1490683229813664,0.053221802348944657,35,0.008996126539906146
ChrIX,180,0.13940345368916793,0.05069338355688824,35,0.008568745759937744
ChrIX,181,0.1355555555555555,0.0544197623123988,35,0.009198618731927684
ChrIX,182,0.16208597603946437,0.06186736292327368,33,0.010769725517843932
ChrIX,183,0.14096126255380195,0.052276012678345994,34,0.008965262211228191
ChrIX,184,0.14603174603174596,0.07214168611620408,35,0.012194170592879807
ChrIX,185,0.1389285714285714,0.057183546437706,35,0.009665783514458586
ChrIX,186,0.15882352941176467,0.06026530766849115,34,0.01033541499832422
ChrIX,187,0.14264705882352938,0.05831582370264222,34,0.01000108125642312
ChrIX,188,0.14264705882352938,0.07105253385238926,34,0.01218540902647497
ChrIX,189,0.13749999999999998,0.061086967898716524,35,0.010325582165612916
ChrIX,190,0.18019359642591207,0.06279505029350192,34,0.010769262279288264
ChrIX,191,0.1538461538461538,0.06620484352491311,34,0.011354036994103785
ChrIX,192,0.14973262032085555,0.060344233510876324,34,0.010348950668624457
ChrIX,193,0.13421052631578942,0.06468106535214771,35,0.010933095516548174
ChrIX,194,0.1329411764705882,0.06842019463772528,34,0.011733966575544956
ChrIX,195,0.16257166257166256,0.06057431947107053,33,0.010544635544635545
ChrIX,196,0.16164383561643833,0.0733040490183581,35,0.012390645783338618
ChrIX,197,0.13531746031746028,0.061038918397059536,35,0.010317460317460319
ChrIX,198,0.14174836601307186,0.06218630702784146,34,0.010664863670512463
ChrIX,199,0.14841269841269836,0.06389345576987385,35,0.010799965198643433
ChrIX,200,0.12499999999999994,0.060446474879391865,35,0.010217319085531687
ChrIX,201,0.148015873015873,0.07049393708308253,35,0.011915650171666311
ChrIX,202,0.1399159663865546,0.06089209123583841,34,0.010442907493314849
ChrIX,203,0.13991596638655457,0.06882636004842643,35,0.011633778206480878
ChrIX,204,0.17387543252595153,0.07379369512372869,34,0.012655514306157124
ChrIX,205,0.1496539792387543,0.05865289290760457,34,0.010058888148169276
ChrIX,206,0.12025586353944558,0.0559561418987169,35,0.00945831428077864
ChrIX,207,0.15281385281385276,0.055167211505018125,35,0.009324960704994808
ChrIX,208,0.12857142857142856,0.05531879771155643,35,0.009350583450477607
ChrIX,209,0.13946869070208723,0.06921800511363235,34,0.01187078994337489
ChrIX,210,0.1422372227579556,0.05631630201434412,34,0.009658166115918236
ChrIX,211,0.1446078431372549,0.06232322991570772,34,0.010688345752055154
ChrIX,212,0.1283292978208232,0.05875468826805012,35,0.009931354954998044
ChrIX,213,0.14137931034482754,0.0724041334231407,35,0.01223853228449971
ChrIX,214,0.15736310473152573,0.0727970887973295,33,0.01267234657823791
ChrIX,215,0.15102040816326526,0.07883631547252501,35,0.013325769489744819
ChrIX,216,0.13475935828877003,0.054106155141710584,34,0.009279129054304445
ChrIX,217,0.1746031746031746,0.08088084652585963,35,0.013671358313474885
ChrIX,218,0.1367102396514161,0.06495730783440068,34,0.011140086388266121
ChrIX,219,0.14433551198257077,0.07853823786283363,34,0.013469196673061784
ChrIX,220,0.12121212121212119,0.05576559621229592,33,0.009707544271608415
ChrIX,221,0.14656084656084653,0.07573990557457908,35,0.01280238068981832
ChrIX,222,0.1492281303602058,0.0768395555155139,33,0.013376049708818373
ChrIX,223,0.13401442307692302,0.052718694150389524,32,0.009319436532260002
ChrIX,224,0.1648351648351648,0.09296589830002532,35,0.01571410489858499
ChrIX,225,0.16258741258741255,0.07541963918091672,33,0.01312887400163849
ChrIX,226,0.12647058823529408,0.05672273623252055,34,0.009727869009288995
ChrIX,227,0.13869047619047614,0.07108929695758313,35,0.012016284357872074
ChrIX,228,0.15018773466833538,0.07516778703368766,34,0.012891169124570855
ChrIX,229,0.16007905138339917,0.07267549766001336,33,0.012651180278068929
ChrIX,230,0.1276737967914438,0.06026454376733993,34,0.010335283990357597
ChrIX,231,0.14489795918367343,0.07669028738451346,35,0.012963024535874846
ChrIX,232,0.17149390243902438,0.07599692123620366,32,0.013434484588854887
ChrIX,233,0.15322580645161285,0.06381677401092356,31,0.011461830970606365
ChrIX,234,0.12259615384615381,0.057789872470363046,32,0.010215902676924871
ChrIX,235,0.15634674922600614,0.06823713979314841,34,0.01170257292869654
ChrIX,236,0.1491228070175438,0.06089229551278428,33,0.010599988068627145
ChrIX,237,0.178453947368421,0.06970019378503692,32,0.012321369918854014
ChrIX,238,0.16295707472178056,0.07886271716669926,34,0.013524844414582767
ChrIX,239,0.18939393939393936,0.06343990236531902,33,0.011043469497813065
ChrIX,240,0.16428571428571426,0.07543490119218887,35,0.012750825539520734
ChrIX,241,0.18686868686868685,0.07741505427568528,33,0.013476231183994417
