chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrXI,0,0.05609200470311576,0.02021489937536201,35,0.003416941643199207
ChrXI,1,0.054203409758965274,0.018915545691430273,35,0.003197310784324791
ChrXI,2,0.056639476778365616,0.020729744187751368,35,0.003503966299942361
ChrXI,3,0.05559597295708403,0.020377514835700997,35,0.0034444286728372332
ChrXI,4,0.05485008818342148,0.020391297643434867,35,0.0034467583925569104
ChrXI,5,0.05676807760141089,0.0204593333682848,35,0.0034582585290230026
ChrXI,6,0.05552248677248672,0.020424570192138017,35,0.003452382479777336
ChrXI,7,0.054181363903586084,0.019035369245659177,35,0.0032175646616594412
ChrXI,8,0.055867871840094015,0.019887180612122014,35,0.003361547061777877
ChrXI,9,0.05482436801881242,0.01898124704000989,35,0.003208416339183484
ChrXI,10,0.05379188712522042,0.020099506206106205,35,0.0033974366376065767
ChrXI,11,0.05474720752498526,0.020032698775966286,35,0.0033861441208405305
ChrXI,12,0.05480232216343323,0.019843053382078302,35,0.0033540881985337115
ChrXI,13,0.056775426219870626,0.020458550822348213,35,0.0034581262546174367
ChrXI,14,0.05494562022339796,0.020589019478385994,35,0.0034801794825692453
ChrXI,15,0.053156231628453815,0.019973106076994127,35,0.0033760711162231154
ChrXI,16,0.0563712522045855,0.020545328185154293,35,0.0034727943060953725
ChrXI,17,0.05605526161081713,0.020261173200082135,35,0.003424763347168162
ChrXI,18,0.05652189888300995,0.020079356503222342,35,0.003394030716181814
ChrXI,19,0.05426587301587297,0.020114043336793622,35,0.0033998938611769797
ChrXI,20,0.05630511463844793,0.01995245677994081,35,0.0033725807479707626
ChrXI,21,0.056514550264550226,0.020174888875096837,35,0.0034101786342926213
ChrXI,22,0.05613977072310402,0.019767585698555506,35,0.0033413318317689522
ChrXI,23,0.0545451205173427,0.020039218936027028,35,0.0033872462290438997
ChrXI,24,0.0559744268077601,0.020231996997078307,35,0.0034198316687470602
ChrXI,25,0.05747721928277479,0.020028069561585926,35,0.0033853616407946083
ChrXI,26,0.05672398589065252,0.02053946602091875,35,0.003471803419486255
ChrXI,27,0.05654394473838913,0.02009079700235148,35,0.003395964513484856
ChrXI,28,0.057594797178130465,0.02087128930056568,35,0.00352789179080857
ChrXI,29,0.057491916519694264,0.020409766013276535,35,0.0034498801168268275
ChrXI,30,0.05766093474426805,0.021146483442600023,35,0.0035744080908119077
ChrXI,31,0.05623897707231037,0.019970958670831374,35,0.003375708138332099
ChrXI,32,0.05706202233980007,0.020138986743254268,35,0.0034041100663965073
ChrXI,33,0.05729717813051142,0.020079089337376198,35,0.003393985556911497
ChrXI,34,0.05777483833039384,0.021366078808391392,35,0.0036115264823553556
ChrXI,35,0.05749563619660079,0.021352134079966348,35,0.003609169393043464
ChrXI,36,0.05902067064768024,0.020351969604648426,35,0.0034401107406948125
ChrXI,37,0.05830408819476338,0.02124186507463751,35,0.003590530529239794
ChrXI,38,0.061144694533762006,0.022410449630458972,35,0.0037880573711123024
ChrXI,39,0.05798438217730817,0.021348898141503307,35,0.003608622419611448
ChrXI,40,0.0604942581534221,0.021587666281708027,35,0.0036489816015289746
ChrXI,41,0.05932200275608631,0.02195504499182105,35,0.0037110799375187136
ChrXI,42,0.06095360587965084,0.022138859373242687,35,0.0037421502388264713
ChrXI,43,0.057995406522737665,0.021236793333164788,35,0.003589673248462883
ChrXI,44,0.0602994947175011,0.021296873493166123,35,0.003599828649032863
ChrXI,45,0.05859807073954979,0.02105776955193238,35,0.0035594127063816516
ChrXI,46,0.06152319706017451,0.022340100179478378,35,0.0037761661435494896
ChrXI,47,0.05978502526412488,0.021735449906946234,35,0.0036739615934588297
ChrXI,48,0.0616922370234267,0.022429606226901554,35,0.0037912954269102156
ChrXI,49,0.06165181442351856,0.023055008065294008,35,0.0038970076318366994
ChrXI,50,0.06395590261828199,0.0229988337977631,35,0.003887512447594698
ChrXI,51,0.061343132751492835,0.022213555050068744,35,0.0037547761126423447
ChrXI,52,0.06125546694108563,0.022604949463447065,35,0.003820933843391077
ChrXI,53,0.06148389112495631,0.022648292370134722,35,0.003828260131790952
ChrXI,54,0.0624359045046038,0.023445916829816858,35,0.00396308327294613
ChrXI,55,0.062336659866571054,0.022007532004763554,35,0.0037199518619799835
ChrXI,56,0.06427376817187697,0.023867289902237365,35,0.0040343083219429735
ChrXI,57,0.06350921688629134,0.02247935857136885,35,0.0037997051080320664
ChrXI,58,0.0641340905331642,0.023495167380439726,35,0.0039714081354274575
ChrXI,59,0.06431420117255698,0.02354577042363258,35,0.003979961610878788
ChrXI,60,0.06370403043502228,0.023250469990612373,35,0.003930046727400748
ChrXI,61,0.06324167340636713,0.022932777911257234,35,0.0038763469648886387
ChrXI,62,0.06393367281283889,0.023884411624360603,35,0.00403720242120312
ChrXI,63,0.06336378844421563,0.022714814231722575,35,0.003839504378661639
ChrXI,64,0.06563653498782687,0.02392569566515184,35,0.004044180697748541
ChrXI,65,0.06494617313080663,0.0233745974435579,35,0.003951028096397853
ChrXI,66,0.06849448272946343,0.025158539862898142,35,0.004252569401577071
ChrXI,67,0.0663300163374424,0.024875903064154402,35,0.004204795062976847
ChrXI,68,0.06752395145837764,0.023889657816079407,35,0.004038089189453574
ChrXI,69,0.06887564357281714,0.02457709969135488,35,0.004154288074607098
ChrXI,70,0.06679808866699519,0.024487691132331384,35,0.004139175269793527
ChrXI,71,0.06654344602291039,0.023952735878662416,35,0.004048751328047987
ChrXI,72,0.07218695190336202,0.025861807059027197,35,0.004371443254180964
ChrXI,73,0.07306943920076665,0.026022496677094376,35,0.004398604757060999
ChrXI,74,0.0735335856196783,0.027656680275136937,35,0.004674832201239644
ChrXI,75,0.07196146319433985,0.026401737832047467,35,0.004462708212196352
ChrXI,76,0.07376199674976233,0.026738779403779677,35,0.004519678635870324
ChrXI,77,0.07417450251476052,0.02679116058373386,35,0.00452853267129152
