chrom,distance,mean_density,sd_density,n_datasets,se_density
ChrIV,0,0.04021211204356892,0.012666402176456044,35,0.002141012738306874
ChrIV,1,0.040919152188798776,0.012936950419583822,35,0.002186743738064627
ChrIV,2,0.041691482077169245,0.013542470048231576,35,0.002289095236159283
ChrIV,3,0.04047008615061224,0.013112029158899299,35,0.002216337446353623
ChrIV,4,0.040767871076643744,0.013326887645240334,35,0.002252655159132754
ChrIV,5,0.04082519865598671,0.013325201236732677,35,0.0022523701040676625
ChrIV,6,0.041670780451295394,0.013312329194613153,35,0.0022501943318347906
ChrIV,7,0.0410513241078395,0.013121499261754713,35,0.002217938185897817
ChrIV,8,0.04139210471837822,0.013535225404030148,35,0.0022878706677851167
ChrIV,9,0.04154657069605231,0.013621161170670575,35,0.0023023964635470197
ChrIV,10,0.04278070608468554,0.013428240170190663,35,0.0022697868626706036
ChrIV,11,0.04199404430147932,0.013550764795923402,35,0.0022904973044200125
ChrIV,12,0.04204181728426513,0.013686627269160574,35,0.002313462253882879
ChrIV,13,0.042143732980874836,0.01329239870219589,35,0.002246825463741734
ChrIV,14,0.04215010271191294,0.01342561398253454,35,0.002269342955936346
ChrIV,15,0.041517906906380825,0.013745396244564131,35,0.0023233960238045496
ChrIV,16,0.04222176218609164,0.013573763887903142,35,0.0022943848605083265
ChrIV,17,0.04229342166027035,0.013543131193614204,35,0.0022892069901259077
ChrIV,18,0.04282847906747132,0.014028088019571516,35,0.002371179655089399
ChrIV,19,0.04290810070544767,0.013853659220902263,35,0.0023416958068208987
ChrIV,20,0.043263213210822125,0.014202823330718206,35,0.0024007153134227867
ChrIV,21,0.04355622083857504,0.014236416478722595,35,0.0024063935918159133
ChrIV,22,0.04373616574040157,0.014009482935508069,35,0.0023680348218982385
ChrIV,23,0.043209070496998216,0.013919900644772233,35,0.0023528926510654946
ChrIV,24,0.04504673790149205,0.014559172535863729,35,0.002460949322802359
ChrIV,25,0.04386037549564465,0.014137804538792063,35,0.002389725131696049
ChrIV,26,0.04377756899214926,0.014640077962369222,35,0.0024746248358907077
ChrIV,27,0.044834944344475,0.014862652869547802,35,0.002512246861850264
ChrIV,28,0.0451088427791136,0.01470768131957477,35,0.002486051888885948
ChrIV,29,0.04465977674092707,0.014758245176827714,35,0.00249459874070451
ChrIV,30,0.04508177142220165,0.014888865470342353,35,0.002516677600068067
ChrIV,31,0.045317451470611614,0.015368950672586115,35,0.0025978268103297704
ChrIV,32,0.04715989617338404,0.015604659219468938,35,0.002637668826584549
ChrIV,33,0.045409812570664156,0.01508999898647273,35,0.002550675369453286
ChrIV,34,0.04695924964568368,0.015647693670775377,35,0.0026449429765088577
ChrIV,35,0.047406723251110665,0.015643301888178328,35,0.00264420062975931
ChrIV,36,0.04757074382534193,0.015944162598191664,35,0.0026950553715889927
ChrIV,37,0.04728410592862712,0.015714596924398083,35,0.00265625169039974
