Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",1715,500.0,1.715
"[1000, 2000)",41,1500.0,0.041
"[2000, 3000)",3860,2500.0,3.86
"[3000, 4000)",22,3500.0,0.022
"[4000, 5000)",5038,4500.0,5.038
"[5000, 6000)",5514,5500.0,5.514
"[6000, 7000)",1048,6500.0,1.048
"[7000, 8000)",2268,7500.0,2.268
"[8000, 9000)",4796,8500.0,4.796
"[9000, 10000)",1657,9500.0,1.657
"[10000, 11000)",331,10500.0,0.331
"[11000, 12000)",6690,11500.0,6.69
"[12000, 13000)",36,12500.0,0.036
"[13000, 14000)",227,13500.0,0.227
"[14000, 15000)",4703,14500.0,4.703
"[15000, 16000)",2000,15500.0,2.0
"[16000, 17000)",1996,16500.0,1.996
"[17000, 18000)",2899,17500.0,2.899
"[18000, 19000)",3435,18500.0,3.435
"[19000, 20000)",818,19500.0,0.818
"[20000, 21000)",912,20500.0,0.912
"[21000, 22000)",2609,21500.0,2.609
"[22000, 23000)",6039,22500.0,6.039
"[23000, 24000)",11512,23500.0,11.512
"[24000, 25000)",3237,24500.0,3.237
"[25000, 26000)",558,25500.0,0.558
"[26000, 27000)",2024,26500.0,2.024
"[27000, 28000)",1810,27500.0,1.81
"[28000, 29000)",3453,28500.0,3.453
"[29000, 30000)",3515,29500.0,3.515
"[30000, 31000)",544,30500.0,0.544
"[31000, 32000)",1156,31500.0,1.156
"[32000, 33000)",1215,32500.0,1.215
"[33000, 34000)",2629,33500.0,2.629
"[34000, 35000)",1013,34500.0,1.013
"[35000, 36000)",1803,35500.0,1.803
"[36000, 37000)",127,36500.0,0.127
"[37000, 38000)",873,37500.0,0.873
"[38000, 39000)",5812,38500.0,5.812
"[39000, 40000)",1176,39500.0,1.176
"[40000, 41000)",952,40500.0,0.952
"[41000, 42000)",1127,41500.0,1.127
"[42000, 43000)",321,42500.0,0.321
"[43000, 44000)",2410,43500.0,2.41
"[44000, 45000)",723,44500.0,0.723
"[45000, 46000)",196,45500.0,0.196
"[46000, 47000)",256,46500.0,0.256
"[47000, 48000)",1241,47500.0,1.241
"[48000, 49000)",479,48500.0,0.479
"[49000, 50000)",1036,49500.0,1.036
"[50000, 51000)",1245,50500.0,1.245
"[51000, 52000)",1588,51500.0,1.588
"[52000, 53000)",1277,52500.0,1.277
"[53000, 54000)",1192,53500.0,1.192
"[54000, 55000)",164,54500.0,0.164
"[55000, 56000)",30,55500.0,0.03
"[56000, 57000)",223,56500.0,0.223
"[57000, 58000)",634,57500.0,0.634
"[58000, 59000)",62,58500.0,0.062
"[59000, 60000)",1695,59500.0,1.695
"[60000, 61000)",399,60500.0,0.399
"[61000, 62000)",296,61500.0,0.296
"[62000, 63000)",755,62500.0,0.755
"[63000, 64000)",522,63500.0,0.522
"[64000, 65000)",868,64500.0,0.868
"[65000, 66000)",994,65500.0,0.994
"[66000, 67000)",3685,66500.0,3.685
"[67000, 68000)",1144,67500.0,1.144
"[68000, 69000)",947,68500.0,0.947
"[69000, 70000)",1674,69500.0,1.674
"[70000, 71000)",1915,70500.0,1.915
"[71000, 72000)",1024,71500.0,1.024
"[72000, 73000)",78,72500.0,0.078
"[73000, 74000)",5752,73500.0,5.752
"[74000, 75000)",15371,74500.0,15.371
"[75000, 76000)",2322,75500.0,2.322
"[76000, 77000)",1808,76500.0,1.808
"[77000, 78000)",3607,77500.0,3.607
"[78000, 79000)",6498,78500.0,6.498
"[79000, 80000)",730,79500.0,0.73
"[80000, 81000)",1066,80500.0,1.066
"[81000, 82000)",1850,81500.0,1.85
"[82000, 83000)",2407,82500.0,2.407
"[83000, 84000)",3762,83500.0,3.762
"[84000, 85000)",806,84500.0,0.806
"[85000, 86000)",383,85500.0,0.383
"[86000, 87000)",2756,86500.0,2.756
"[87000, 88000)",5838,87500.0,5.838
"[88000, 89000)",697,88500.0,0.697
"[89000, 90000)",989,89500.0,0.989
"[90000, 91000)",1134,90500.0,1.134
"[91000, 92000)",856,91500.0,0.856
"[92000, 93000)",362,92500.0,0.362
"[93000, 94000)",4396,93500.0,4.396
"[94000, 95000)",1510,94500.0,1.51
"[95000, 96000)",1103,95500.0,1.103
"[96000, 97000)",5,96500.0,0.005
"[97000, 98000)",24,97500.0,0.024
"[98000, 99000)",9,98500.0,0.009
"[99000, 100000)",35,99500.0,0.035
"[100000, 101000)",20,100500.0,0.02
"[101000, 102000)",24,101500.0,0.024
"[102000, 103000)",0,102500.0,0.0
"[103000, 104000)",30,103500.0,0.03
"[104000, 105000)",5,104500.0,0.005
"[105000, 106000)",7,105500.0,0.007
"[106000, 107000)",24,106500.0,0.024
"[107000, 108000)",1633,107500.0,1.633
"[108000, 109000)",405,108500.0,0.405
"[109000, 110000)",1466,109500.0,1.466
"[110000, 111000)",756,110500.0,0.756
"[111000, 112000)",2362,111500.0,2.362
"[112000, 113000)",1224,112500.0,1.224
"[113000, 114000)",439,113500.0,0.439
"[114000, 115000)",730,114500.0,0.73
"[115000, 116000)",347,115500.0,0.347
"[116000, 117000)",986,116500.0,0.986
"[117000, 118000)",1736,117500.0,1.736
"[118000, 119000)",1450,118500.0,1.45
"[119000, 120000)",839,119500.0,0.839
"[120000, 121000)",133,120500.0,0.133
"[121000, 122000)",26,121500.0,0.026
"[122000, 123000)",3824,122500.0,3.824
"[123000, 124000)",310,123500.0,0.31
"[124000, 125000)",456,124500.0,0.456
"[125000, 126000)",1873,125500.0,1.873
"[126000, 127000)",1465,126500.0,1.465
"[127000, 128000)",6927,127500.0,6.927
"[128000, 129000)",826,128500.0,0.826
"[129000, 130000)",589,129500.0,0.589
