Distance_Bin,Value,Bin_Center,Density_per_bp
"[-150500.0, -149500.0)",0,-150000.0,0.0
"[-149500.0, -148500.0)",6,-149000.0,0.006
"[-148500.0, -147500.0)",25,-148000.0,0.025
"[-147500.0, -146500.0)",38,-147000.0,0.038
"[-146500.0, -145500.0)",40,-146000.0,0.04
"[-145500.0, -144500.0)",18,-145000.0,0.018
"[-144500.0, -143500.0)",42,-144000.0,0.042
"[-143500.0, -142500.0)",20,-143000.0,0.02
"[-142500.0, -141500.0)",26,-142000.0,0.026
"[-141500.0, -140500.0)",8,-141000.0,0.008
"[-140500.0, -139500.0)",18,-140000.0,0.018
"[-139500.0, -138500.0)",39,-139000.0,0.039
"[-138500.0, -137500.0)",21,-138000.0,0.021
"[-137500.0, -136500.0)",27,-137000.0,0.027
"[-136500.0, -135500.0)",24,-136000.0,0.024
"[-135500.0, -134500.0)",17,-135000.0,0.017
"[-134500.0, -133500.0)",18,-134000.0,0.018
"[-133500.0, -132500.0)",8,-133000.0,0.008
"[-132500.0, -131500.0)",10,-132000.0,0.01
"[-131500.0, -130500.0)",8,-131000.0,0.008
"[-130500.0, -129500.0)",10,-130000.0,0.01
"[-129500.0, -128500.0)",1,-129000.0,0.001
"[-128500.0, -127500.0)",9,-128000.0,0.009
"[-127500.0, -126500.0)",9,-127000.0,0.009
"[-126500.0, -125500.0)",13,-126000.0,0.013
"[-125500.0, -124500.0)",20,-125000.0,0.02
"[-124500.0, -123500.0)",6,-124000.0,0.006
"[-123500.0, -122500.0)",14,-123000.0,0.014
"[-122500.0, -121500.0)",12,-122000.0,0.012
"[-121500.0, -120500.0)",10,-121000.0,0.01
"[-120500.0, -119500.0)",5,-120000.0,0.005
"[-119500.0, -118500.0)",16,-119000.0,0.016
"[-118500.0, -117500.0)",8,-118000.0,0.008
"[-117500.0, -116500.0)",6,-117000.0,0.006
"[-116500.0, -115500.0)",19,-116000.0,0.019
"[-115500.0, -114500.0)",27,-115000.0,0.027
"[-114500.0, -113500.0)",5,-114000.0,0.005
"[-113500.0, -112500.0)",25,-113000.0,0.025
"[-112500.0, -111500.0)",10,-112000.0,0.01
"[-111500.0, -110500.0)",20,-111000.0,0.02
"[-110500.0, -109500.0)",11,-110000.0,0.011
"[-109500.0, -108500.0)",8,-109000.0,0.008
"[-108500.0, -107500.0)",9,-108000.0,0.009
"[-107500.0, -106500.0)",20,-107000.0,0.02
"[-106500.0, -105500.0)",5,-106000.0,0.005
"[-105500.0, -104500.0)",18,-105000.0,0.018
"[-104500.0, -103500.0)",4,-104000.0,0.004
"[-103500.0, -102500.0)",9,-103000.0,0.009
"[-102500.0, -101500.0)",22,-102000.0,0.022
"[-101500.0, -100500.0)",34,-101000.0,0.034
"[-100500.0, -99500.0)",18,-100000.0,0.018
"[-99500.0, -98500.0)",21,-99000.0,0.021
"[-98500.0, -97500.0)",11,-98000.0,0.011
"[-97500.0, -96500.0)",4,-97000.0,0.004
"[-96500.0, -95500.0)",11,-96000.0,0.011
"[-95500.0, -94500.0)",13,-95000.0,0.013
"[-94500.0, -93500.0)",17,-94000.0,0.017
"[-93500.0, -92500.0)",17,-93000.0,0.017
"[-92500.0, -91500.0)",32,-92000.0,0.032
"[-91500.0, -90500.0)",21,-91000.0,0.021
"[-90500.0, -89500.0)",18,-90000.0,0.018
"[-89500.0, -88500.0)",10,-89000.0,0.01
"[-88500.0, -87500.0)",7,-88000.0,0.007
"[-87500.0, -86500.0)",26,-87000.0,0.026
"[-86500.0, -85500.0)",14,-86000.0,0.014
"[-85500.0, -84500.0)",6,-85000.0,0.006
"[-84500.0, -83500.0)",14,-84000.0,0.014
"[-83500.0, -82500.0)",20,-83000.0,0.02
"[-82500.0, -81500.0)",14,-82000.0,0.014
"[-81500.0, -80500.0)",8,-81000.0,0.008
"[-80500.0, -79500.0)",11,-80000.0,0.011
"[-79500.0, -78500.0)",10,-79000.0,0.01
"[-78500.0, -77500.0)",14,-78000.0,0.014
"[-77500.0, -76500.0)",20,-77000.0,0.02
"[-76500.0, -75500.0)",8,-76000.0,0.008
"[-75500.0, -74500.0)",19,-75000.0,0.019
"[-74500.0, -73500.0)",30,-74000.0,0.03
"[-73500.0, -72500.0)",4,-73000.0,0.004
"[-72500.0, -71500.0)",6,-72000.0,0.006
"[-71500.0, -70500.0)",10,-71000.0,0.01
"[-70500.0, -69500.0)",7,-70000.0,0.007
"[-69500.0, -68500.0)",16,-69000.0,0.016
"[-68500.0, -67500.0)",24,-68000.0,0.024
"[-67500.0, -66500.0)",14,-67000.0,0.014
"[-66500.0, -65500.0)",12,-66000.0,0.012
"[-65500.0, -64500.0)",16,-65000.0,0.016
"[-64500.0, -63500.0)",11,-64000.0,0.011
"[-63500.0, -62500.0)",4,-63000.0,0.004
"[-62500.0, -61500.0)",21,-62000.0,0.021
"[-61500.0, -60500.0)",12,-61000.0,0.012
"[-60500.0, -59500.0)",12,-60000.0,0.012
"[-59500.0, -58500.0)",5,-59000.0,0.005
"[-58500.0, -57500.0)",16,-58000.0,0.016
"[-57500.0, -56500.0)",5,-57000.0,0.005
"[-56500.0, -55500.0)",11,-56000.0,0.011
"[-55500.0, -54500.0)",26,-55000.0,0.026
"[-54500.0, -53500.0)",8,-54000.0,0.008
"[-53500.0, -52500.0)",25,-53000.0,0.025
"[-52500.0, -51500.0)",11,-52000.0,0.011
"[-51500.0, -50500.0)",10,-51000.0,0.01
"[-50500.0, -49500.0)",3,-50000.0,0.003
"[-49500.0, -48500.0)",5,-49000.0,0.005
"[-48500.0, -47500.0)",3,-48000.0,0.003
"[-47500.0, -46500.0)",16,-47000.0,0.016
"[-46500.0, -45500.0)",4,-46000.0,0.004
"[-45500.0, -44500.0)",7,-45000.0,0.007
"[-44500.0, -43500.0)",26,-44000.0,0.026
"[-43500.0, -42500.0)",20,-43000.0,0.02
"[-42500.0, -41500.0)",14,-42000.0,0.014
"[-41500.0, -40500.0)",23,-41000.0,0.023
"[-40500.0, -39500.0)",31,-40000.0,0.031
"[-39500.0, -38500.0)",12,-39000.0,0.012
"[-38500.0, -37500.0)",10,-38000.0,0.01
"[-37500.0, -36500.0)",9,-37000.0,0.009
"[-36500.0, -35500.0)",9,-36000.0,0.009
"[-35500.0, -34500.0)",16,-35000.0,0.016
"[-34500.0, -33500.0)",12,-34000.0,0.012
"[-33500.0, -32500.0)",17,-33000.0,0.017
"[-32500.0, -31500.0)",6,-32000.0,0.006
"[-31500.0, -30500.0)",24,-31000.0,0.024
"[-30500.0, -29500.0)",8,-30000.0,0.008
"[-29500.0, -28500.0)",10,-29000.0,0.01
"[-28500.0, -27500.0)",7,-28000.0,0.007
"[-27500.0, -26500.0)",10,-27000.0,0.01
"[-26500.0, -25500.0)",12,-26000.0,0.012
"[-25500.0, -24500.0)",28,-25000.0,0.028
"[-24500.0, -23500.0)",40,-24000.0,0.04
"[-23500.0, -22500.0)",5,-23000.0,0.005
"[-22500.0, -21500.0)",15,-22000.0,0.015
"[-21500.0, -20500.0)",15,-21000.0,0.015
"[-20500.0, -19500.0)",33,-20000.0,0.033
"[-19500.0, -18500.0)",21,-19000.0,0.021
"[-18500.0, -17500.0)",6,-18000.0,0.006
"[-17500.0, -16500.0)",8,-17000.0,0.008
"[-16500.0, -15500.0)",11,-16000.0,0.011
"[-15500.0, -14500.0)",11,-15000.0,0.011
"[-14500.0, -13500.0)",8,-14000.0,0.008
"[-13500.0, -12500.0)",11,-13000.0,0.011
"[-12500.0, -11500.0)",12,-12000.0,0.012
"[-11500.0, -10500.0)",18,-11000.0,0.018
"[-10500.0, -9500.0)",43,-10000.0,0.043
"[-9500.0, -8500.0)",27,-9000.0,0.027
