Distance_Bin,Value,Bin_Center,Density_per_bp
"[-455000.0, -445000.0)",0,-450000.0,0.0
"[-445000.0, -435000.0)",35,-440000.0,0.0035
"[-435000.0, -425000.0)",242,-430000.0,0.0242
"[-425000.0, -415000.0)",221,-420000.0,0.0221
"[-415000.0, -405000.0)",125,-410000.0,0.0125
"[-405000.0, -395000.0)",169,-400000.0,0.0169
"[-395000.0, -385000.0)",112,-390000.0,0.0112
"[-385000.0, -375000.0)",110,-380000.0,0.011
"[-375000.0, -365000.0)",105,-370000.0,0.0105
"[-365000.0, -355000.0)",95,-360000.0,0.0095
"[-355000.0, -345000.0)",129,-350000.0,0.0129
"[-345000.0, -335000.0)",96,-340000.0,0.0096
"[-335000.0, -325000.0)",149,-330000.0,0.0149
"[-325000.0, -315000.0)",94,-320000.0,0.0094
"[-315000.0, -305000.0)",146,-310000.0,0.0146
"[-305000.0, -295000.0)",144,-300000.0,0.0144
"[-295000.0, -285000.0)",99,-290000.0,0.0099
"[-285000.0, -275000.0)",98,-280000.0,0.0098
"[-275000.0, -265000.0)",132,-270000.0,0.0132
"[-265000.0, -255000.0)",114,-260000.0,0.0114
"[-255000.0, -245000.0)",137,-250000.0,0.0137
"[-245000.0, -235000.0)",131,-240000.0,0.0131
"[-235000.0, -225000.0)",102,-230000.0,0.0102
"[-225000.0, -215000.0)",101,-220000.0,0.0101
"[-215000.0, -205000.0)",112,-210000.0,0.0112
"[-205000.0, -195000.0)",111,-200000.0,0.0111
"[-195000.0, -185000.0)",102,-190000.0,0.0102
"[-185000.0, -175000.0)",89,-180000.0,0.0089
"[-175000.0, -165000.0)",87,-170000.0,0.0087
"[-165000.0, -155000.0)",116,-160000.0,0.0116
"[-155000.0, -145000.0)",93,-150000.0,0.0093
"[-145000.0, -135000.0)",135,-140000.0,0.0135
"[-135000.0, -125000.0)",114,-130000.0,0.0114
"[-125000.0, -115000.0)",170,-120000.0,0.017
"[-115000.0, -105000.0)",57,-110000.0,0.0057
"[-105000.0, -95000.0)",162,-100000.0,0.0162
"[-95000.0, -85000.0)",153,-90000.0,0.0153
"[-85000.0, -75000.0)",112,-80000.0,0.0112
"[-75000.0, -65000.0)",82,-70000.0,0.0082
"[-65000.0, -55000.0)",103,-60000.0,0.0103
"[-55000.0, -45000.0)",83,-50000.0,0.0083
"[-45000.0, -35000.0)",144,-40000.0,0.0144
"[-35000.0, -25000.0)",92,-30000.0,0.0092
"[-25000.0, -15000.0)",134,-20000.0,0.0134
"[-15000.0, -5000.0)",163,-10000.0,0.0163
"[-5000.0, 5000.0)",113,0.0,0.0113
"[5000.0, 15000.0)",136,10000.0,0.0136
"[15000.0, 25000.0)",154,20000.0,0.0154
"[25000.0, 35000.0)",152,30000.0,0.0152
"[35000.0, 45000.0)",285,40000.0,0.0285
"[45000.0, 55000.0)",178,50000.0,0.0178
"[55000.0, 65000.0)",123,60000.0,0.0123
"[65000.0, 75000.0)",152,70000.0,0.0152
"[75000.0, 85000.0)",87,80000.0,0.0087
"[85000.0, 95000.0)",235,90000.0,0.0235
"[95000.0, 105000.0)",100,100000.0,0.01
"[105000.0, 115000.0)",114,110000.0,0.0114
"[115000.0, 125000.0)",154,120000.0,0.0154
"[125000.0, 135000.0)",134,130000.0,0.0134
"[135000.0, 145000.0)",200,140000.0,0.02
"[145000.0, 155000.0)",108,150000.0,0.0108
"[155000.0, 165000.0)",133,160000.0,0.0133
"[165000.0, 175000.0)",116,170000.0,0.0116
"[175000.0, 185000.0)",77,180000.0,0.0077
"[185000.0, 195000.0)",147,190000.0,0.0147
"[195000.0, 205000.0)",186,200000.0,0.0186
"[205000.0, 215000.0)",142,210000.0,0.0142
"[215000.0, 225000.0)",137,220000.0,0.0137
"[225000.0, 235000.0)",142,230000.0,0.0142
"[235000.0, 245000.0)",96,240000.0,0.0096
"[245000.0, 255000.0)",105,250000.0,0.0105
"[255000.0, 265000.0)",89,260000.0,0.0089
"[265000.0, 275000.0)",112,270000.0,0.0112
"[275000.0, 285000.0)",93,280000.0,0.0093
"[285000.0, 295000.0)",107,290000.0,0.0107
"[295000.0, 305000.0)",161,300000.0,0.0161
"[305000.0, 315000.0)",75,310000.0,0.0075
"[315000.0, 325000.0)",0,320000.0,0.0
"[325000.0, 335000.0)",0,330000.0,0.0
"[335000.0, 345000.0)",0,340000.0,0.0
"[345000.0, 355000.0)",0,350000.0,0.0
"[355000.0, 365000.0)",0,360000.0,0.0
"[365000.0, 375000.0)",0,370000.0,0.0
"[375000.0, 385000.0)",0,380000.0,0.0
"[385000.0, 395000.0)",0,390000.0,0.0
"[395000.0, 405000.0)",0,400000.0,0.0
"[405000.0, 415000.0)",0,410000.0,0.0
"[415000.0, 425000.0)",0,420000.0,0.0
"[425000.0, 435000.0)",0,430000.0,0.0
"[435000.0, 445000.0)",0,440000.0,0.0
"[445000.0, 455000.0)",0,450000.0,0.0
