Position,Value,Nucleosome_Distance,Centromere_Distance
19,38,226,238246
43,19,202,238222
65,109,180,238200
66,46,179,238199
69,23,176,238196
70,31,175,238195
73,41,172,238192
74,1,171,238191
77,211,168,238188
88,43,157,238177
96,80,149,238169
101,1,144,238164
107,45,138,238158
108,34,137,238157
112,2,133,238153
113,3,132,238152
115,5,130,238150
116,2,129,238149
118,32,127,238147
125,31,120,238140
127,16,118,238138
134,73,111,238131
136,31,109,238129
144,22,101,238121
147,46,98,238118
187,153,58,238078
196,75,49,238069
235,2,10,238030
238,5,7,238027
239,13,6,238026
253,2,8,238012
283,20,38,237982
292,4,47,237973
301,7,56,237964
316,3,71,237949
321,4,76,237944
325,36,80,237940
333,2,72,237932
335,16,70,237930
338,2,67,237927
339,3,66,237926
342,9,63,237923
346,4,59,237919
352,41,53,237913
354,6,51,237911
356,14,49,237909
357,2,48,237908
362,2,43,237903
376,5,29,237889
379,2,26,237886
385,24,20,237880
390,5,15,237875
421,1,16,237844
434,1,29,237831
443,1,38,237822
479,2,74,237786
508,13,57,237757
516,39,49,237749
520,4,45,237745
525,47,40,237740
527,1,38,237738
528,3,37,237737
535,2,30,237730
538,17,27,237727
542,2,23,237723
546,18,19,237719
548,2,17,237717
550,2,15,237715
553,13,12,237712
554,5,11,237711
572,2,7,237693
575,8,10,237690
592,24,27,237673
597,3,32,237668
603,15,38,237662
606,10,41,237659
608,11,43,237657
609,5,44,237656
611,8,46,237654
628,10,63,237637
630,1,65,237635
640,4,75,237625
641,1,76,237624
642,11,77,237623
648,2,77,237617
649,1,76,237616
653,1,72,237612
654,14,71,237611
660,6,65,237605
663,7,62,237602
665,1,60,237600
668,6,57,237597
673,1,52,237592
675,3,50,237590
680,4,45,237585
681,1,44,237584
684,14,41,237581
689,10,36,237576
691,22,34,237574
697,15,28,237568
701,5,24,237564
702,11,23,237563
703,32,22,237562
707,15,18,237558
709,20,16,237556
717,4,8,237548
750,4,25,237515
751,5,26,237514
762,4,37,237503
765,9,40,237500
772,2,47,237493
781,12,56,237484
799,21,74,237466
808,1,77,237457
814,1,71,237451
818,14,67,237447
821,5,64,237444
822,2,63,237443
827,36,58,237438
830,5,55,237435
834,3,51,237431
836,1,49,237429
840,1,45,237425
851,18,34,237414
858,4,27,237407
866,4,19,237399
877,38,8,237388
881,21,4,237384
885,1,0,237380
888,1,3,237377
891,6,6,237374
892,32,7,237373
896,47,11,237369
907,2,22,237358
912,6,27,237353
921,7,36,237344
934,1,49,237331
956,3,71,237309
959,6,74,237306
962,20,77,237303
964,7,79,237301
970,6,75,237295
977,10,68,237288
993,1,52,237272
996,26,49,237269
998,13,47,237267
1006,1,39,237259
1007,19,38,237258
1010,59,35,237255
1011,26,34,237254
1013,5,32,237252
1049,7,4,237216
1061,56,16,237204
1073,17,28,237192
1094,5,49,237171
1133,1,72,237132
1142,1,63,237123
1147,24,58,237118
1229,1,24,237036
1243,17,38,237022
1250,16,45,237015
1312,2,53,236953
1316,6,49,236949
1360,7,5,236905
1461,2,64,236804
1468,1,57,236797
1477,1,48,236788
1501,4,24,236764
1502,1,23,236763
1513,1,12,236752
1526,2,1,236739
1531,1,6,236734
1571,3,46,236694
1574,3,49,236691
1579,3,54,236686
1583,9,58,236682
1600,9,75,236665
1655,5,30,236610
1689,1,4,236576
1729,1,44,236536
1756,1,71,236509
1768,4,77,236497
1792,1,53,236473
1834,1,11,236431
1849,1,4,236416
1859,4,14,236406
1862,1,17,236403
1870,1,25,236395
1877,1,32,236388
1948,6,41,236317
1966,1,23,236299
2018,1,29,236247
2029,7,40,236236
2033,7,44,236232
2044,10,55,236221
2071,6,46,236194
2080,1,37,236185
2083,12,34,236182
2100,1,17,236165
2101,8,16,236164
2105,4,12,236160
2116,9,1,236149
2143,5,26,236122
2152,2,35,236113
2155,16,38,236110
2173,7,56,236092
2177,9,60,236088
2188,7,71,236077
2218,3,43,236047
2231,5,30,236034
2285,1,24,235980
2288,31,27,235977
2296,2,35,235969
2324,2,63,235941
2332,1,71,235933
2344,1,77,235921
2359,1,62,235906
2369,9,52,235896
2375,2,46,235890
2396,4,25,235869
2399,3,22,235866
2421,117,0,235844
2432,6,11,235833
