Distance_Bin,Value,Bin_Center,Density_per_bp
"[0, 1000)",3920,500.0,3.92
"[1000, 2000)",1461,1500.0,1.461
"[2000, 3000)",3959,2500.0,3.959
"[3000, 4000)",10263,3500.0,10.263
"[4000, 5000)",10873,4500.0,10.873
"[5000, 6000)",7395,5500.0,7.395
"[6000, 7000)",1962,6500.0,1.962
"[7000, 8000)",2109,7500.0,2.109
"[8000, 9000)",2184,8500.0,2.184
"[9000, 10000)",311,9500.0,0.311
"[10000, 11000)",969,10500.0,0.969
"[11000, 12000)",3321,11500.0,3.321
"[12000, 13000)",2425,12500.0,2.425
"[13000, 14000)",3181,13500.0,3.181
"[14000, 15000)",3170,14500.0,3.17
"[15000, 16000)",1393,15500.0,1.393
"[16000, 17000)",22,16500.0,0.022
"[17000, 18000)",629,17500.0,0.629
"[18000, 19000)",3200,18500.0,3.2
"[19000, 20000)",557,19500.0,0.557
"[20000, 21000)",1421,20500.0,1.421
"[21000, 22000)",973,21500.0,0.973
"[22000, 23000)",2158,22500.0,2.158
"[23000, 24000)",6623,23500.0,6.623
"[24000, 25000)",5993,24500.0,5.993
"[25000, 26000)",4965,25500.0,4.965
"[26000, 27000)",22,26500.0,0.022
"[27000, 28000)",28,27500.0,0.028
"[28000, 29000)",15,28500.0,0.015
"[29000, 30000)",14,29500.0,0.014
"[30000, 31000)",26,30500.0,0.026
"[31000, 32000)",26,31500.0,0.026
"[32000, 33000)",532,32500.0,0.532
"[33000, 34000)",9297,33500.0,9.297
"[34000, 35000)",2929,34500.0,2.929
"[35000, 36000)",4852,35500.0,4.852
"[36000, 37000)",3201,36500.0,3.201
"[37000, 38000)",682,37500.0,0.682
"[38000, 39000)",704,38500.0,0.704
"[39000, 40000)",2373,39500.0,2.373
"[40000, 41000)",679,40500.0,0.679
"[41000, 42000)",1528,41500.0,1.528
"[42000, 43000)",8,42500.0,0.008
"[43000, 44000)",1439,43500.0,1.439
"[44000, 45000)",455,44500.0,0.455
"[45000, 46000)",629,45500.0,0.629
"[46000, 47000)",1827,46500.0,1.827
"[47000, 48000)",1702,47500.0,1.702
"[48000, 49000)",566,48500.0,0.566
"[49000, 50000)",1359,49500.0,1.359
"[50000, 51000)",337,50500.0,0.337
"[51000, 52000)",860,51500.0,0.86
"[52000, 53000)",4130,52500.0,4.13
"[53000, 54000)",1170,53500.0,1.17
"[54000, 55000)",2270,54500.0,2.27
"[55000, 56000)",1176,55500.0,1.176
"[56000, 57000)",803,56500.0,0.803
"[57000, 58000)",958,57500.0,0.958
"[58000, 59000)",3360,58500.0,3.36
"[59000, 60000)",1035,59500.0,1.035
"[60000, 61000)",1051,60500.0,1.051
"[61000, 62000)",3376,61500.0,3.376
"[62000, 63000)",3846,62500.0,3.846
"[63000, 64000)",5485,63500.0,5.485
"[64000, 65000)",420,64500.0,0.42
"[65000, 66000)",1408,65500.0,1.408
"[66000, 67000)",2777,66500.0,2.777
"[67000, 68000)",54,67500.0,0.054
"[68000, 69000)",361,68500.0,0.361
"[69000, 70000)",80,69500.0,0.08
"[70000, 71000)",1510,70500.0,1.51
"[71000, 72000)",1096,71500.0,1.096
"[72000, 73000)",856,72500.0,0.856
"[73000, 74000)",78,73500.0,0.078
"[74000, 75000)",723,74500.0,0.723
"[75000, 76000)",498,75500.0,0.498
"[76000, 77000)",543,76500.0,0.543
"[77000, 78000)",555,77500.0,0.555
"[78000, 79000)",2437,78500.0,2.437
"[79000, 80000)",4294,79500.0,4.294
"[80000, 81000)",444,80500.0,0.444
"[81000, 82000)",106,81500.0,0.106
"[82000, 83000)",1335,82500.0,1.335
"[83000, 84000)",392,83500.0,0.392
"[84000, 85000)",1810,84500.0,1.81
"[85000, 86000)",908,85500.0,0.908
"[86000, 87000)",2816,86500.0,2.816
"[87000, 88000)",1363,87500.0,1.363
"[88000, 89000)",716,88500.0,0.716
"[89000, 90000)",268,89500.0,0.268
"[90000, 91000)",1560,90500.0,1.56
"[91000, 92000)",535,91500.0,0.535
"[92000, 93000)",377,92500.0,0.377
"[93000, 94000)",31,93500.0,0.031
"[94000, 95000)",528,94500.0,0.528
"[95000, 96000)",1775,95500.0,1.775
"[96000, 97000)",645,96500.0,0.645
"[97000, 98000)",2699,97500.0,2.699
"[98000, 99000)",605,98500.0,0.605
"[99000, 100000)",1748,99500.0,1.748
"[100000, 101000)",1254,100500.0,1.254
"[101000, 102000)",1942,101500.0,1.942
"[102000, 103000)",771,102500.0,0.771
"[103000, 104000)",950,103500.0,0.95
"[104000, 105000)",3492,104500.0,3.492
"[105000, 106000)",4772,105500.0,4.772
"[106000, 107000)",1094,106500.0,1.094
"[107000, 108000)",3434,107500.0,3.434
"[108000, 109000)",1034,108500.0,1.034
"[109000, 110000)",1168,109500.0,1.168
"[110000, 111000)",2459,110500.0,2.459
"[111000, 112000)",1166,111500.0,1.166
"[112000, 113000)",1274,112500.0,1.274
"[113000, 114000)",1491,113500.0,1.491
"[114000, 115000)",549,114500.0,0.549
"[115000, 116000)",239,115500.0,0.239
"[116000, 117000)",808,116500.0,0.808
"[117000, 118000)",1444,117500.0,1.444
"[118000, 119000)",707,118500.0,0.707
"[119000, 120000)",840,119500.0,0.84
"[120000, 121000)",1135,120500.0,1.135
"[121000, 122000)",2332,121500.0,2.332
