Position,Value,Nucleosome_Distance,Centromere_Distance
50,7,21,-268040
63,73,34,-268027
65,1,36,-268025
68,184,39,-268022
87,1,58,-268003
90,2,61,-268000
96,2,67,-267994
103,13,74,-267987
107,10,78,-267983
118,1,89,-267972
129,16,100,-267961
139,6,110,-267951
144,1,115,-267946
154,141,125,-267936
173,2,144,-267917
191,2,162,-267899
194,9,165,-267896
196,1,167,-267894
202,34,173,-267888
227,1,182,-267863
232,1,177,-267858
236,1,173,-267854
239,19,170,-267851
241,1,168,-267849
242,6,167,-267848
245,42,164,-267845
246,8,163,-267844
247,91,162,-267843
248,6,161,-267842
249,25,160,-267841
250,8,159,-267840
251,52,158,-267839
252,10,157,-267838
253,4,156,-267837
254,50,155,-267836
255,7,154,-267835
256,5,153,-267834
257,105,152,-267833
258,57,151,-267832
260,12,149,-267830
261,21,148,-267829
262,17,147,-267828
266,3,143,-267824
267,4,142,-267823
268,1,141,-267822
269,56,140,-267821
273,6,136,-267817
274,6,135,-267816
277,4,132,-267813
278,4,131,-267812
279,4,130,-267811
280,10,129,-267810
281,16,128,-267809
283,3,126,-267807
284,10,125,-267806
287,30,122,-267803
291,37,118,-267799
294,22,115,-267796
296,10,113,-267794
297,23,112,-267793
299,22,110,-267791
300,24,109,-267790
301,2,108,-267789
302,320,107,-267788
303,5,106,-267787
304,17,105,-267786
305,1,104,-267785
306,23,103,-267784
307,9,102,-267783
308,31,101,-267782
310,58,99,-267780
311,4,98,-267779
312,44,97,-267778
313,11,96,-267777
314,16,95,-267776
315,11,94,-267775
316,4,93,-267774
317,28,92,-267773
318,21,91,-267772
320,17,89,-267770
321,20,88,-267769
322,6,87,-267768
323,13,86,-267767
325,23,84,-267765
327,36,82,-267763
328,5,81,-267762
331,12,78,-267759
332,2,77,-267758
333,32,76,-267757
334,16,75,-267756
335,8,74,-267755
336,18,73,-267754
340,6,69,-267750
343,3,66,-267747
345,14,64,-267745
346,1,63,-267744
347,3,62,-267743
352,11,57,-267738
353,13,56,-267737
356,21,53,-267734
358,12,51,-267732
360,4,49,-267730
361,3,48,-267729
362,5,47,-267728
363,2,46,-267727
364,13,45,-267726
366,14,43,-267724
369,15,40,-267721
370,8,39,-267720
372,1,37,-267718
374,21,35,-267716
378,7,31,-267712
379,3,30,-267711
380,1,29,-267710
381,5,28,-267709
387,13,22,-267703
397,1,12,-267693
401,1,8,-267689
405,3,4,-267685
407,2,2,-267683
410,1,1,-267680
412,4,3,-267678
414,2,5,-267676
422,4,13,-267668
427,1,18,-267663
431,1,22,-267659
432,1,23,-267658
440,2,31,-267650
457,1,48,-267633
460,1,51,-267630
467,11,58,-267623
473,7,64,-267617
476,4,67,-267614
480,1,71,-267610
481,2,72,-267609
485,24,76,-267605
494,56,75,-267596
501,1,68,-267589
504,12,65,-267586
508,25,61,-267582
512,5,57,-267578
514,7,55,-267576
518,11,51,-267572
519,6,50,-267571
521,21,48,-267569
525,3,44,-267565
527,13,42,-267563
529,1,40,-267561
530,17,39,-267560
531,1,38,-267559
535,15,34,-267555
537,10,32,-267553
541,7,28,-267549
544,1,25,-267546
547,1,22,-267543
550,11,19,-267540
553,1,16,-267537
555,29,14,-267535
560,1,9,-267530
564,4,5,-267526
571,1,2,-267519
575,18,6,-267515
591,41,22,-267499
594,1,25,-267496
602,2,33,-267488
623,6,54,-267467
624,1,55,-267466
634,24,65,-267456
636,1,67,-267454
638,7,69,-267452
639,6,70,-267451
643,11,70,-267447
648,2,65,-267442
650,3,63,-267440
654,2,59,-267436
657,22,56,-267433
662,11,51,-267428
667,6,46,-267423
671,3,42,-267419
674,1,39,-267416
682,27,31,-267408
687,1,26,-267403
688,1,25,-267402
