Position,Value,Nucleosome_Distance,Centromere_Distance
7,1,214,-496972
22,3,199,-496957
58,1,163,-496921
63,1,158,-496916
80,1,141,-496899
85,4,136,-496894
146,1,75,-496833
153,1,68,-496826
158,1,63,-496821
162,1,59,-496817
189,1,32,-496790
217,175,4,-496762
224,63,3,-496755
229,4,8,-496750
247,1,26,-496732
252,2,31,-496727
257,3,36,-496722
262,1,41,-496717
264,1,43,-496715
266,43,45,-496713
269,6,48,-496710
272,106,51,-496707
275,6,54,-496704
280,9,59,-496699
287,115,66,-496692
293,2,72,-496686
294,18,71,-496685
297,11,68,-496682
299,62,66,-496680
303,3,62,-496676
304,8,61,-496675
311,23,54,-496668
313,9,52,-496666
314,3,51,-496665
321,4,44,-496658
327,11,38,-496652
331,25,34,-496648
335,1,30,-496644
339,1,26,-496640
345,1,20,-496634
347,1,18,-496632
349,3,16,-496630
356,10,9,-496623
362,30,3,-496617
371,37,6,-496608
372,18,7,-496607
374,6,9,-496605
375,19,10,-496604
381,66,16,-496598
383,6,18,-496596
384,17,19,-496595
385,31,20,-496594
386,14,21,-496593
388,5,23,-496591
389,6,24,-496590
390,12,25,-496589
393,17,28,-496586
396,18,31,-496583
399,26,34,-496580
406,105,41,-496573
407,8,42,-496572
412,33,47,-496567
414,41,49,-496565
415,32,50,-496564
417,30,52,-496562
420,51,55,-496559
421,7,56,-496558
424,12,59,-496555
425,8,60,-496554
427,48,62,-496552
428,10,63,-496551
432,3,67,-496547
436,11,71,-496543
437,8,72,-496542
446,1,81,-496533
452,1,87,-496527
470,215,105,-496509
478,26,113,-496501
490,2,107,-496489
494,4,103,-496485
505,35,92,-496474
534,1,63,-496445
537,6,60,-496442
542,1,55,-496437
545,3,52,-496434
548,1,49,-496431
552,14,45,-496427
563,4,34,-496416
582,1,15,-496397
669,2,72,-496310
724,3,127,-496255
741,26,120,-496238
745,1,116,-496234
6269,2,16,-490710
6273,1,20,-490706
6276,11,23,-490703
6279,4,26,-490700
6282,3,29,-490697
6287,2,34,-490692
6304,4,51,-490675
6308,3,55,-490671
6314,20,61,-490665
6321,13,68,-490658
6326,21,71,-490653
6329,1,68,-490650
6333,2,64,-490646
6366,4,31,-490613
6367,1,30,-490612
6405,3,8,-490574
6413,3,16,-490566
6416,1,19,-490563
6419,1,22,-490560
6436,2,39,-490543
6437,2,40,-490542
6446,2,49,-490533
6454,4,57,-490525
6464,8,67,-490515
6498,1,59,-490481
6501,1,56,-490478
6609,1,52,-490370
6778,5,61,-490201
6802,2,63,-490177
6891,3,26,-490088
6894,1,29,-490085
6925,9,60,-490054
6938,40,73,-490041
6944,17,79,-490035
6948,4,83,-490031
6955,27,90,-490024
6960,9,95,-490019
6961,4,96,-490018
6966,11,101,-490013
6967,1,102,-490012
6971,7,106,-490008
6972,2,107,-490007
6974,2,109,-490005
6977,7,112,-490002
6992,1,127,-489987
7009,1,144,-489970
7019,1,142,-489960
7037,43,124,-489942
7045,4,116,-489934
7046,7,115,-489933
7047,5,114,-489932
7053,8,108,-489926
7054,1,107,-489925
7056,37,105,-489923
7059,28,102,-489920
7060,22,101,-489919
7066,2,95,-489913
7068,53,93,-489911
7071,51,90,-489908
7072,3,89,-489907
7076,11,85,-489903
7080,4,81,-489899
7084,12,77,-489895
7089,1,72,-489890
7103,9,58,-489876
7118,1,43,-489861
7122,1,39,-489857
7166,2,5,-489813
7210,17,49,-489769
7231,17,70,-489748
7238,1,75,-489741
7251,10,62,-489728
7290,12,23,-489689
7555,10,82,-489424
7568,6,77,-489411
7593,2,52,-489386
7602,2,43,-489377
7606,17,39,-489373
7625,1,20,-489354
7634,1,11,-489345
7642,3,3,-489337
7646,3,1,-489333
7704,1,59,-489275
7750,1,83,-489229
7752,9,81,-489227
7789,8,44,-489190
7795,2,38,-489184
7797,55,36,-489182
7800,10,33,-489179
7806,9,27,-489173
7810,3,23,-489169
7814,10,19,-489165
7818,4,15,-489161
7862,1,29,-489117
7883,4,50,-489096
7913,2,80,-489066
7925,2,92,-489054
7952,1,85,-489027
7957,30,80,-489022
7976,25,61,-489003
7990,1,47,-488989
7997,8,40,-488982
8011,24,26,-488968
8036,5,1,-488943
8056,3,19,-488923
8067,3,30,-488912
8072,1,35,-488907
8073,2,36,-488906
8075,1,38,-488904
8081,1,44,-488898
8106,1,69,-488873
8108,1,71,-488871
8113,1,68,-488866
8116,1,65,-488863
8123,23,58,-488856
8127,34,54,-488852
8142,2,39,-488837
8147,22,34,-488832
8152,19,29,-488827
8162,1,19,-488817
8235,134,54,-488744
8236,1,55,-488743
8246,5,65,-488733
8255,7,74,-488724
8265,7,76,-488714
8268,2,73,-488711
8324,2,17,-488655
8329,1,12,-488650
8397,1,56,-488582
8444,3,45,-488535
8450,5,39,-488529
8458,9,31,-488521
8507,18,18,-488472
8519,2,30,-488460
8529,2,40,-488450
8541,29,52,-488438
