Distance_Bin,Value,Bin_Center,Density_per_bp
"[-645000.0, -635000.0)",0,-640000.0,0.0
"[-635000.0, -625000.0)",621,-630000.0,0.0621
"[-625000.0, -615000.0)",855,-620000.0,0.0855
"[-615000.0, -605000.0)",369,-610000.0,0.0369
"[-605000.0, -595000.0)",216,-600000.0,0.0216
"[-595000.0, -585000.0)",273,-590000.0,0.0273
"[-585000.0, -575000.0)",219,-580000.0,0.0219
"[-575000.0, -565000.0)",303,-570000.0,0.0303
"[-565000.0, -555000.0)",234,-560000.0,0.0234
"[-555000.0, -545000.0)",243,-550000.0,0.0243
"[-545000.0, -535000.0)",312,-540000.0,0.0312
"[-535000.0, -525000.0)",952,-530000.0,0.0952
"[-525000.0, -515000.0)",353,-520000.0,0.0353
"[-515000.0, -505000.0)",361,-510000.0,0.0361
"[-505000.0, -495000.0)",125,-500000.0,0.0125
"[-495000.0, -485000.0)",248,-490000.0,0.0248
"[-485000.0, -475000.0)",215,-480000.0,0.0215
"[-475000.0, -465000.0)",196,-470000.0,0.0196
"[-465000.0, -455000.0)",237,-460000.0,0.0237
"[-455000.0, -445000.0)",173,-450000.0,0.0173
"[-445000.0, -435000.0)",245,-440000.0,0.0245
"[-435000.0, -425000.0)",358,-430000.0,0.0358
"[-425000.0, -415000.0)",242,-420000.0,0.0242
"[-415000.0, -405000.0)",338,-410000.0,0.0338
"[-405000.0, -395000.0)",240,-400000.0,0.024
"[-395000.0, -385000.0)",325,-390000.0,0.0325
"[-385000.0, -375000.0)",221,-380000.0,0.0221
"[-375000.0, -365000.0)",245,-370000.0,0.0245
"[-365000.0, -355000.0)",274,-360000.0,0.0274
"[-355000.0, -345000.0)",338,-350000.0,0.0338
"[-345000.0, -335000.0)",241,-340000.0,0.0241
"[-335000.0, -325000.0)",286,-330000.0,0.0286
"[-325000.0, -315000.0)",254,-320000.0,0.0254
"[-315000.0, -305000.0)",249,-310000.0,0.0249
"[-305000.0, -295000.0)",224,-300000.0,0.0224
"[-295000.0, -285000.0)",436,-290000.0,0.0436
"[-285000.0, -275000.0)",385,-280000.0,0.0385
"[-275000.0, -265000.0)",370,-270000.0,0.037
"[-265000.0, -255000.0)",259,-260000.0,0.0259
"[-255000.0, -245000.0)",293,-250000.0,0.0293
"[-245000.0, -235000.0)",255,-240000.0,0.0255
"[-235000.0, -225000.0)",216,-230000.0,0.0216
"[-225000.0, -215000.0)",402,-220000.0,0.0402
"[-215000.0, -205000.0)",303,-210000.0,0.0303
"[-205000.0, -195000.0)",301,-200000.0,0.0301
"[-195000.0, -185000.0)",443,-190000.0,0.0443
"[-185000.0, -175000.0)",359,-180000.0,0.0359
"[-175000.0, -165000.0)",209,-170000.0,0.0209
"[-165000.0, -155000.0)",281,-160000.0,0.0281
"[-155000.0, -145000.0)",369,-150000.0,0.0369
"[-145000.0, -135000.0)",350,-140000.0,0.035
"[-135000.0, -125000.0)",439,-130000.0,0.0439
