Distance_Bin,Value,Bin_Center,Density_per_bp
"[-239249, -238249)",0,-238749.0,0.0
"[-238249, -237249)",2837,-237749.0,2.837
"[-237249, -236249)",313,-236749.0,0.313
"[-236249, -235249)",1035,-235749.0,1.035
"[-235249, -234249)",4742,-234749.0,4.742
"[-234249, -233249)",1478,-233749.0,1.478
"[-233249, -232249)",6004,-232749.0,6.004
"[-232249, -231249)",1691,-231749.0,1.691
"[-231249, -230249)",1417,-230749.0,1.417
"[-230249, -229249)",1587,-229749.0,1.587
"[-229249, -228249)",1515,-228749.0,1.515
"[-228249, -227249)",6977,-227749.0,6.977
"[-227249, -226249)",459,-226749.0,0.459
"[-226249, -225249)",963,-225749.0,0.963
"[-225249, -224249)",1543,-224749.0,1.543
"[-224249, -223249)",693,-223749.0,0.693
"[-223249, -222249)",422,-222749.0,0.422
"[-222249, -221249)",126,-221749.0,0.126
"[-221249, -220249)",475,-220749.0,0.475
"[-220249, -219249)",2710,-219749.0,2.71
"[-219249, -218249)",676,-218749.0,0.676
"[-218249, -217249)",682,-217749.0,0.682
"[-217249, -216249)",4552,-216749.0,4.552
"[-216249, -215249)",626,-215749.0,0.626
"[-215249, -214249)",1888,-214749.0,1.888
"[-214249, -213249)",1459,-213749.0,1.459
"[-213249, -212249)",1725,-212749.0,1.725
"[-212249, -211249)",552,-211749.0,0.552
"[-211249, -210249)",606,-210749.0,0.606
"[-210249, -209249)",25189,-209749.0,25.189
"[-209249, -208249)",2953,-208749.0,2.953
"[-208249, -207249)",2168,-207749.0,2.168
"[-207249, -206249)",1699,-206749.0,1.699
"[-206249, -205249)",1247,-205749.0,1.247
"[-205249, -204249)",969,-204749.0,0.969
"[-204249, -203249)",1341,-203749.0,1.341
"[-203249, -202249)",1230,-202749.0,1.23
"[-202249, -201249)",4895,-201749.0,4.895
"[-201249, -200249)",169,-200749.0,0.169
"[-200249, -199249)",207,-199749.0,0.207
"[-199249, -198249)",1610,-198749.0,1.61
"[-198249, -197249)",1678,-197749.0,1.678
"[-197249, -196249)",138,-196749.0,0.138
"[-196249, -195249)",268,-195749.0,0.268
"[-195249, -194249)",5541,-194749.0,5.541
"[-194249, -193249)",2157,-193749.0,2.157
"[-193249, -192249)",1616,-192749.0,1.616
"[-192249, -191249)",667,-191749.0,0.667
"[-191249, -190249)",7414,-190749.0,7.414
"[-190249, -189249)",918,-189749.0,0.918
"[-189249, -188249)",2644,-188749.0,2.644
"[-188249, -187249)",577,-187749.0,0.577
"[-187249, -186249)",1986,-186749.0,1.986
"[-186249, -185249)",693,-185749.0,0.693
"[-185249, -184249)",465,-184749.0,0.465
"[-184249, -183249)",627,-183749.0,0.627
"[-183249, -182249)",387,-182749.0,0.387
"[-182249, -181249)",341,-181749.0,0.341
"[-181249, -180249)",600,-180749.0,0.6
"[-180249, -179249)",507,-179749.0,0.507
"[-179249, -178249)",1356,-178749.0,1.356
"[-178249, -177249)",4044,-177749.0,4.044
"[-177249, -176249)",925,-176749.0,0.925
