distance,density
26,0.06314300411522633
9,0.06237139917695473
22,0.062114197530864196
29,0.06828703703703703
31,0.06005658436213992
40,0.07254019292604502
47,0.07112540192926045
53,0.06985719799305287
57,0.07577511900167246
62,0.06961780980568781
70,0.07709614519274036
74,0.08878311258278146
84,0.10443176831943835
65,0.07358796637664061
63,0.07026122764123022
59,0.07474591534799949
55,0.07384536215103564
52,0.07229225623874454
49,0.07344051446945338
46,0.06790996784565917
45,0.06443729903536978
44,0.06829581993569132
43,0.06006430868167203
41,0.06803858520900322
39,0.07048231511254019
37,0.06790996784565917
35,0.06482315112540193
33,0.062242798353909466
28,0.06558641975308642
24,0.05954218106995885
23,0.0628858024691358
20,0.06095679012345679
18,0.06674382716049383
15,0.059027777777777776
13,0.06314300411522633
5,0.0691872427983539
1,0.06044238683127572
38,0.07112540192926045
48,0.0659807073954984
67,0.07648893509579682
79,0.09068124857598542
69,0.07522057723941977
68,0.07123695976154992
54,0.07191560530039881
51,0.07356913183279742
50,0.07588424437299035
25,0.06700102880658436
19,0.06018518518518518
8,0.06185699588477366
16,0.06532921810699588
60,0.07345941078090827
71,0.07176169700616819
73,0.08416344785525513
78,0.08058035714285715
112,0.1348148148148148
115,0.12863705972434916
116,0.11919504643962849
117,0.13928012519561817
111,0.1395007342143906
109,0.12606232294617564
105,0.121251629726206
101,0.13043478260869565
98,0.13127001067235858
95,0.11588785046728972
90,0.11541072640868975
21,0.06314300411522633
81,0.09150805270863836
122,0.12903225806451613
104,0.13578680203045684
94,0.12367491166077739
89,0.11900191938579655
75,0.08682824025289779
61,0.06664951106536283
58,0.07448861443458124
27,0.06275720164609054
17,0.06108539094650206
6,0.059799382716049385
32,0.06417181069958848
7,0.06044238683127572
64,0.07380428807036833
56,0.07281615849736267
30,0.07034465020576132
76,0.0781283537239751
80,0.08649255827014883
87,0.09742747673782157
88,0.11091445427728613
93,0.12426532325776658
100,0.136986301369863
108,0.13055555555555556
97,0.1079136690647482
96,0.10675808031341821
91,0.09630702389572773
82,0.09896033885252215
36,0.06778135048231511
34,0.06520061728395062
11,0.05915637860082305
66,0.07857354246818585
12,0.06095679012345679
72,0.08611447345668338
4,0.05722736625514403
85,0.09832935560859188
102,0.13477737665463296
126,0.10477941176470588
148,0.1144578313253012
147,0.12979351032448377
127,0.11864406779661017
119,0.11544715447154472
86,0.11014788373278939
42,0.06919614147909968
10,0.05722736625514403
3,0.061213991769547324
14,0.06442901234567901
77,0.08287776076973541
83,0.10475030450669914
99,0.14761376248612654
110,0.13275613275613277
114,0.1361573373676248
129,0.13717693836978131
130,0.12525252525252525
133,0.1040339702760085
136,0.09534883720930233
137,0.14588235294117646
139,0.12469437652811736
140,0.09950248756218906
141,0.09873417721518987
143,0.15748031496062992
145,0.0947075208913649
150,0.13870967741935483
155,0.10344827586206896
158,0.12195121951219512
167,0.13989637305699482
170,0.0989010989010989
179,0.10909090909090909
183,0.16560509554140126
185,0.12080536912751678
192,0.14814814814814814
195,0.17829457364341086
201,0.2
203,0.102803738317757
211,0.16483516483516483
208,0.15151515151515152
163,0.10426540284360189
120,0.11677631578947369
106,0.13733333333333334
2,0.06507201646090535
92,0.11119751166407466
121,0.13
125,0.13824057450628366
0,0.06404320987654322
107,0.15143246930422918
103,0.14919852034525277
113,0.12257100149476831
198,0.10833333333333334
196,0.11904761904761904
189,0.1258741258741259
142,0.1134020618556701
146,0.1318051575931232
151,0.1288135593220339
156,0.1015625
159,0.0954356846473029
161,0.1111111111111111
162,0.13302752293577982
165,0.10426540284360189
176,0.10843373493975904
184,0.12418300653594772
188,0.11805555555555555
182,0.09375
177,0.10303030303030303
166,0.10891089108910891
134,0.13024282560706402
128,0.11411992263056092
123,0.13471502590673576
131,0.12320328542094455
132,0.11482254697286012
149,0.09538461538461539
160,0.12875536480686695
164,0.07109004739336493
173,0.14124293785310735
178,0.11515151515151516
190,0.14893617021276595
191,0.08633093525179857
186,0.11564625850340136
175,0.1437125748502994
172,0.10614525139664804
153,0.1103202846975089
118,0.13237639553429026
138,0.11750599520383694
135,0.10344827586206896
144,0.10810810810810811
157,0.14342629482071714
197,0.10569105691056911
206,0.14423076923076922
214,0.125
193,0.19083969465648856
154,0.12546125461254612
124,0.11267605633802817
152,0.1076388888888889
181,0.0736196319018405
194,0.11538461538461539
202,0.14414414414414414
213,0.15384615384615385
216,0.14285714285714285
225,0.1232876712328767
231,0.15873015873015872
238,0.08928571428571429
245,0.17647058823529413
257,0.2127659574468085
260,0.14893617021276595
261,0.1702127659574468
265,0.09302325581395349
285,0.1891891891891892
279,0.17073170731707318
252,0.14893617021276595
250,0.19148936170212766
246,0.13725490196078433
244,0.23076923076923078
241,0.12727272727272726
236,0.14035087719298245
228,0.12857142857142856
217,0.10843373493975904
210,0.13978494623655913
200,0.1206896551724138
180,0.10975609756097561
171,0.11049723756906077
204,0.16981132075471697
224,0.136986301369863
220,0.07692307692307693
212,0.17582417582417584
205,0.1523809523809524
199,0.1111111111111111
218,0.14634146341463414
221,0.14666666666666667
229,0.13432835820895522
230,0.15384615384615385
239,0.14545454545454545
243,0.20754716981132076
253,0.1702127659574468
255,0.2765957446808511
259,0.19148936170212766
272,0.20930232558139536
277,0.18604651162790697
281,0.0975609756097561
289,0.1891891891891892
294,0.08333333333333333
302,0.1935483870967742
314,0.13793103448275862
342,0.09523809523809523
375,0.18181818181818182
381,0.45454545454545453
383,0.18181818181818182
384,0.09090909090909091
389,0.36363636363636365
391,0.2727272727272727
392,0.18181818181818182
393,0.18181818181818182
396,0.18181818181818182
399,0.18181818181818182
400,0.2727272727272727
404,0.09090909090909091
405,0.45454545454545453
407,0.18181818181818182
410,0.36363636363636365
417,0.2
420,0.2
426,0.2
416,0.3
397,0.2727272727272727
387,0.2727272727272727
379,0.36363636363636365
373,0.45454545454545453
369,0.15384615384615385
366,0.2857142857142857
361,0.2
358,0.17647058823529413
355,0.29411764705882354
350,0.23529411764705882
346,0.2222222222222222
343,0.23809523809523808
339,0.19047619047619047
319,0.14814814814814814
313,0.27586206896551724
312,0.13793103448275862
310,0.2413793103448276
307,0.20689655172413793
301,0.16129032258064516
282,0.125
269,0.18604651162790697
242,0.14814814814814814
233,0.1694915254237288
223,0.1917808219178082
215,0.15294117647058825
227,0.0958904109589041
235,0.05263157894736842
237,0.14035087719298245
275,0.11627906976744186
264,0.13953488372093023
169,0.09836065573770492
168,0.0797872340425532
251,0.0851063829787234
267,0.09302325581395349
219,0.09876543209876543
240,0.10909090909090909
207,0.14563106796116504
187,0.04827586206896552
209,0.10526315789473684
174,0.05232558139534884
226,0.1643835616438356
234,0.1724137931034483
249,0.19148936170212766
258,0.10638297872340426
263,0.16279069767441862
266,0.16279069767441862
299,0.24242424242424243
298,0.12121212121212122
288,0.05405405405405406
278,0.11904761904761904
274,0.18604651162790697
271,0.06976744186046512
270,0.09302325581395349
254,0.1276595744680851
248,0.14285714285714285
222,0.12162162162162163
256,0.1702127659574468
273,0.11627906976744186
318,0.25
290,0.1891891891891892
291,0.10810810810810811
297,0.15151515151515152
306,0.13333333333333333
316,0.27586206896551724
317,0.13793103448275862
331,0.14285714285714285
338,0.23809523809523808
348,0.29411764705882354
362,0.26666666666666666
372,0.2727272727272727
386,0.2727272727272727
390,0.09090909090909091
398,0.2727272727272727
401,0.2727272727272727
406,0.18181818181818182
411,0.18181818181818182
414,0.18181818181818182
419,0.3
453,0.25
454,0.8571428571428571
452,0.5
448,0.125
434,0.25
433,0.375
422,0.1
418,0.1
415,0.3
408,0.18181818181818182
394,0.2727272727272727
385,0.36363636363636365
370,0.08333333333333333
368,0.23076923076923078
365,0.2
364,0.13333333333333333
