Position,Value,Nucleosome_Distance,Centromere_Distance
2,2,53,114441
31,3,24,114412
36,4,19,114407
39,1,16,114404
51,1,4,114392
54,1,1,114389
57,1,2,114386
63,2,8,114380
65,3,10,114378
74,6,19,114369
87,5,32,114356
95,1,40,114348
104,19,49,114339
118,2,47,114325
127,12,38,114316
130,57,35,114313
133,5,32,114310
136,3,29,114307
142,1,23,114301
150,2,15,114293
154,5,11,114289
158,1,7,114285
159,5,6,114284
160,171,5,114283
164,1,1,114279
168,1,3,114275
173,1,8,114270
177,3,12,114266
180,2,15,114263
181,6,16,114262
183,2,18,114260
190,3,25,114253
197,4,32,114246
198,18,33,114245
203,4,38,114240
205,6,40,114238
208,3,43,114235
216,10,51,114227
217,1,52,114226
221,3,56,114222
227,16,62,114216
233,12,60,114210
234,1,59,114209
235,1,58,114208
245,2,48,114198
246,6,47,114197
260,3,33,114183
262,1,31,114181
264,3,29,114179
269,1,24,114174
272,1,21,114171
273,1,20,114170
274,13,19,114169
283,1,10,114160
287,6,6,114156
294,1,1,114149
298,1,5,114145
305,5,12,114138
306,1,13,114137
308,11,15,114135
314,1,21,114129
316,1,23,114127
319,1,26,114124
321,3,28,114122
324,1,31,114119
333,1,40,114110
340,10,47,114103
348,4,55,114095
354,3,61,114089
363,3,70,114080
404,14,111,114039
410,1,117,114033
426,1,107,114017
432,1,101,114011
436,1,97,114007
449,1,84,113994
470,42,63,113973
475,9,58,113968
476,1,57,113967
481,70,52,113962
485,1,48,113958
486,1,47,113957
488,1,45,113955
490,12,43,113953
497,3,36,113946
505,2,28,113938
510,1,23,113933
517,2,16,113926
522,1,11,113921
542,1,9,113901
593,28,60,113850
598,23,65,113845
606,7,71,113837
612,5,65,113831
618,1,59,113825
622,1,55,113821
645,1,32,113798
650,2,27,113793
655,12,22,113788
687,1,10,113756
693,30,16,113750
709,1,32,113734
721,1,44,113722
726,105,49,113717
731,15,54,113712
734,1,57,113709
742,267,65,113701
754,10,77,113689
758,7,81,113685
761,2,84,113682
776,1,99,113667
778,2,101,113665
782,1,105,113661
784,6,107,113659
786,4,109,113657
788,117,111,113655
789,1,112,113654
790,138,113,113653
792,1,115,113651
793,175,116,113650
795,3,114,113648
796,256,113,113647
800,5,109,113643
801,44,108,113642
806,10,103,113637
807,1,102,113636
808,156,101,113635
809,18,100,113634
810,3,99,113633
812,7,97,113631
813,6,96,113630
814,7,95,113629
820,19,89,113623
854,1,55,113589
859,3,50,113584
860,1,49,113583
861,1,48,113582
866,4,43,113577
868,8,41,113575
874,1,35,113569
878,35,31,113565
884,8,25,113559
898,39,11,113545
901,1,8,113542
905,5,4,113538
922,1,13,113521
924,1,15,113519
975,1,66,113468
983,6,74,113460
993,37,84,113450
997,5,88,113446
1003,6,94,113440
1006,1,97,113437
1026,11,117,113417
1047,2,134,113396
1070,35,111,113373
1077,1,104,113366
1083,14,98,113360
1087,3,94,113356
1095,7,86,113348
1101,4,80,113342
1117,1,64,113326
1120,14,61,113323
1121,1,60,113322
1140,1,41,113303
1182,1,1,113261
1187,1,6,113256
1236,2,55,113207
1263,1,82,113180
1270,26,83,113173
1406,2,53,113037
1411,4,58,113032
1431,3,78,113012
1479,9,38,112964
1542,1,25,112901
1647,39,42,112796
1728,1,39,112715
1767,1,78,112676
1787,21,62,112656
1790,2,59,112653
1822,1,27,112621
1856,6,7,112587
2084,8,69,112359
2104,5,49,112339
2135,14,18,112308
2147,2,6,112296
2189,1,36,112254
2199,1,46,112244
2235,1,46,112208
2281,29,0,112162
2347,1,66,112096
2370,1,55,112073
2409,1,16,112034
2419,8,6,112024
2736,4,9,111707
2757,5,12,111686
2823,1,78,111620
2869,1,36,111574
3072,1,7,111371
3105,3,40,111338
3108,34,43,111335
