Position,Value,Nucleosome_Distance,Centromere_Distance
6,12,211,-152039
47,17,170,-151998
50,5,167,-151995
52,9,165,-151993
56,15,161,-151989
64,5,153,-151981
67,1,150,-151978
72,2,145,-151973
76,3,141,-151969
86,5,131,-151959
90,9,127,-151955
92,1,125,-151953
99,3,118,-151946
100,1,117,-151945
102,13,115,-151943
107,7,110,-151938
109,6,108,-151936
111,13,106,-151934
113,8,104,-151932
115,5,102,-151930
116,4,101,-151929
117,5,100,-151928
118,6,99,-151927
120,15,97,-151925
121,8,96,-151924
123,4,94,-151922
124,1,93,-151921
125,7,92,-151920
127,4,90,-151918
128,15,89,-151917
131,12,86,-151914
132,1,85,-151913
133,6,84,-151912
134,1,83,-151911
136,18,81,-151909
138,1,79,-151907
139,15,78,-151906
142,2,75,-151903
144,3,73,-151901
146,4,71,-151899
148,10,69,-151897
150,8,67,-151895
156,4,61,-151889
159,15,58,-151886
161,3,56,-151884
163,5,54,-151882
165,7,52,-151880
167,7,50,-151878
168,1,49,-151877
169,7,48,-151876
171,3,46,-151874
172,4,45,-151873
173,1,44,-151872
175,10,42,-151870
176,1,41,-151869
179,28,38,-151866
181,7,36,-151864
183,3,34,-151862
187,3,30,-151858
192,9,25,-151853
213,1,4,-151832
217,5,0,-151828
219,3,2,-151826
222,3,5,-151823
226,6,9,-151819
227,3,10,-151818
230,1,13,-151815
233,1,16,-151812
234,1,17,-151811
238,2,21,-151807
240,1,23,-151805
245,4,28,-151800
253,1,36,-151792
257,2,40,-151788
263,1,46,-151782
268,11,51,-151777
269,1,52,-151776
277,14,60,-151768
285,3,68,-151760
288,6,71,-151757
293,1,76,-151752
296,2,79,-151749
299,5,78,-151746
300,8,77,-151745
304,8,73,-151741
310,52,67,-151735
318,1,59,-151727
322,64,55,-151723
327,1,50,-151718
333,211,44,-151712
338,51,39,-151707
341,4,36,-151704
352,1,25,-151693
356,13,21,-151689
361,13,16,-151684
371,149,6,-151674
376,1,1,-151669
381,18,4,-151664
388,13,11,-151657
392,4,15,-151653
402,1,25,-151643
405,1,28,-151640
409,1,32,-151636
418,19,41,-151627
425,92,48,-151620
429,12,52,-151616
432,4,55,-151613
434,15,57,-151611
435,1,58,-151610
439,2,62,-151606
443,8,66,-151602
445,3,68,-151600
450,1,71,-151595
453,1,68,-151592
458,1,63,-151587
460,2,61,-151585
465,2,56,-151580
469,3,52,-151576
474,10,47,-151571
481,1,40,-151564
482,55,39,-151563
485,9,36,-151560
486,5,35,-151559
490,51,31,-151555
493,1,28,-151552
500,27,21,-151545
501,1,20,-151544
503,4,18,-151542
508,57,13,-151537
509,18,12,-151536
512,26,9,-151533
516,26,5,-151529
517,6,4,-151528
520,28,1,-151525
521,54,0,-151524
523,3,2,-151522
524,6,3,-151521
528,21,7,-151517
530,89,9,-151515
531,30,10,-151514
534,50,13,-151511
535,10,14,-151510
537,5,16,-151508
538,8,17,-151507
543,19,22,-151502
545,2,24,-151500
546,10,25,-151499
553,2,32,-151492
555,18,34,-151490
559,1,38,-151486
571,5,50,-151474
574,46,53,-151471
578,1,57,-151467
581,71,60,-151464
582,41,61,-151463
585,32,64,-151460
587,1,62,-151458
591,5,58,-151454
592,17,57,-151453
595,37,54,-151450
598,13,51,-151447
599,1,50,-151446
601,5,48,-151444
605,18,44,-151440
612,16,37,-151433
614,17,35,-151431
615,8,34,-151430
616,30,33,-151429
618,7,31,-151427
623,11,26,-151422
625,13,24,-151420
628,2,21,-151417
636,36,13,-151409
645,7,4,-151400
646,5,3,-151399
649,30,0,-151396
653,1,4,-151392
656,33,7,-151389
661,11,12,-151384
662,13,13,-151383
663,2,14,-151382
665,10,16,-151380
668,2,19,-151377
673,21,24,-151372
676,2,27,-151369
679,1,30,-151366
681,15,32,-151364
684,1,35,-151361
690,4,41,-151355
697,2,48,-151348
704,1,55,-151341
710,55,61,-151335
711,2,62,-151334
720,1,57,-151325
735,1,42,-151310
740,5,37,-151305
742,6,35,-151303
746,1,31,-151299
747,3,30,-151298
749,17,28,-151296
751,3,26,-151294
755,4,22,-151290
756,7,21,-151289
758,4,19,-151287
762,40,15,-151283
764,22,13,-151281
765,1,12,-151280
771,21,6,-151274
776,22,1,-151269
783,1,6,-151262
786,1,9,-151259
792,1,15,-151253
802,28,25,-151243
808,2,31,-151237
813,4,36,-151232
816,8,39,-151229
823,22,46,-151222
828,1,51,-151217
830,1,53,-151215
832,5,55,-151213
834,240,57,-151211
844,7,61,-151201
865,1,40,-151180
868,2,37,-151177
870,1,35,-151175
886,2,19,-151159
890,5,15,-151155
895,11,10,-151150
913,3,8,-151132
914,1,9,-151131
924,17,19,-151121
929,1,24,-151116
933,1,28,-151112
943,6,38,-151102
949,5,44,-151096
957,8,52,-151088
959,6,54,-151086
964,22,59,-151081
972,3,67,-151073
977,2,72,-151068
986,4,63,-151059
988,1,61,-151057
996,3,53,-151049
1005,1,44,-151040
1010,3,39,-151035
1016,4,33,-151029
1043,5,6,-151002
1089,1,40,-150956
1099,1,50,-150946
1102,3,53,-150943
1107,11,58,-150938
1120,8,71,-150925
1124,9,75,-150921
1132,12,77,-150913
1152,1,57,-150893
1160,2,49,-150885
1164,24,45,-150881
1169,1,40,-150876
1174,2,35,-150871
1187,19,22,-150858
1210,13,1,-150835
1213,1,4,-150832
1218,4,9,-150827
1232,1,23,-150813
1239,1,30,-150806
1240,19,31,-150805
1254,2,45,-150791
1267,1,58,-150778
1286,2,77,-150759
1297,1,72,-150748
1304,16,65,-150741
1307,1,62,-150738
1314,3,55,-150731
1319,2,50,-150726
1323,1,46,-150722
1358,2,11,-150687
1363,2,6,-150682
1364,1,5,-150681
1372,2,3,-150673
1376,1,7,-150669
1379,3,10,-150666
1392,1,23,-150653
1397,2,28,-150648
1398,3,29,-150647
1407,4,38,-150638
1409,4,40,-150636
1410,1,41,-150635
