distance,density
44,0.0833011209895632
40,0.07692307692307693
36,0.0775028991109393
18,0.06494008504058754
12,0.0674526478546579
13,0.07073830691921144
19,0.06687282566679552
26,0.072091225357557
31,0.0775028991109393
34,0.0776961731735601
38,0.07344414379590258
42,0.08446076536528797
43,0.08871279474294548
48,0.08217324052590874
54,0.09822119102861562
68,0.11209842788790159
69,0.10799086757990867
73,0.1303805364940736
79,0.13167134831460675
86,0.15546875
88,0.18345323741007194
94,0.24932614555256066
98,0.2306451612903226
101,0.2614035087719298
103,0.2572992700729927
109,0.23478260869565215
114,0.2773892773892774
120,0.2724935732647815
131,0.25342465753424653
141,0.22649572649572647
152,0.2066666666666667
162,0.13934426229508198
173,0.18269230769230768
174,0.2178217821782178
171,0.20754716981132074
170,0.21698113207547168
169,0.17924528301886794
166,0.17857142857142855
158,0.2230769230769231
143,0.25229357798165136
140,0.23966942148760334
137,0.20833333333333331
130,0.21666666666666667
126,0.2784431137724551
125,0.311046511627907
124,0.21690140845070424
123,0.2677595628415301
122,0.2553763440860215
119,0.26999999999999996
117,0.25609756097560976
116,0.2644230769230769
115,0.26303317535545023
110,0.23956043956043957
108,0.280590717299578
102,0.24865831842576025
96,0.22551928783382788
89,0.2075289575289575
85,0.17201166180758018
84,0.17248459958932238
83,0.16387096774193546
82,0.17006802721088435
81,0.15617577197149643
77,0.13404825737265416
75,0.13178294573643412
74,0.12091399555696603
71,0.11685032139577595
66,0.10529891304347827
63,0.10170146945088941
61,0.10750193348801237
60,0.09860788863109049
59,0.10634184068058777
58,0.09416086620262955
57,0.10034802784222738
53,0.0968677494199536
51,0.09338747099767981
50,0.0914539829853055
49,0.08565351894818253
39,0.08078855817549285
37,0.08407421724004638
32,0.07730962504831851
30,0.07189795129493622
23,0.06551990722844993
15,0.06378044066486277
8,0.06378044066486277
3,0.06320061847700038
5,0.07093158098183223
6,0.06609972941631233
16,0.0674526478546579
21,0.07189795129493622
27,0.07073830691921144
35,0.08194820255121762
46,0.08486371544558284
70,0.11080586080586081
47,0.08061086410206843
25,0.07383069192114418
11,0.06010823347506764
1,0.07015848473134906
41,0.08426749130266718
45,0.08757007539145564
52,0.09551430781129157
24,0.07170467723231543
17,0.07441051410900656
29,0.07518361035948976
56,0.10440835266821345
62,0.1034416086620263
64,0.09452425567353737
67,0.11346066393815371
55,0.09416086620262955
9,0.06513335910320835
4,0.06551990722844993
2,0.06532663316582914
10,0.07267104754541939
72,0.11213964559640305
80,0.1231244483671668
22,0.0682257441051411
7,0.06397371472748356
14,0.05991495941244685
0,0.07112485504445303
33,0.07402396598376497
20,0.06068805566293003
28,0.06609972941631233
65,0.11524582769508344
76,0.12302631578947368
78,0.12277091906721535
93,0.22093023255813954
100,0.2696245733788396
105,0.2471042471042471
113,0.27064220183486243
118,0.3333333333333333
121,0.2698412698412698
129,0.24675324675324675
134,0.2472727272727273
135,0.28195488721804507
139,0.232
144,0.20192307692307693
145,0.19191919191919193
146,0.17368421052631577
147,0.18681318681318682
149,0.18072289156626506
150,0.21739130434782605
151,0.23076923076923078
153,0.20138888888888887
154,0.18571428571428572
155,0.1985294117647059
156,0.17164179104477614
157,0.2424242424242424
159,0.1171875
160,0.18110236220472442
161,0.2142857142857143
163,0.22033898305084745
164,0.22413793103448276
165,0.1929824561403509
167,0.17272727272727276
168,0.23148148148148148
181,0.18888888888888888
184,0.24691358024691357
188,0.22499999999999998
190,0.2531645569620253
192,0.20779220779220778
196,0.3287671232876712
201,0.18055555555555555
202,0.2142857142857143
203,0.27941176470588236
204,0.16176470588235295
206,0.11940298507462688
210,0.1639344262295082
213,0.18965517241379312
217,0.24074074074074078
223,0.19230769230769232
225,0.2692307692307693
227,0.16666666666666669
228,0.1702127659574468
232,0.17073170731707318
236,0.21052631578947367
239,0.22222222222222224
243,0.19444444444444445
247,0.22222222222222224
248,0.22222222222222224
250,0.17647058823529413
251,0.28125
255,0.3125
256,0.28125
261,0.28125
267,0.16666666666666669
268,0.16666666666666669
271,0.16666666666666669
273,0.2142857142857143
276,0.07142857142857142
279,0.25
285,0.17857142857142855
288,0.22222222222222224
289,0.23076923076923078
295,0.23076923076923078
299,0.13636363636363635
301,0.19999999999999998
306,0.15789473684210525
311,0.2777777777777778
313,0.2777777777777778
319,0.3333333333333333
324,0.14285714285714285
342,0.19999999999999998
345,0.39999999999999997
351,0.19999999999999998
356,0.19999999999999998
365,0.19999999999999998
176,0.15789473684210525
90,0.19792746113989637
97,0.26959247648902823
104,0.26641651031894936
99,0.2508305647840532
95,0.22253521126760564
92,0.21223021582733814
91,0.174496644295302
87,0.17340067340067342
107,0.2909836065573771
106,0.2604373757455268
112,0.255079006772009
133,0.2183098591549296
142,0.18584070796460178
132,0.22569444444444445
111,0.28444444444444444
138,0.2412451361867704
148,0.1839080459770115
175,0.18367346938775508
178,0.19565217391304346
191,0.24358974358974358
194,0.21333333333333335
207,0.19696969696969693
212,0.22033898305084745
221,0.1851851851851852
229,0.2391304347826087
