distance,mean_nonzero,std_nonzero,count_nonzero
0,9.361216730038024,12.439883595011205,263.0
1,10.008771929824562,13.440954711011942,456.0
2,9.139917695473251,12.368773918244072,486.0
3,9.367906066536204,11.843491938322924,511.0
4,9.291666666666666,13.242334740019842,480.0
5,8.344969199178644,12.152159893248028,487.0
6,9.618110236220472,12.868314478838538,508.0
7,9.995951417004049,13.054418159163909,494.0
8,9.148727984344422,11.905403014086643,511.0
9,9.013779527559056,11.866192138361443,508.0
10,10.443496801705757,14.157368944777781,469.0
11,8.757936507936508,11.345861144806646,504.0
12,9.667953667953668,12.319166871187779,518.0
13,9.547024952015356,12.785290367680922,521.0
14,9.33739837398374,13.071789237494933,492.0
15,10.162271805273834,13.218382913992581,493.0
16,9.985943775100402,13.004170636240909,498.0
17,9.71951219512195,13.026941586325517,492.0
18,9.818359375,13.041414344519175,512.0
19,9.485239852398523,12.382638098663602,542.0
20,8.880324543610548,11.984232455052506,493.0
21,9.806517311608962,12.840196700810935,491.0
22,8.972495088408644,11.669464741150561,509.0
23,9.011650485436894,12.564690976417,515.0
24,9.781431334622823,12.661231627270858,517.0
25,9.483402489626556,12.259356579447036,482.0
26,9.33921568627451,11.913763126713533,510.0
27,10.017578125,12.75532518369601,512.0
28,9.282485875706215,12.432127212038557,531.0
29,9.316602316602317,11.438006922533194,518.0
30,9.964876033057852,13.634112838899899,484.0
31,9.45664739884393,12.444841588974134,519.0
32,9.577437858508604,12.932155249604255,523.0
33,10.031189083820664,13.187314940545356,513.0
34,9.664047151277014,12.676125496541589,509.0
35,9.32218309859155,12.308930562502905,568.0
36,10.085034013605442,13.484785312424517,588.0
37,9.414448669201521,12.32045532477356,526.0
38,10.472268907563025,13.915708999709793,595.0
39,9.836842105263157,12.59465576370821,570.0
40,9.83529411764706,12.619386695807853,595.0
41,10.603361344537815,13.586014377371287,595.0
42,10.18940609951846,12.905770916865537,623.0
43,10.679530201342281,12.78600799511666,596.0
44,11.256684491978609,13.501920328575684,561.0
45,10.970358814352574,13.639581464520866,641.0
46,10.077044025157234,13.17007015106167,636.0
47,9.799079754601227,11.990951494299239,652.0
