Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-610000.0,,,0
-600000.0,,,0
-590000.0,,,0
-580000.0,,,0
-570000.0,,,0
-560000.0,,,0
-550000.0,,,0
-540000.0,,,0
-530000.0,,,0
-520000.0,,,0
-510000.0,,,0
-500000.0,21.785714285714285,33.889097058949496,28
-490000.0,19.106666666666666,28.67596020209793,150
-480000.0,29.121951219512194,34.360168335538496,328
-470000.0,30.858085808580856,36.45558386583918,303
-460000.0,29.3,34.59240628361527,270
-450000.0,26.532608695652176,34.27180047665454,184
-440000.0,26.037209302325582,31.588453344520985,215
-430000.0,25.80827067669173,34.341306982991235,266
-420000.0,26.40993788819876,34.82094332549201,322
-410000.0,27.193396226415093,34.38608990467379,212
-400000.0,22.085714285714285,30.4400243424215,245
-390000.0,20.024590163934427,27.806196755770898,244
-380000.0,23.244755244755243,29.091077014605528,286
-370000.0,26.261648745519715,33.68868796127916,279
-360000.0,25.477272727272727,32.8762101648775,176
-350000.0,25.723076923076924,34.09622716009362,325
-340000.0,29.706976744186047,34.36290212017416,430
-330000.0,23.41782729805014,29.945543027660854,359
-320000.0,25.68859649122807,31.45746658885433,228
-310000.0,25.875555555555554,32.09239698814103,225
-300000.0,28.605960264900663,34.02598719932724,302
-290000.0,32.19939577039275,38.78561276052705,331
-280000.0,31.71244635193133,37.37471796143034,233
-270000.0,25.635036496350367,31.638497417910536,274
-260000.0,29.206422018348626,34.02314954720392,218
-250000.0,28.766666666666666,35.939909501445136,180
-240000.0,27.116788321167885,32.49605570732828,274
-230000.0,29.8828125,35.54320675696874,256
-220000.0,24.421221864951768,30.731082297039134,311
-210000.0,28.110119047619047,34.457714756704945,336
-200000.0,29.95673076923077,36.62979770735507,208
-190000.0,27.624454148471617,34.36400242302529,229
-180000.0,25.91176470588235,34.655523423559046,306
-170000.0,29.304093567251464,35.5423985492048,342
-160000.0,22.12162162162162,27.043403110078867,148
-150000.0,26.356617647058822,34.365219270776436,272
-140000.0,30.264367816091955,35.50255412173771,348
-130000.0,26.64873417721519,31.949166444335354,316
-120000.0,26.37686567164179,31.998065049596633,268
-110000.0,25.330788804071247,33.14866780403585,393
-100000.0,32.23203285420944,37.25804744423604,487
-90000.0,27.411363636363635,35.43200820480762,440
-80000.0,27.826848249027236,32.38214767881705,514
-70000.0,24.347043701799485,30.653540734093752,389
-60000.0,25.512585812356978,32.26492900947268,437
-50000.0,28.890736342042754,35.88430396598457,421
-40000.0,29.925714285714285,36.208646744369446,350
-30000.0,29.218562874251496,35.95655724258481,334
-20000.0,29.68595041322314,33.8771457332018,484
-10000.0,33.51639344262295,35.85067074296525,732
0.0,33.282407407407405,37.66100561335335,648
10000.0,29.4,34.39797597739846,560
20000.0,31.20745920745921,37.13050161037016,429
30000.0,32.0395256916996,36.11241635612555,759
40000.0,11.431292517006803,17.35777684441206,1470
50000.0,32.55772646536412,35.66967056731198,563
60000.0,28.708703374777976,34.717113713768086,563
70000.0,9.876878612716762,14.008977852266844,1730
80000.0,23.31360201511335,30.88262188185942,794
90000.0,30.48087431693989,36.359896850231905,366
100000.0,28.8300395256917,34.55159389079576,506
110000.0,21.661202185792348,27.339568849053915,366
120000.0,27.02409638554217,34.66404753078438,249
130000.0,31.84090909090909,35.51434192108012,440
140000.0,31.987551867219917,41.56826527209999,241
150000.0,26.75588235294118,31.697069936856767,340
160000.0,28.095717884130984,33.21335843582933,397
170000.0,30.5989010989011,35.32436279001436,182
180000.0,29.80246913580247,34.894239060066745,324
190000.0,20.872180451127818,31.47303163360046,133
200000.0,28.961111111111112,35.31669121573723,360
210000.0,24.653366583541146,33.492716296051306,401
220000.0,21.4,29.50610430203896,315
230000.0,28.043478260869566,37.62278676438974,230
240000.0,29.276264591439688,35.35464353586086,514
250000.0,26.23045267489712,33.60029359930547,243
260000.0,28.69097222222222,33.618452319131556,288
270000.0,27.57236842105263,34.03911591381085,304
280000.0,29.452115812917594,33.622351876936825,449
290000.0,26.136498516320476,33.93094006442356,337
300000.0,24.459143968871594,32.35990363593267,257
310000.0,25.195071868583163,31.332100979590187,487
320000.0,10.75853187379266,16.057733496969966,1553
330000.0,16.896046852122986,25.048973127274884,683
340000.0,30.376470588235293,34.26941996845767,255
350000.0,27.252173913043478,32.812321355862096,345
360000.0,28.77358490566038,35.131106320068376,318
370000.0,23.213541666666668,31.996911237683264,192
380000.0,24.815217391304348,33.67219387441523,276
390000.0,27.581881533101047,35.00338773734354,287
400000.0,25.124352331606218,31.41498245463803,193
410000.0,29.660804020100503,35.97491459276111,398
420000.0,24.253205128205128,30.68683205741258,312
430000.0,27.23170731707317,34.816474676651374,246
440000.0,26.020325203252032,35.18794426980109,246
450000.0,25.667924528301885,32.17169712736473,265
460000.0,24.99056603773585,31.710389569014357,318
470000.0,26.722543352601157,33.25210526894435,346
480000.0,27.67584097859327,34.16064714440182,327
490000.0,23.83387622149837,31.09160656798058,307
500000.0,30.34722222222222,35.27584098874559,432
510000.0,27.48314606741573,35.97796269456962,356
520000.0,30.10358565737052,34.02230484684472,251
530000.0,33.336309523809526,36.83488762490976,336
540000.0,24.12682926829268,32.493340376433245,205
550000.0,29.981308411214954,34.39919785843118,214
560000.0,28.70855614973262,35.32549651563198,374
570000.0,29.23224043715847,36.2496389991601,366
580000.0,24.837988826815643,31.42367050827704,358
590000.0,15.757655293088364,21.85323338910817,1143
600000.0,,,0
610000.0,,,0
