Distance_Bin,Value,Bin_Center,Density_per_bp
"[-175000.0, -165000.0)",0,-170000.0,0.0
"[-165000.0, -155000.0)",0,-160000.0,0.0
"[-155000.0, -145000.0)",692,-150000.0,0.0692
"[-145000.0, -135000.0)",1276,-140000.0,0.1276
"[-135000.0, -125000.0)",1434,-130000.0,0.1434
"[-125000.0, -115000.0)",1633,-120000.0,0.1633
"[-115000.0, -105000.0)",1272,-110000.0,0.1272
"[-105000.0, -95000.0)",926,-100000.0,0.0926
"[-95000.0, -85000.0)",804,-90000.0,0.0804
"[-85000.0, -75000.0)",1628,-80000.0,0.1628
"[-75000.0, -65000.0)",872,-70000.0,0.0872
"[-65000.0, -55000.0)",999,-60000.0,0.0999
"[-55000.0, -45000.0)",621,-50000.0,0.0621
"[-45000.0, -35000.0)",1080,-40000.0,0.108
"[-35000.0, -25000.0)",815,-30000.0,0.0815
"[-25000.0, -15000.0)",1036,-20000.0,0.1036
"[-15000.0, -5000.0)",1687,-10000.0,0.1687
"[-5000.0, 5000.0)",1018,0.0,0.1018
"[5000.0, 15000.0)",2516,10000.0,0.2516
"[15000.0, 25000.0)",1179,20000.0,0.1179
"[25000.0, 35000.0)",1729,30000.0,0.1729
"[35000.0, 45000.0)",1673,40000.0,0.1673
"[45000.0, 55000.0)",588,50000.0,0.0588
"[55000.0, 65000.0)",884,60000.0,0.0884
"[65000.0, 75000.0)",1198,70000.0,0.1198
"[75000.0, 85000.0)",102,80000.0,0.0102
"[85000.0, 95000.0)",0,90000.0,0.0
"[95000.0, 105000.0)",0,100000.0,0.0
"[105000.0, 115000.0)",0,110000.0,0.0
"[115000.0, 125000.0)",0,120000.0,0.0
"[125000.0, 135000.0)",0,130000.0,0.0
"[135000.0, 145000.0)",0,140000.0,0.0
"[145000.0, 155000.0)",0,150000.0,0.0
"[155000.0, 165000.0)",0,160000.0,0.0
"[165000.0, 175000.0)",0,170000.0,0.0
