Position,Value,Nucleosome_Distance,Centromere_Distance
2,5,77,-449764
7,1,72,-449759
12,2,67,-449754
24,1,55,-449742
37,1,42,-449729
44,6,35,-449722
50,4,29,-449716
56,23,23,-449710
64,1,15,-449702
78,3,1,-449688
84,1,5,-449682
90,5,11,-449676
95,7,16,-449671
100,1,21,-449666
136,1,57,-449630
146,1,67,-449620
150,1,71,-449616
156,1,77,-449610
197,1,118,-449569
214,4,103,-449552
220,7,97,-449546
243,4,74,-449523
253,111,64,-449513
254,1,63,-449512
256,178,61,-449510
257,1,60,-449509
262,1610,55,-449504
266,1,51,-449500
271,566,46,-449495
290,344,27,-449476
299,4,18,-449467
300,2,17,-449466
301,44,16,-449465
303,1,14,-449463
305,230,12,-449461
307,4,10,-449459
309,1,8,-449457
310,1,7,-449456
316,2,1,-449450
318,6,1,-449448
325,5,8,-449441
329,1,12,-449437
334,1,17,-449432
335,27,18,-449431
338,1,21,-449428
342,134,25,-449424
348,12,31,-449418
351,1,34,-449415
352,1,35,-449414
353,3,36,-449413
363,1,46,-449403
372,4,55,-449394
380,52,63,-449386
384,3,67,-449382
385,1,68,-449381
386,3,69,-449380
388,2,71,-449378
389,7,72,-449377
391,5,74,-449375
393,29,76,-449373
394,6,77,-449372
397,6,80,-449369
398,10,79,-449368
400,1,77,-449366
403,36,74,-449363
408,4,69,-449358
411,2,66,-449355
413,8,64,-449353
414,20,63,-449352
417,1,60,-449349
418,24,59,-449348
423,11,54,-449343
424,6,53,-449342
428,9,49,-449338
435,10,42,-449331
439,14,38,-449327
466,1,11,-449300
475,1,2,-449291
483,1,6,-449283
487,43,10,-449279
489,16,12,-449277
492,7,15,-449274
500,11,23,-449266
504,6,27,-449262
506,1,29,-449260
509,20,32,-449257
519,1,42,-449247
522,4,45,-449244
524,1,47,-449242
529,29,52,-449237
532,1,55,-449234
535,9,58,-449231
539,18,62,-449227
544,17,67,-449222
548,33,71,-449218
549,1,72,-449217
551,22,74,-449215
552,5,75,-449214
557,6,80,-449209
560,2,83,-449206
561,1,84,-449205
566,1,89,-449200
591,1,114,-449175
592,1,115,-449174
595,30,118,-449171
599,5,118,-449167
601,11,116,-449165
605,2,112,-449161
606,8,111,-449160
608,8,109,-449158
611,3,106,-449155
616,9,101,-449150
627,13,90,-449139
664,3,53,-449102
672,80,45,-449094
674,1,43,-449092
675,13,42,-449091
684,20,33,-449082
701,26,16,-449065
734,1,17,-449032
735,1,18,-449031
791,32,74,-448975
795,1,78,-448971
798,2,81,-448968
800,2,83,-448966
803,2,86,-448963
810,1,93,-448956
824,5,107,-448942
832,3,115,-448934
847,3,130,-448919
871,2,138,-448895
882,3,127,-448884
886,2,123,-448880
890,5,119,-448876
894,3,115,-448872
903,1,106,-448863
912,1,97,-448854
915,5,94,-448851
922,1,87,-448844
923,5,86,-448843
927,6,82,-448839
937,11,72,-448829
965,1,44,-448801
1002,1,7,-448764
1010,1,1,-448756
1018,1,9,-448748
1032,2,23,-448734
1035,2,26,-448731
1044,3,35,-448722
1058,10,49,-448708
1072,1,63,-448694
1073,18,64,-448693
1102,6,35,-448664
1112,1,25,-448654
1114,1,23,-448652
1128,1,9,-448638
1131,1,6,-448635
1154,1,17,-448612
1190,2,53,-448576
1200,16,63,-448566
1210,1,71,-448556
1218,1,63,-448548
1235,1,46,-448531
1261,1,20,-448505
1274,1,7,-448492
1277,2,4,-448489
1290,2,9,-448476
1329,1,48,-448437
1338,4,57,-448428
1340,15,59,-448426
1351,4,70,-448415
1362,1,79,-448404
1372,1,69,-448394
1398,1,43,-448368
1404,1,37,-448362
1408,10,33,-448358
1444,1,3,-448322
1464,1,23,-448302
1469,14,28,-448297
1472,13,31,-448294
1478,3,37,-448288
