Position,Value,Nucleosome_Distance,Centromere_Distance
13,12,220,-556002
21,43,212,-555994
46,2,187,-555969
48,2,185,-555967
50,7,183,-555965
58,24,175,-555957
59,1,174,-555956
61,27,172,-555954
62,2,171,-555953
65,38,168,-555950
66,93,167,-555949
67,20,166,-555948
68,41,165,-555947
69,23,164,-555946
70,67,163,-555945
71,7,162,-555944
72,1,161,-555943
73,51,160,-555942
76,192,157,-555939
79,33,154,-555936
80,17,153,-555935
81,15,152,-555934
83,5,150,-555932
84,4,149,-555931
87,4,146,-555928
88,52,145,-555927
90,9,143,-555925
91,7,142,-555924
92,1,141,-555923
93,1,140,-555922
95,5,138,-555920
96,5,137,-555919
97,2,136,-555918
98,1,135,-555917
100,17,133,-555915
102,2,131,-555913
103,8,130,-555912
105,16,128,-555910
107,11,126,-555908
109,16,124,-555906
110,14,123,-555905
111,2,122,-555904
112,3,121,-555903
113,24,120,-555902
114,4,119,-555901
115,13,118,-555900
116,37,117,-555899
118,23,115,-555897
119,30,114,-555896
121,2,112,-555894
123,24,110,-555892
124,20,109,-555891
125,16,108,-555890
126,8,107,-555889
127,29,106,-555888
129,43,104,-555886
130,1,103,-555885
131,22,102,-555884
132,9,101,-555883
133,22,100,-555882
134,12,99,-555881
135,1,98,-555880
136,183,97,-555879
137,21,96,-555878
138,3,95,-555877
139,12,94,-555876
140,10,93,-555875
141,11,92,-555874
142,9,91,-555873
144,52,89,-555871
145,8,88,-555870
146,5,87,-555869
147,25,86,-555868
148,10,85,-555867
150,13,83,-555865
151,3,82,-555864
152,30,81,-555863
153,28,80,-555862
154,10,79,-555861
156,21,77,-555859
159,7,74,-555856
160,7,73,-555855
161,7,72,-555854
164,16,69,-555851
165,2,68,-555850
166,1,67,-555849
167,7,66,-555848
168,2,65,-555847
170,2,63,-555845
172,19,61,-555843
176,21,57,-555839
180,2,53,-555835
181,4,52,-555834
182,7,51,-555833
183,14,50,-555832
185,13,48,-555830
187,5,46,-555828
188,33,45,-555827
