distance,median_nonzero,std_nonzero,count_nonzero
0,2.0,4.6665719328517605,117.0
1,2.0,4.9474451350168005,227.0
2,1.0,4.579705588180665,204.0
3,2.0,4.980343922479503,221.0
4,1.0,3.7965125503659913,209.0
5,1.0,3.956314376117124,219.0
6,2.0,5.147659434432314,211.0
7,1.0,4.620676287152061,231.0
8,1.0,4.018299942139125,231.0
9,1.0,4.7419623723817415,238.0
10,2.0,5.68389252722026,194.0
11,2.0,5.022105087696002,217.0
12,1.0,4.750569246852835,264.0
13,2.0,3.7923202097663657,193.0
14,1.0,2.967915892582137,206.0
15,1.0,4.407659296573497,234.0
16,1.0,3.713362513164776,216.0
17,1.0,4.42189565597489,230.0
18,2.0,4.161725327976935,195.0
19,1.0,4.279157206523604,253.0
20,2.0,4.798198992105184,200.0
21,1.0,4.735118750621468,211.0
22,2.0,4.794037637749476,235.0
23,1.0,4.312485734922787,232.0
24,1.0,5.067886540223544,182.0
25,1.0,4.420469086227288,216.0
26,1.0,3.7818582906733775,243.0
27,1.0,4.6694160200769605,245.0
28,2.0,3.444040204264835,218.0
29,1.0,4.617921371214004,232.0
30,2.0,5.013632959500057,218.0
31,2.0,4.421149025361331,248.0
32,1.0,4.735840044204104,226.0
33,1.0,4.462652033981618,239.0
34,2.0,4.625903660798431,257.0
35,2.0,4.648134320776046,222.0
36,2.0,4.008095625900786,212.0
37,1.0,3.425303126588549,209.0
38,2.0,4.593949415448195,216.0
39,2.0,4.051878626118699,282.0
40,2.0,3.914094651493498,258.0
41,1.0,3.345593308313124,264.0
42,1.0,4.675147293413544,239.0
43,1.5,4.904227462240581,240.0
44,1.0,4.878611222225762,236.0
45,1.0,3.542600246584147,234.0
46,2.0,4.461695431572781,208.0
47,2.0,4.8874073237939815,240.0
48,1.0,5.143849458430526,251.0
49,1.0,5.002373279242424,258.0
50,2.0,5.057482416338988,272.0
51,2.0,5.334079723213685,237.0
52,2.0,5.284356739040891,258.0
53,2.0,4.729716111471098,263.0
54,2.0,5.019004135951306,279.0
55,1.0,4.60853252841182,242.0
56,1.0,4.258002684778788,249.0
57,1.0,4.132783910055645,238.0
58,1.0,3.7218272283921614,224.0
59,2.0,4.47471140079845,224.0
60,2.0,4.719417480421698,267.0
61,2.0,4.943395930619884,273.0
62,1.5,4.66631066673456,244.0
63,1.0,4.680509433077559,262.0
64,2.0,4.522767266789371,222.0
65,2.0,4.967924649143479,226.0
66,2.0,4.9801497219416095,235.0
67,2.0,4.616056797315937,181.0
68,2.0,4.798126953203463,206.0
69,2.0,4.637702104331399,215.0
70,1.0,4.403374305222876,220.0
71,2.0,5.602743350958364,241.0
72,2.0,4.19911760728358,234.0
73,2.0,4.603639520106124,191.0
74,2.0,4.853166916954058,221.0
75,2.0,5.239534434320989,196.0
76,2.0,4.671517803002052,193.0
77,2.0,4.890210154603208,162.0
78,2.0,4.454752312447927,182.0
79,2.0,5.055728838522687,175.0
80,2.0,5.194461128630128,174.0
81,2.0,5.3411320689967745,153.0
82,2.0,5.458287703696032,165.0
83,2.0,4.7362296760552045,163.0
84,2.0,5.786000943251471,144.0
85,2.0,5.173364216639657,145.0
86,2.0,5.812602567397729,146.0
87,2.0,4.930985830095842,131.0
88,2.0,4.335379108003563,113.0
89,2.0,5.631212863985301,135.0
90,2.0,4.867700226442204,105.0
91,2.0,5.248919423606306,102.0
92,2.0,6.451679212565914,87.0
93,2.0,4.782797747529718,107.0
94,2.0,5.699851953819957,93.0
95,2.0,5.994081180052047,89.0
96,2.0,4.407056587945387,107.0
97,2.0,6.995255844931146,82.0
98,2.0,5.6006427658949995,73.0
99,2.0,5.298401585452974,73.0
100,2.0,5.877395579833241,63.0
101,2.0,4.7185842785718,57.0
102,2.0,4.736417828502238,65.0
103,2.0,5.485583739154478,52.0
104,2.0,6.008152968916662,66.0
105,1.0,5.239374862619487,66.0
106,2.0,5.151197248352741,53.0
107,2.0,7.005020005174536,47.0
108,3.0,6.956197757060224,58.0
109,3.0,6.165914282806529,44.0
110,2.0,6.075361266113159,53.0
111,2.0,7.123151786970576,62.0
112,2.0,6.73070022964887,43.0
113,2.5,6.6213938972739825,56.0
114,3.0,4.707968350190404,49.0
115,3.0,4.472135954999579,49.0
116,3.0,8.074554803664572,38.0
117,2.0,7.301013957307903,37.0
118,3.0,5.259143072648419,45.0
119,2.5,6.411287696639265,48.0
120,3.5,6.408155735491576,42.0
121,2.0,4.517013293195968,33.0
122,2.0,6.846199335699302,39.0
123,2.0,6.6139957114633114,39.0
124,4.0,7.996935687634162,34.0
125,3.0,6.784211488855984,37.0
126,3.0,6.795138927459707,23.0
127,2.5,6.092214651920873,28.0
128,3.0,6.064776385411255,35.0
129,2.0,5.138657130170223,24.0
130,2.0,4.255104150317505,29.0
131,2.0,6.909513681175024,29.0
132,3.0,5.584155773160768,31.0
133,2.0,6.126269892495672,31.0
134,4.0,7.089760636463896,18.0
135,2.0,6.500249745451843,22.0
136,3.5,3.671582694223226,22.0
137,4.0,2.9309514138716444,21.0
138,3.0,3.8823641409264176,28.0
139,2.5,5.635055115422223,26.0
140,2.0,5.717762714341716,18.0
141,5.5,6.013526419664256,16.0
142,3.0,8.071407501026018,21.0
143,2.0,6.498868679827826,18.0
144,2.0,4.889998764017012,14.0
145,2.0,2.886029567878102,16.0
146,2.0,8.81328049272677,24.0
147,5.0,6.390239810458199,14.0
148,2.0,3.8350491964486304,19.0
149,1.5,6.296257391725432,8.0
150,2.5,4.399552318822974,12.0
151,4.0,7.298116195293139,16.0
152,1.0,4.392659165636977,12.0
153,2.0,4.752866881130124,13.0
154,5.5,7.381658952355418,10.0
155,1.5,4.516635916254486,10.0
156,2.0,1.8878830906871762,13.0
157,3.0,5.246488447108316,13.0
158,4.0,6.517183763753046,19.0
159,1.0,3.1304951684997055,5.0
160,2.0,9.003029793049974,11.0
161,3.0,8.977750274985377,15.0
162,5.0,8.273726213414694,11.0
163,3.0,3.7675515184857717,9.0
164,2.0,3.2386554137309647,10.0
165,1.0,1.0593499054713804,10.0
166,4.0,6.728876412728783,9.0
167,1.0,7.1446309655563685,18.0
168,3.0,1.846489590960049,15.0
169,4.0,6.265344799334307,11.0
170,3.0,7.671671620614731,11.0
171,1.0,2.3979157616563596,9.0
172,1.0,2.853569193634026,7.0
173,2.0,1.3291601358251257,6.0
174,3.0,7.917759095281258,11.0
175,4.0,6.783149055645992,10.0
176,4.0,7.12807995252044,7.0
177,1.0,1.8877596148970779,11.0
178,8.0,11.96104789166345,6.0
179,3.5,1.6420805617960927,8.0
180,1.5,6.631903411324901,8.0
181,1.0,3.226563851175781,8.0
182,3.5,3.5449494589721118,6.0
183,1.0,8.86673827396792,7.0
184,4.5,8.140591549097078,14.0
185,1.0,2.0412414523193148,6.0
186,2.5,5.7067211835402185,6.0
187,3.0,4.535573676110727,7.0
188,2.0,6.325992555969523,11.0
189,3.0,3.147183169877773,7.0
190,2.0,6.938505396903366,7.0
191,3.0,2.228601953392904,6.0
192,1.0,3.023715784073818,7.0
193,2.0,5.504543577809154,5.0
194,1.0,1.1547005383792517,3.0
195,3.0,3.1144823004794873,5.0
196,1.0,1.1547005383792517,3.0
197,2.0,8.927485648266257,5.0
198,1.0,6.606274074155351,8.0
199,1.5,9.114091653404998,6.0
200,1.0,2.401388487243717,6.0
201,2.0,2.136976056643281,6.0
202,5.0,5.479760740924532,9.0
203,4.0,3.774917217635375,4.0
204,6.0,9.09945053286186,5.0
205,3.5,8.391109240482708,8.0
206,2.0,1.3801311186847085,7.0
207,2.0,5.507570547286102,3.0
208,2.5,2.6299556396765835,4.0
209,1.5,5.537749241945383,6.0
210,1.5,2.7386127875258306,6.0
211,2.0,0.5773502691896257,3.0
212,1.5,0.9574271077563381,4.0
213,4.0,3.5118845842842465,3.0
214,1.0,0.5773502691896258,3.0
215,8.0,6.06217782649107,9.0
216,3.0,1.0327955589886444,6.0
217,2.5,0.7071067811865476,2.0
218,1.0,0.5163977794943223,6.0
219,1.0,0.5,4.0
220,2.0,2.70801280154532,4.0
221,6.0,10.597169433391164,5.0
222,2.5,0.7071067811865476,2.0
223,5.0,5.656854249492381,2.0
224,1.5,0.9574271077563381,4.0
225,2.0,2.70801280154532,4.0
226,7.5,3.7771241264574122,6.0
227,2.0,1.7320508075688772,4.0
228,4.0,4.242640687119285,2.0
229,2.0,1.96638416050035,6.0
230,5.0,7.661592523751182,5.0
231,3.0,1.9226098333849673,8.0
234,2.5,5.196152422706632,4.0
235,1.0,0,1.0
236,3.0,4.358898943540674,3.0
237,3.0,7.905694150420948,5.0
238,1.0,0.5773502691896257,3.0
239,1.5,0.9574271077563381,4.0
240,1.0,2.4899799195977463,5.0
241,2.0,3.785938897200183,3.0
242,1.0,5.196152422706632,3.0
243,1.5,10.073066398404542,6.0
244,4.0,8.48528137423857,4.0
245,2.0,6.870225614927067,5.0
246,6.0,7.637626158259733,3.0
247,11.5,13.435028842544403,2.0
248,8.0,10.5,4.0
249,4.0,3.511884584284246,3.0
250,1.0,0.408248290463863,6.0
251,10.0,6.18869937870632,5.0
252,3.0,2.0,3.0
253,2.5,2.1213203435596424,2.0
254,6.5,10.099504938362077,4.0
255,11.5,7.474400756359446,6.0
256,2.0,0,1.0
257,2.0,3.2710854467592254,5.0
258,2.0,1.5,4.0
259,4.0,5.00666222813829,6.0
260,1.5,0.7071067811865476,2.0
261,1.0,3.5,4.0
262,1.0,5.873670062235365,9.0
263,10.0,10.688779163215974,4.0
264,9.5,12.020815280171307,2.0
265,15.0,0,1.0
266,2.0,9.215023964519391,4.0
267,1.0,0,1.0
268,1.0,0.0,3.0
269,6.0,2.8284271247461903,2.0
270,4.5,0.7071067811865476,2.0
271,4.5,5.5,4.0
272,1.0,4.33589667773576,5.0
273,14.0,0,1.0
274,6.0,5.196152422706632,3.0
275,4.5,4.949747468305833,2.0
276,2.5,6.250333324444918,6.0
277,2.0,7.231873892705818,5.0
278,3.5,0.7071067811865476,2.0
279,7.0,3.605551275463989,3.0
280,1.0,0.0,2.0
281,1.0,0,1.0
282,1.0,6.164414002968976,5.0
283,5.0,3.511884584284246,3.0
284,4.0,2.217355782608345,4.0
285,7.0,5.449770637375485,5.0
286,3.5,0.7071067811865476,2.0
287,6.0,6.1400325732035,5.0
288,5.0,0,1.0
290,3.0,8.154753215150045,5.0
291,2.0,3.3466401061363023,5.0
292,17.0,4.242640687119285,2.0
293,1.0,2.3094010767585034,3.0
294,13.0,0,1.0
295,4.5,5.228129047119374,4.0
296,3.0,2.8284271247461903,2.0
297,1.0,0.0,2.0
298,1.0,0,1.0
299,7.0,0,1.0
300,12.0,7.0,3.0
301,2.0,0,1.0
302,8.0,3.7859388972001824,3.0
303,1.0,0.5773502691896258,3.0
304,2.0,5.507570547286102,3.0
305,1.5,0.7071067811865476,2.0
306,4.0,0,1.0
307,1.0,0,1.0
308,14.0,14.142135623730951,2.0
309,12.0,4.242640687119285,2.0
310,1.0,0,1.0
311,2.0,3.7859388972001824,3.0
312,1.0,1.5,4.0
313,2.0,1.4142135623730951,2.0
314,8.5,8.103497187428813,4.0
315,2.0,1.4142135623730951,2.0
316,17.5,2.1213203435596424,2.0
317,5.0,4.425306015783918,4.0
318,1.0,0,1.0
320,1.5,0.7071067811865476,2.0
321,1.0,0.4472135954999579,5.0
322,3.0,0,1.0
323,1.0,5.196152422706632,5.0
324,2.0,0.5773502691896257,3.0
325,8.5,10.606601717798213,2.0
327,2.5,0.7071067811865476,2.0
328,6.0,0,1.0
329,8.0,9.899494936611665,2.0
330,1.0,0.0,2.0
331,1.0,0,1.0
333,1.0,0,1.0
334,1.5,0.7071067811865476,2.0
335,1.5,0.7071067811865476,2.0
336,5.5,0.7071067811865476,2.0
337,1.0,0.0,3.0
338,1.0,0,1.0
339,2.0,14.730919862656235,3.0
340,1.0,0,1.0
341,2.0,0,1.0
342,7.5,6.363961030678928,2.0
343,3.0,4.031128874149275,4.0
344,2.0,0,1.0
345,1.0,0.0,2.0
346,1.0,0.0,2.0
347,12.0,0,1.0
349,7.0,0,1.0
350,3.0,3.804758924845367,7.0
351,4.0,0,1.0
352,2.0,0.5773502691896258,3.0
353,3.0,9.03234926989282,4.0
354,1.0,0,1.0
355,2.0,1.4142135623730951,2.0
357,2.5,0.7071067811865476,2.0
358,1.0,8.082903768654761,3.0
359,1.0,0,1.0
360,3.5,3.5355339059327378,2.0
361,1.0,0.0,2.0
362,2.5,0.7071067811865476,2.0
363,20.0,0,1.0
364,14.0,0,1.0
365,8.0,0,1.0
367,22.0,0,1.0
368,4.0,0,1.0
369,22.0,0,1.0
370,2.0,1.5275252316519468,3.0
371,4.0,0,1.0
372,1.0,0.0,3.0
373,1.0,0,1.0
374,1.0,0,1.0
376,2.0,1.4142135623730951,2.0
377,1.0,0.0,2.0
378,7.5,9.192388155425117,2.0
379,2.0,1.4142135623730951,2.0
380,1.0,0.0,2.0
381,16.0,0,1.0
383,2.0,0.0,2.0
384,9.5,12.020815280171307,2.0
385,2.0,0,1.0
386,2.0,7.810249675906654,3.0
387,1.0,0,1.0
389,9.5,12.020815280171307,2.0
391,19.0,0,1.0
395,2.0,0,1.0
396,1.0,0,1.0
398,1.0,0,1.0
400,1.0,0,1.0
401,2.0,0,1.0
402,1.0,4.618802153517007,3.0
403,4.0,5.8594652770823155,3.0
404,4.0,2.8284271247461903,2.0
406,1.0,0,1.0
407,15.0,0,1.0
408,1.0,0,1.0
409,1.0,0.0,2.0
410,1.0,0,1.0
412,1.0,0,1.0
413,1.0,0,1.0
414,12.0,0,1.0
415,1.5,0.7071067811865476,2.0
416,1.0,0,1.0
417,3.0,2.8284271247461903,2.0
418,6.5,7.7781745930520225,2.0
419,2.0,0,1.0
420,1.5,0.7071067811865476,2.0
421,1.0,0,1.0
422,6.0,2.886751345948129,3.0
423,3.0,0,1.0
424,19.0,0,1.0
425,8.0,10.53407170407847,6.0
427,6.0,11.930353445448855,3.0
428,3.0,1.0,3.0
430,4.0,4.242640687119285,2.0
431,1.0,0,1.0
432,11.0,0,1.0
433,2.0,0,1.0
434,7.0,0,1.0
436,1.0,3.4641016151377544,3.0
438,23.0,0,1.0
439,2.0,0,1.0
440,3.0,0.0,2.0
441,13.5,12.020815280171307,2.0
442,15.0,2.8284271247461903,2.0
444,1.0,0,1.0
445,13.0,0,1.0
447,2.0,0,1.0
450,1.0,0.0,2.0
452,2.0,0,1.0
453,2.0,0,1.0
455,2.0,0,1.0
457,1.0,0,1.0
458,1.0,1.7320508075688772,3.0
459,3.0,1.4142135623730951,2.0
460,1.5,0.7071067811865476,2.0
462,2.5,2.1213203435596424,2.0
464,22.0,0,1.0
465,16.0,0,1.0
467,20.0,0,1.0
468,2.5,2.1213203435596424,2.0
469,7.0,5.507570547286102,3.0
470,13.5,17.67766952966369,2.0
471,1.0,0,1.0
472,3.0,0,1.0
473,5.5,4.949747468305833,2.0
475,7.0,0,1.0
476,1.0,0,1.0
478,1.0,0.0,2.0
479,2.0,0,1.0
481,1.0,0.0,3.0
482,1.0,0,1.0
483,5.5,6.363961030678928,2.0
487,1.0,0,1.0
488,1.0,0,1.0
489,1.0,0,1.0
490,12.0,0,1.0
492,2.0,0,1.0
493,13.0,16.97056274847714,2.0
494,1.0,0,1.0
498,5.0,0,1.0
500,17.0,0,1.0
502,1.5,0.7071067811865476,2.0
503,10.0,11.313708498984761,2.0
504,11.0,0,1.0
505,14.0,0,1.0
506,1.0,0,1.0
507,1.0,0,1.0
509,7.5,6.363961030678928,2.0
510,6.0,5.507570547286102,3.0
511,7.0,0,1.0
516,3.0,0,1.0
517,12.0,0,1.0
518,14.5,2.1213203435596424,2.0
519,1.0,0,1.0
522,4.0,0,1.0
524,6.0,0,1.0
526,3.5,3.5355339059327378,2.0
527,2.0,0,1.0
529,5.0,0,1.0
531,1.0,1.1547005383792517,3.0
535,4.0,0,1.0
536,20.0,0,1.0
537,13.0,0,1.0
539,4.0,2.8284271247461903,2.0
544,2.0,0,1.0
545,3.5,3.5355339059327378,2.0
546,2.0,0,1.0
547,1.0,0,1.0
548,5.0,0,1.0
551,2.0,1.5275252316519468,3.0
552,1.0,0.0,2.0
554,1.0,0.0,2.0
559,2.5,0.7071067811865476,2.0
564,5.0,0,1.0
569,11.0,4.242640687119285,2.0
570,15.0,0,1.0
577,6.0,0,1.0
582,3.0,0,1.0
