Position,Value,Nucleosome_Distance,Centromere_Distance
22,5,199,496957
58,1,163,496921
66,2,155,496913
141,2,80,496838
147,1,74,496832
150,1,71,496829
217,17,4,496762
223,7,2,496756
267,104,46,496712
275,22,54,496704
281,19,60,496698
286,13,65,496693
294,12,71,496685
297,13,68,496682
300,31,65,496679
303,4,62,496676
314,1,51,496665
321,1,44,496658
330,28,35,496649
359,1,6,496620
361,1,4,496618
368,5,3,496611
369,6,4,496610
370,7,5,496609
377,2,12,496602
396,2,31,496583
397,1,32,496582
398,1,33,496581
399,1,34,496580
401,59,36,496578
402,18,37,496577
403,1,38,496576
411,9,46,496568
422,19,57,496557
425,7,60,496554
428,1,63,496551
432,41,67,496547
433,27,68,496546
436,1,71,496543
440,1,75,496539
448,1,83,496531
454,3,89,496525
460,15,95,496519
465,17,100,496514
472,140,107,496507
491,3,106,496488
495,1,102,496484
524,1,73,496455
541,70,56,496438
548,1,49,496431
552,2,45,496427
560,2,37,496419
668,5,71,496311
741,1,120,496238
749,2,112,496230
761,1,100,496218
783,1,78,496196
806,3,55,496173
834,46,27,496145
6267,7,14,490712
6279,4,26,490700
6293,15,40,490686
6302,31,49,490677
6312,1,59,490667
6315,23,62,490664
6326,8,71,490653
6329,18,68,490650
6363,1,34,490616
6367,4,30,490612
6380,24,17,490599
6416,15,19,490563
6421,33,24,490558
6445,3,48,490534
6455,6,58,490524
6458,1,61,490521
6461,17,64,490518
6464,2,67,490515
6502,67,55,490477
6801,7,64,490178
6811,1,54,490168
6925,10,60,490054
6935,15,70,490044
6972,52,107,490007
6976,1,111,490003
6981,1,116,489998
7003,2,138,489976
7034,1,127,489945
7037,38,124,489942
7045,37,116,489934
7046,1,115,489933
7047,1,114,489932
7057,2,104,489922
7066,2,95,489913
7074,2,87,489905
7075,7,86,489904
7078,22,83,489901
7085,1,76,489894
7122,1,39,489857
7126,13,35,489853
7153,2,8,489826
7179,3,18,489800
7185,5,24,489794
7223,29,62,489756
7228,10,67,489751
7253,1,60,489726
7265,11,48,489714
7491,31,18,489488
7496,1,23,489483
7542,2,69,489437
7551,35,78,489428
7556,11,83,489423
7563,2,82,489416
7573,1,72,489406
7602,10,43,489377
7614,8,31,489365
7622,31,23,489357
7634,1,11,489345
7642,38,3,489337
7646,1,1,489333
7668,1,23,489311
7751,5,82,489228
7759,1,74,489220
7765,3,68,489214
7779,2,54,489200
7788,126,45,489191
7803,2,30,489176
7809,2,24,489170
7835,1,2,489144
7838,9,5,489141
7878,1,45,489101
7908,3,75,489071
7917,13,84,489062
7924,4,91,489055
7933,12,100,489046
7939,1,98,489040
7955,19,82,489024
7973,1,64,489006
8045,3,8,488934
8070,5,33,488909
8075,1,38,488904
8083,1,46,488896
8105,5,68,488874
8111,2,70,488868
8112,3,69,488867
8115,34,66,488864
8126,107,55,488853
8135,73,46,488844
8141,20,40,488838
8149,83,32,488830
8239,1,58,488740
8329,1,12,488650
8355,9,14,488624
8404,14,63,488575
8451,3,38,488528
8467,2,22,488512
8487,2,2,488492
8519,106,30,488460
8523,43,34,488456
8605,1,12,488374
8726,2,19,488253
8731,5,14,488248
8766,2,21,488213
8796,1,51,488183
8825,12,64,488154
8826,31,63,488153
8827,1,62,488152
8879,35,10,488100
8886,1,3,488093
8924,1,35,488055
8949,49,60,488030
8957,105,68,488022
9087,1,50,487892
9091,1,54,487888
9194,7,9,487785
9243,1,58,487736
9262,15,67,487717
9371,5,42,487608
9480,12,29,487499
9514,1,5,487465
9560,1,51,487419
9583,33,74,487396
9588,1,79,487391
9626,1,43,487353
9715,1,46,487264
9750,3,79,487229
9755,13,74,487224
9771,2,58,487208
9788,15,41,487191
9923,1,82,487056
9933,6,72,487046
9944,2,61,487035
9950,4,55,487029
9959,5,46,487020
9967,3,38,487012
9972,2,33,487007
9979,1,26,487000
10092,15,81,486887
10122,19,51,486857
10132,2,41,486847
10304,348,131,486675
10352,43,133,486627
10355,1,130,486624
10382,4,103,486597
10394,1,91,486585
10398,4,87,486581
10408,1,77,486571
10419,6,66,486560
10429,1,56,486550
10465,1,20,486514
10471,151,14,486508
10500,1,15,486479
10532,2,47,486447
10537,1,52,486442
10547,17,62,486432
10552,17,67,486427
10573,23,84,486406
10576,9,81,486403
10597,1,60,486382
10601,2,56,486378
10604,32,53,486375
10607,62,50,486372
10614,140,43,486365
10619,39,38,486360
10729,7,72,486250
10742,7,79,486237
10748,3,73,486231
10760,1,61,486219
10761,1,60,486218
10779,1,42,486200
10785,58,36,486194
10799,58,22,486180
10808,1,13,486171
10949,8,76,486030
10962,4,63,486017
10986,10,39,485993
11108,4,61,485871
11109,36,60,485870
11112,2,57,485867
11113,4,56,485866
11114,6,55,485865
11136,4,33,485843
11143,198,26,485836
11153,1,16,485826
11168,2,1,485811
11172,1,3,485807
11175,1,6,485804
11210,40,41,485769
11245,2,52,485734
11301,16,4,485678
11431,21,6,485548
11449,1,24,485530
11470,11,45,485509
11479,1,54,485500
11542,12,11,485437
11637,9,48,485342
11691,11,6,485288
11716,6,31,485263
11724,16,39,485255
11749,12,64,485230
11763,3,78,485216
11780,1,73,485199
11803,4,50,485176
11807,6,46,485172
11919,2,66,485060
11948,25,95,485031
11954,21,101,485025
11966,6,113,485013
12004,41,89,484975
12007,2,86,484972
12066,204,27,484913
12068,15,25,484911
12070,1,23,484909
12104,28,11,484875
12192,9,65,484787
12194,1,63,484785
12196,29,61,484783
12252,29,5,484727
12304,20,47,484675
12306,15,49,484673
12310,18,53,484669
12329,1,72,484650
12336,3,65,484643
12355,1,46,484624
12423,51,22,484556
12429,2,28,484550
12481,18,80,484498
12551,3,10,484428
12606,1,45,484373
12616,39,55,484363
12621,10,60,484358
12749,56,44,484230
12753,9,48,484226
12822,231,27,484157
12838,1,11,484141
12895,1,46,484084
12936,1,57,484043
12967,26,26,484012
12969,18,24,484010
12971,2,22,484008
12974,30,19,484005
12977,2,16,484002
13097,75,40,483882
13137,6,0,483842
13171,24,34,483808
13179,10,42,483800
13182,42,45,483797
13188,80,51,483791
13202,166,65,483777
13207,1,70,483772
13218,1,81,483761
13228,66,73,483751
13262,15,39,483717
13264,2,37,483715
13267,4,34,483712
13279,7,22,483700
13309,3,8,483670
13314,16,13,483665
13320,14,19,483659
13329,1,28,483650
13371,15,70,483608
13437,1,24,483542
13449,1,12,483530
13455,1,6,483524
13461,2,0,483518
13599,12,10,483380
13693,3,44,483286
13759,3,22,483220
13858,31,87,483121
13986,15,41,482993
13998,19,53,482981
14039,20,34,482940
14132,15,59,482847
14157,15,84,482822
14190,11,63,482789
14268,2,15,482711
14300,2,47,482679
14313,2,60,482666
14315,3,62,482664
14316,12,63,482663
14321,1,68,482658
14323,17,70,482656
14338,3,85,482641
14348,32,95,482631
14357,66,104,482622
14375,54,86,482604
14416,64,45,482563
14417,3,44,482562
14419,116,42,482560
14427,23,34,482552
14431,1,30,482548
14522,2,61,482457
14534,94,73,482445
14567,56,106,482412
14572,1,111,482407
14579,18,114,482400
14581,157,112,482398
14584,38,109,482395
14586,11,107,482393
14587,6,106,482392
14591,1,102,482388
14594,261,99,482385
14601,72,92,482378
14605,1,88,482374
14608,1,85,482371
14614,6,79,482365
14617,2,76,482362
14623,1,70,482356
14631,1,62,482348
14633,1,60,482346
14637,2,56,482342
14656,1,37,482323
14677,1,16,482302
14708,20,15,482271
14716,2,23,482263
14745,72,52,482234
14755,1,62,482224
14781,19,84,482198
14782,5,83,482197
14785,4,80,482194
14800,1,65,482179
14804,11,61,482175
14813,81,52,482166
14814,1,51,482165
14838,1,27,482141
14855,4,10,482124
14871,1,6,482108
14885,13,20,482094
14891,58,26,482088
14901,5,36,482078
14918,5,53,482061
14922,96,57,482057
15033,14,20,481946
15105,3,52,481874
15140,23,17,481839
15530,64,53,481449
15613,3,24,481366
15698,18,61,481281
15701,1,64,481278
15722,2,59,481257
15724,2,57,481255
15739,2,42,481240
15750,58,31,481229
15781,3,0,481198
15823,4,42,481156
15826,2,45,481153
15827,27,46,481152
15831,81,50,481148
15856,7,69,481123
15887,56,38,481092
15891,3,34,481088
15911,1,14,481068
15946,64,21,481033
15947,13,22,481032
15948,145,23,481031
15952,28,27,481027
15953,13,28,481026
15955,1,30,481024
15994,3,69,480985
16027,1,42,480952
16036,68,33,480943
16062,1,7,480917
16097,1,28,480882
16105,13,36,480874
16108,35,39,480871
16148,5,65,480831
16153,76,60,480826
16216,11,3,480763
