distance,density
48,0.09088471849865952
26,0.07587131367292226
22,0.07184986595174263
19,0.07024128686327077
16,0.07801608579088472
4,0.07292225201072386
1,0.067828418230563
5,0.06380697050938337
37,0.08418230563002681
40,0.08579088471849866
49,0.10107238605898124
52,0.11072386058981233
35,0.07962466487935657
34,0.07989276139410188
33,0.07828418230563003
30,0.07989276139410188
27,0.0772117962466488
23,0.06648793565683646
11,0.06916890080428954
3,0.06273458445040214
6,0.07265415549597855
12,0.07399463806970509
15,0.07184986595174263
18,0.07345844504021448
25,0.06997319034852546
29,0.0774798927613941
41,0.0871313672922252
44,0.08820375335120643
47,0.0836461126005362
50,0.09597855227882038
54,0.10053619302949061
62,0.10198604401502952
61,0.10279119699409554
60,0.09444593506841964
24,0.0777479892761394
7,0.06595174262734585
8,0.07265415549597855
17,0.07158176943699732
45,0.0903485254691689
69,0.10685358255451713
111,0.2802547770700637
117,0.2785234899328859
119,0.24482758620689654
101,0.25125628140703515
97,0.24472573839662448
66,0.1054421768707483
64,0.11401493394600803
59,0.09578749664609605
57,0.09686074590823719
51,0.08981233243967829
39,0.08176943699731903
31,0.0806970509383378
2,0.07587131367292226
63,0.09500805152979067
68,0.1093167701863354
10,0.07184986595174263
56,0.09256774885967266
58,0.1062516769519721
67,0.1043343653250774
72,0.12081984897518878
80,0.13820156910078454
91,0.1953125
96,0.19959677419354838
99,0.2347417840375587
104,0.260752688172043
105,0.2459016393442623
107,0.20648967551622419
108,0.2620481927710843
112,0.26198083067092653
113,0.2467948717948718
114,0.2838709677419355
116,0.31353135313531355
106,0.23229461756373937
103,0.23809523809523808
88,0.16993464052287582
55,0.0957618025751073
43,0.08337801608579089
42,0.08337801608579089
76,0.1232876712328767
84,0.16649642492339123
86,0.1755813953488372
110,0.2
118,0.2585034013605442
124,0.26717557251908397
131,0.24786324786324787
134,0.21818181818181817
122,0.2518248175182482
95,0.23552123552123552
0,0.07238605898123325
79,0.12265917602996254
82,0.17086330935251798
75,0.12076455256298871
65,0.10870907967881409
21,0.07855227882037534
77,0.13084532374100719
38,0.08176943699731903
32,0.07908847184986595
9,0.06809651474530831
20,0.0774798927613941
71,0.11285266457680251
14,0.07158176943699732
74,0.11553273427471117
13,0.0707774798927614
36,0.07587131367292226
53,0.0932975871313673
78,0.12385321100917432
73,0.12310286677908938
28,0.07158176943699732
70,0.1053125
