Position,Value,Nucleosome_Distance,Centromere_Distance
5,14,84,-148563
15,26,74,-148553
29,6,60,-148539
35,1,54,-148533
38,2,51,-148530
42,4,47,-148526
46,2,43,-148522
47,12,42,-148521
53,1,36,-148515
55,1,34,-148513
57,2,32,-148511
59,7,30,-148509
63,2,26,-148505
64,1,25,-148504
67,6,22,-148501
68,1,21,-148500
70,5,19,-148498
71,2,18,-148497
73,3,16,-148495
80,13,9,-148488
83,1,6,-148485
87,9,2,-148481
91,1,2,-148477
97,1,8,-148471
99,8,10,-148469
102,2,13,-148466
104,9,15,-148464
110,5,21,-148458
112,1,23,-148456
115,6,26,-148453
124,1,35,-148444
141,3,52,-148427
149,1,60,-148419
150,3,61,-148418
158,6,69,-148410
161,10,72,-148407
164,2,75,-148404
168,4,79,-148400
173,12,76,-148395
178,1,71,-148390
186,13,63,-148382
195,9,54,-148373
205,1,44,-148363
212,2,37,-148356
214,2,35,-148354
224,3,25,-148344
228,6,21,-148340
232,3,17,-148336
234,3,15,-148334
237,8,12,-148331
239,3,10,-148329
243,2,6,-148325
245,11,4,-148323
249,3,0,-148319
257,2,8,-148311
262,1,13,-148306
263,7,14,-148305
265,1,16,-148303
266,4,17,-148302
269,3,20,-148299
271,6,22,-148297
287,1,38,-148281
288,3,39,-148280
289,2,40,-148279
291,2,42,-148277
292,2,43,-148276
298,3,49,-148270
311,1,62,-148257
317,7,68,-148251
323,10,74,-148245
324,1,75,-148244
328,5,79,-148240
334,1,75,-148234
341,4,68,-148227
346,1,63,-148222
348,1,61,-148220
359,1,50,-148209
363,5,46,-148205
368,1,41,-148200
369,1,40,-148199
371,1,38,-148197
374,2,35,-148194
377,5,32,-148191
379,8,30,-148189
384,20,25,-148184
388,19,21,-148180
391,6,18,-148177
409,15,0,-148159
429,1,20,-148139
458,18,49,-148110
465,10,56,-148103
473,1,64,-148095
499,10,54,-148069
521,3,32,-148047
525,2,28,-148043
531,24,22,-148037
539,5,14,-148029
543,2,10,-148025
547,8,6,-148021
552,1,1,-148016
561,6,8,-148007
566,4,13,-148002
570,7,17,-147998
575,1,22,-147993
578,2,25,-147990
582,2,29,-147986
583,2,30,-147985
586,6,33,-147982
590,4,37,-147978
594,2,41,-147974
598,1,45,-147970
600,4,47,-147968
611,8,58,-147957
613,1,60,-147955
641,5,40,-147927
642,3,39,-147926
651,6,30,-147917
659,1,22,-147909
667,1,14,-147901
668,4,13,-147900
679,3,2,-147889
682,3,1,-147886
690,1,9,-147878
715,1,34,-147853
720,1,39,-147848
725,1,44,-147843
740,1,59,-147828
779,6,30,-147789
804,1,5,-147764
810,1,1,-147758
818,7,9,-147750
820,1,11,-147748
827,23,18,-147741
834,7,25,-147734
835,2,26,-147733
843,4,34,-147725
845,1,36,-147723
847,1,38,-147721
851,1,42,-147717
852,3,43,-147716
862,3,53,-147706
866,1,57,-147702
871,2,62,-147697
888,1,49,-147680
889,2,48,-147679
898,1,39,-147670
932,53,5,-147636
942,1,5,-147626
944,7,7,-147624
945,1,8,-147623
948,14,11,-147620
954,19,17,-147614
957,16,20,-147611
959,4,22,-147609
960,1,23,-147608
965,20,28,-147603
971,11,34,-147597
978,17,41,-147590
981,8,44,-147587
982,11,45,-147586
994,8,57,-147574
998,1,61,-147570
1001,12,64,-147567
1002,5,65,-147566
1004,1,67,-147564
1008,2,71,-147560
1025,9,56,-147543
1026,3,55,-147542
1029,3,52,-147539
1048,5,33,-147520
1050,2,31,-147518
1077,1,4,-147491
1082,1,1,-147486
1101,3,20,-147467
1109,6,28,-147459
1117,2,36,-147451
1118,13,37,-147450
1127,1,46,-147441
1136,1,55,-147432
1153,33,72,-147415
1158,10,67,-147410
1165,4,60,-147403
1194,2,31,-147374
1200,2,25,-147368
1204,3,21,-147364
1221,22,4,-147347
1242,1,17,-147326
1244,1,19,-147324
1257,1,32,-147311
1260,5,35,-147308
1264,7,39,-147304
1276,1,51,-147292
1277,1,52,-147291
1280,1,55,-147288
1286,8,61,-147282
1288,1,63,-147280
1293,7,68,-147275
1297,3,72,-147271
1298,2,71,-147270
1301,27,68,-147267
1306,7,63,-147262
1310,2,59,-147258
1319,15,50,-147249
1325,2,44,-147243
1333,11,36,-147235
1340,2,29,-147228
1346,1,23,-147222
1354,8,15,-147214
1375,1,6,-147193
1377,1,8,-147191
1378,2,9,-147190
1379,1,10,-147189
1389,1,20,-147179
1409,1,40,-147159
1414,7,45,-147154
1420,3,51,-147148
1433,1,64,-147135
1444,28,75,-147124
1446,1,77,-147122
1447,10,78,-147121
1456,1,73,-147112
1461,2,68,-147107
1465,1,64,-147103
1483,1,46,-147085
1486,1,43,-147082
1491,11,38,-147077
1500,14,29,-147068
1501,1,28,-147067
1513,9,16,-147055
1516,2,13,-147052
1526,1,3,-147042
1534,3,5,-147034
1535,1,6,-147033
1539,1,10,-147029
1542,1,13,-147026
1543,14,14,-147025
1546,3,17,-147022
1547,1,18,-147021
1551,20,22,-147017
1552,1,23,-147016
1555,1,26,-147013
1556,33,27,-147012
1558,1,29,-147010
1559,10,30,-147009
1565,41,36,-147003
1570,3,41,-146998
1574,19,45,-146994
1585,1,56,-146983
1594,10,65,-146974
1597,7,68,-146971
1603,1,74,-146965
1607,17,78,-146961
1610,1,79,-146958
1613,2,76,-146955
1616,46,73,-146952
1618,6,71,-146950
1624,12,65,-146944
1626,11,63,-146942
1628,3,61,-146940
1633,1,56,-146935
1667,1,22,-146901
1670,2,19,-146898
1675,1,14,-146893
1685,3,4,-146883
1692,3,3,-146876
1721,4,32,-146847
1725,1,36,-146843
1730,2,41,-146838
1734,9,45,-146834
1736,5,47,-146832
1738,8,49,-146830
1740,10,51,-146828
1741,8,52,-146827
1744,11,55,-146824
1747,1,58,-146821
1748,6,59,-146820
1751,3,62,-146817
1754,1,65,-146814
1755,15,66,-146813
1757,15,68,-146811
1758,2,69,-146810
1761,4,72,-146807
1765,6,76,-146803
1770,6,79,-146798
1774,6,75,-146794
1780,8,69,-146788
1790,6,59,-146778
1796,2,53,-146772
1799,7,50,-146769
1804,3,45,-146764
1807,7,42,-146761
1811,7,38,-146757
1821,7,28,-146747
1834,3,15,-146734
1854,4,5,-146714
1864,3,15,-146704
1866,3,17,-146702
1868,3,19,-146700
1869,10,20,-146699
1870,7,21,-146698
1872,5,23,-146696
1876,3,27,-146692
1877,6,28,-146691
1880,3,31,-146688
1884,1,35,-146684
1885,3,36,-146683
1886,3,37,-146682
1887,5,38,-146681
1889,9,40,-146679
1898,1,49,-146670
1909,2,60,-146659
1917,1,68,-146651
1918,1,69,-146650
1928,1,65,-146640
1932,2,61,-146636
1936,2,57,-146632
1945,1,48,-146623
1950,8,43,-146618
1959,1,34,-146609
1962,1,31,-146606
1971,1,22,-146597
1974,5,19,-146594
2003,1,10,-146565
2005,2,12,-146563
2013,1,20,-146555
2014,4,21,-146554
2026,1,33,-146542
2028,3,35,-146540
2036,5,43,-146532
2040,3,47,-146528
2043,9,50,-146525
2046,13,53,-146522
2050,17,57,-146518
2051,6,58,-146517
2056,3,63,-146512
2057,2,64,-146511
2061,4,68,-146507
2064,26,71,-146504
2086,5,51,-146482
2089,10,48,-146479
2094,7,43,-146474
2099,1,38,-146469
2104,8,33,-146464
2114,3,23,-146454
2122,1,15,-146446
2125,19,12,-146443
2128,2,9,-146440
2130,16,7,-146438
2134,8,3,-146434
2139,21,2,-146429
2142,14,5,-146426
2145,1,8,-146423
2153,1,16,-146415
2169,5,32,-146399
2180,87,43,-146388
2183,1,46,-146385
2189,11,52,-146379
2191,8,54,-146377
2199,7,62,-146369
2204,6,67,-146364
2205,5,68,-146363
2207,4,70,-146361
2210,25,73,-146358
2215,6,78,-146353
2216,27,79,-146352
2218,10,79,-146350
2221,12,76,-146347
2223,9,74,-146345
2225,2,72,-146343
2228,70,69,-146340
2233,3,64,-146335
2237,9,60,-146331
2244,1,53,-146324
2248,4,49,-146320
2252,5,45,-146316
2254,5,43,-146314
2258,2,39,-146310
2262,2,35,-146306
2266,4,31,-146302
2268,1,29,-146300
2287,2,10,-146281
2291,3,6,-146277
2295,3,2,-146273
2298,5,1,-146270
2304,1,7,-146264
2310,1,13,-146258
2313,1,16,-146255
2320,10,23,-146248
2325,2,28,-146243
2336,1,39,-146232
2337,1,40,-146231
2341,2,44,-146227
2346,15,49,-146222
2352,1,55,-146216
2356,9,59,-146212
2357,4,60,-146211
2358,37,61,-146210
2364,27,67,-146204
2366,6,69,-146202
2367,2,70,-146201
2368,1,71,-146200
2369,4,72,-146199
2372,28,75,-146196
2374,3,77,-146194
2380,22,77,-146188
2382,5,75,-146186
2383,25,74,-146185
2386,3,71,-146182
2389,5,68,-146179
2394,39,63,-146174
2399,26,58,-146169
2400,16,57,-146168
2403,3,54,-146165
2406,5,51,-146162
2413,11,44,-146155
2416,1,41,-146152
2420,8,37,-146148
2438,3,19,-146130
2452,10,5,-146116
2456,2,1,-146112
2459,2,2,-146109
2460,3,3,-146108
2461,5,4,-146107
2464,1,7,-146104
2473,7,16,-146095
2483,7,26,-146085
2491,4,34,-146077
2492,1,35,-146076
2495,2,38,-146073
2502,1,45,-146066
2503,1,46,-146065
2506,2,49,-146062
2507,1,50,-146061
2508,1,51,-146060
2511,9,54,-146057
2514,3,57,-146054
2516,8,59,-146052
2519,6,62,-146049
2521,17,64,-146047
2522,5,65,-146046
2523,4,66,-146045
2524,6,67,-146044
2525,2,68,-146043
2528,17,71,-146040
2529,1,72,-146039
2530,19,73,-146038
2533,15,76,-146035
2534,14,77,-146034
2535,18,78,-146033
2537,14,80,-146031
2538,7,79,-146030
2539,9,78,-146029
2540,14,77,-146028
2542,13,75,-146026
2544,7,73,-146024
2545,25,72,-146023
2546,2,71,-146022
2547,8,70,-146021
2549,10,68,-146019
2552,19,65,-146016
2553,14,64,-146015
2554,4,63,-146014
2555,1,62,-146013
2557,19,60,-146011
2560,22,57,-146008
2564,15,53,-146004
2567,3,50,-146001
2569,11,48,-145999
2570,9,47,-145998
2571,14,46,-145997
2572,2,45,-145996
2573,10,44,-145995
2574,52,43,-145994
2576,13,41,-145992
2578,2,39,-145990
2579,2,38,-145989
2582,11,35,-145986
2583,7,34,-145985
2584,5,33,-145984
2586,5,31,-145982
2590,12,27,-145978
2591,2,26,-145977
2592,9,25,-145976
2594,2,23,-145974
2595,5,22,-145973
2598,10,19,-145970
2602,2,15,-145966
2603,2,14,-145965
2608,2,9,-145960
2613,7,4,-145955
2623,1,6,-145945
2624,2,7,-145944
2627,1,10,-145941
2631,1,14,-145937
2638,1,21,-145930
2652,2,35,-145916
2653,11,36,-145915
2655,1,38,-145913
2668,4,51,-145900
2671,1,54,-145897
2674,4,57,-145894
2678,3,61,-145890
2679,4,62,-145889
2680,3,63,-145888
2683,2,66,-145885
2685,4,68,-145883
2686,30,69,-145882
2689,13,72,-145879
2690,1,71,-145878
2691,12,70,-145877
2692,4,69,-145876
2694,15,67,-145874
2696,5,65,-145872
