Position,Value,Nucleosome_Distance,Centromere_Distance
3,2,52,114440
6,1,49,114437
11,2,44,114432
17,1,38,114426
37,7,18,114406
61,1,6,114382
65,1,10,114378
69,1,14,114374
73,1,18,114370
77,1,22,114366
87,5,32,114356
91,5,36,114352
92,1,37,114351
97,1,42,114346
101,1,46,114342
104,7,49,114339
105,1,50,114338
106,1,51,114337
109,2,54,114334
123,3,42,114320
124,1,41,114319
130,23,35,114313
133,3,32,114310
142,1,23,114301
154,1,11,114289
159,76,6,114284
162,2,3,114281
187,1,22,114256
189,1,24,114254
191,4,26,114252
198,12,33,114245
203,1,38,114240
208,2,43,114235
212,1,47,114231
213,3,48,114230
216,7,51,114227
217,1,52,114226
220,1,55,114223
227,24,62,114216
228,1,63,114215
231,1,62,114212
234,6,59,114209
240,1,53,114203
251,1,42,114192
261,2,32,114182
270,1,23,114173
272,1,21,114171
275,3,18,114168
280,1,13,114163
297,1,4,114146
302,1,9,114141
305,6,12,114138
308,1,15,114135
316,1,23,114127
324,4,31,114119
331,3,38,114112
346,20,53,114097
363,8,70,114080
404,6,111,114039
425,3,108,114018
432,28,101,114011
467,1,66,113976
470,76,63,113973
474,29,59,113969
476,1,57,113967
477,16,56,113966
478,5,55,113965
481,10,52,113962
482,5,51,113961
484,8,49,113959
485,1,48,113958
486,3,47,113957
487,1,46,113956
488,3,45,113955
489,1,44,113954
490,2,43,113953
499,3,34,113944
500,8,33,113943
503,2,30,113940
504,1,29,113939
509,1,24,113934
511,1,22,113932
525,9,8,113918
534,7,1,113909
539,1,6,113904
589,1,56,113854
593,17,60,113850
596,1,63,113847
599,17,66,113844
609,13,68,113834
614,1,63,113829
620,29,57,113823
631,2,46,113812
653,4,24,113790
658,2,19,113785
665,1,12,113778
673,2,4,113770
690,1,13,113753
694,156,17,113749
716,4,39,113727
720,1,43,113723
730,5,53,113713
733,5,56,113710
736,129,59,113707
741,1,64,113702
745,61,68,113698
746,2,69,113697
752,438,75,113691
773,6,96,113670
781,3,104,113662
786,9,109,113657
788,6,111,113655
789,4,112,113654
792,159,115,113651
793,45,116,113650
795,7,114,113648
797,1,112,113646
799,126,110,113644
802,10,107,113641
805,31,104,113638
806,21,103,113637
807,17,102,113636
808,27,101,113635
809,3,100,113634
814,30,95,113629
815,14,94,113628
817,4,92,113626
818,3,91,113625
821,46,88,113622
852,10,57,113591
856,1,53,113587
857,8,52,113586
865,2,44,113578
868,73,41,113575
872,50,37,113571
886,16,23,113557
895,4,14,113548
902,5,7,113541
903,1,6,113540
916,1,7,113527
924,1,15,113519
971,1,62,113472
973,4,64,113470
983,21,74,113460
992,9,83,113451
995,1,86,113448
999,34,90,113444
1012,1,103,113431
1016,29,107,113427
1018,2,109,113425
1026,11,117,113417
1030,1,121,113413
1036,3,127,113407
1052,1,129,113391
1058,1,123,113385
1062,1,119,113381
1069,1,112,113374
1076,3,105,113367
1080,4,101,113363
1087,3,94,113356
1090,7,91,113353
1093,2,88,113350
1099,2,82,113344
1100,2,81,113343
1109,5,72,113334
1117,1,64,113326
1129,2,52,113314
1134,1,47,113309
1142,1,39,113301
1153,1,28,113290
1177,1,4,113266
1181,1,0,113262
1204,3,23,113239
1254,1,73,113189
1281,2,72,113162
1289,2,64,113154
1335,2,18,113108
1357,1,4,113086
1419,1,66,113024
1483,2,34,112960
1498,1,19,112945
1502,2,15,112941
1540,1,23,112903
1583,2,66,112860
1595,1,78,112848
1598,1,81,112845
1630,1,59,112813
1634,1,55,112809
1642,1,47,112801
1669,2,20,112774
1818,2,31,112625
1837,1,12,112606
1949,4,60,112494
2067,27,58,112376
2082,12,71,112361
2090,3,63,112353
2126,1,27,112317
2147,1,6,112296
2153,2,0,112290
2235,2,46,112208
2240,1,41,112203
2396,1,29,112047
2409,4,16,112034
2415,1,10,112028
2431,1,6,112012
2442,1,17,112001
2447,1,22,111996
2453,1,28,111990
2456,1,31,111987
2458,3,33,111985
2471,2,46,111972
2477,3,52,111966
2481,3,56,111962
2500,1,75,111943
2641,1,56,111802
2722,3,23,111721
2740,1,5,111703
2796,3,51,111647
2837,2,68,111606
2940,13,35,111503
2983,2,78,111460
