Position,Value,Nucleosome_Distance,Centromere_Distance
7,1,30,-151516
49,4,12,-151474
60,1,23,-151463
80,102,43,-151443
86,105,49,-151437
91,18,54,-151432
99,238,62,-151424
111,238,74,-151412
116,6,79,-151407
135,3,98,-151388
140,12,93,-151383
143,1,90,-151380
154,131,79,-151369
165,174,68,-151358
171,234,62,-151352
174,12,59,-151349
176,5,57,-151347
178,4,55,-151345
179,109,54,-151344
181,2,52,-151342
184,343,49,-151339
185,1,48,-151338
188,78,45,-151335
192,105,41,-151331
196,74,37,-151327
198,91,35,-151325
205,172,28,-151318
211,1,22,-151312
212,1,21,-151311
214,2,19,-151309
217,3,16,-151306
220,9,13,-151303
227,52,6,-151296
237,204,4,-151286
244,73,11,-151279
245,1,12,-151278
249,15,16,-151274
278,152,45,-151245
287,1,54,-151236
291,209,58,-151232
293,1,60,-151230
296,2,63,-151227
297,4,64,-151226
304,116,71,-151219
311,59,78,-151212
316,17,77,-151207
317,23,76,-151206
319,2,74,-151204
322,16,71,-151201
324,1,69,-151199
327,34,66,-151196
336,104,57,-151187
339,2,54,-151184
341,120,52,-151182
349,48,44,-151174
359,1,34,-151164
365,1,28,-151158
374,2,19,-151149
388,7,5,-151135
389,49,4,-151134
390,4,3,-151133
392,1,1,-151131
396,3,3,-151127
402,2,9,-151121
404,1,11,-151119
412,1,19,-151111
427,124,34,-151096
429,3,36,-151094
433,14,40,-151090
435,43,42,-151088
439,44,46,-151084
443,2,50,-151080
446,52,53,-151077
449,15,56,-151074
454,4,61,-151069
457,5,64,-151066
460,1,67,-151063
465,25,72,-151058
469,1,76,-151054
474,2,81,-151049
482,35,89,-151041
484,2,91,-151039
485,15,92,-151038
486,5,93,-151037
487,1,94,-151036
488,5,95,-151035
490,10,97,-151033
491,17,98,-151032
492,7,99,-151031
493,2,100,-151030
494,461,101,-151029
495,20,102,-151028
496,118,103,-151027
498,22,105,-151025
499,15,106,-151024
500,6,107,-151023
502,20,109,-151021
506,4,113,-151017
509,103,112,-151014
511,29,110,-151012
512,17,109,-151011
514,42,107,-151009
515,98,106,-151008
519,2,102,-151004
520,23,101,-151003
523,7,98,-151000
526,13,95,-150997
527,3,94,-150996
531,1,90,-150992
535,1,86,-150988
536,1,85,-150987
542,1,79,-150981
557,31,64,-150966
559,3,62,-150964
560,24,61,-150963
561,43,60,-150962
562,1,59,-150961
563,45,58,-150960
564,18,57,-150959
569,83,52,-150954
571,181,50,-150952
573,7,48,-150950
580,75,41,-150943
589,80,32,-150934
594,2,27,-150929
601,57,20,-150922
610,1,11,-150913
627,4,6,-150896
687,19,66,-150836
690,1,69,-150833
696,86,75,-150827
700,8,79,-150823
720,1,99,-150803
726,1,105,-150797
727,39,106,-150796
743,1,122,-150780
752,1,131,-150771
761,1,124,-150762
762,1,123,-150761
772,7,113,-150751
782,1,103,-150741
787,1,98,-150736
790,6,95,-150733
801,17,84,-150722
805,14,80,-150718
809,31,76,-150714
811,11,74,-150712
812,10,73,-150711
819,29,66,-150704
822,9,63,-150701
832,9,53,-150691
878,1,7,-150645
897,1,12,-150626
917,1,32,-150606
926,13,41,-150597
930,1,45,-150593
934,1,49,-150589
938,1,53,-150585
945,26,60,-150578
970,60,79,-150553
1016,1,33,-150507
1027,1,22,-150496
1082,7,33,-150441
1096,1,47,-150427
1101,1,52,-150422
1106,14,57,-150417
1135,101,58,-150388
1158,1,35,-150365
1161,1,32,-150362
1164,1,29,-150359
1186,13,7,-150337
1208,1,15,-150315
1225,2,32,-150298
1232,1,39,-150291
1234,11,41,-150289
1237,6,44,-150286
1239,91,46,-150284
1242,1,49,-150281
1252,1,59,-150271
1254,14,61,-150269
1255,2,62,-150268
1257,2,64,-150266
1279,8,58,-150244
1297,9,40,-150226
1304,1,33,-150219
1311,1,26,-150212
1341,1,4,-150182
1357,1,20,-150166
1375,27,38,-150148
1379,2,42,-150144
1386,35,49,-150137
1390,4,53,-150133
1395,4,58,-150128
1409,3,72,-150114
1412,10,75,-150111
1413,14,76,-150110
1414,4,77,-150109
1415,1,78,-150108
1418,20,81,-150105
1423,48,86,-150100
1435,4,98,-150088
1439,2,102,-150084
1443,10,106,-150080
1444,5,107,-150079
1452,9,115,-150071
1462,109,119,-150061
1473,2,108,-150050
1476,2,105,-150047
1484,1,97,-150039
1486,1,95,-150037
1487,35,94,-150036
1491,52,90,-150032
1492,1,89,-150031
1495,239,86,-150028
1497,4,84,-150026
1501,90,80,-150022
1504,11,77,-150019
1506,190,75,-150017
1513,53,68,-150010
1523,15,58,-150000
1530,2,51,-149993
1548,1,33,-149975
1563,37,18,-149960
1574,22,7,-149949
1583,1,2,-149940
1588,2,7,-149935
1620,1,39,-149903
1630,1,49,-149893
1640,26,59,-149883
1651,1,70,-149872
1661,2,80,-149862
1667,35,86,-149856
1688,5,81,-149835
1702,42,67,-149821
1710,1,59,-149813
1778,2,9,-149745
1803,5,34,-149720
1813,14,44,-149710
1821,34,52,-149702
1832,21,63,-149691
1838,6,69,-149685
1885,2,28,-149638
1890,1,23,-149633
1894,1,19,-149629
1926,1,13,-149597
1932,4,19,-149591
1934,2,21,-149589
1936,6,23,-149587
1937,1,24,-149586
1938,1,25,-149585
1944,1,31,-149579
1949,10,36,-149574
1957,35,44,-149566
1970,1,57,-149553
1973,12,60,-149550
1978,3,65,-149545
1981,7,68,-149542
1987,1,74,-149536
1991,32,78,-149532
1996,26,77,-149527
1997,13,76,-149526
2002,22,71,-149521
2011,1,62,-149512
2014,2,59,-149509
2025,1,48,-149498
2066,2,7,-149457
2096,28,23,-149427
2111,18,38,-149412
2115,1,42,-149408
2119,2,46,-149404
2120,2,47,-149403
2121,2,48,-149402
2125,8,52,-149398
2128,28,55,-149395
2134,15,61,-149389
2136,17,63,-149387
2141,10,68,-149382
2144,20,71,-149379
2145,29,72,-149378
2149,4,76,-149374
2151,1,78,-149372
2152,25,79,-149371
2157,15,76,-149366
2165,2,68,-149358
2166,61,67,-149357
2169,1,64,-149354
2189,1,44,-149334
2194,2,39,-149329
2200,1,33,-149323
2205,1,28,-149318
2237,1,4,-149286
2242,1,9,-149281
2252,2,19,-149271
2257,1,24,-149266
2261,1,28,-149262
2272,1,39,-149251
2280,24,47,-149243
2283,52,50,-149240
2290,5,57,-149233
2291,14,58,-149232
2295,81,62,-149228
2300,3,67,-149223
2318,73,67,-149205
2323,1,62,-149200
2331,2,54,-149192
2337,3,48,-149186
2342,2,43,-149181
2354,1,31,-149169
2399,2,14,-149124
2414,1,29,-149109
2429,1,44,-149094
2455,1,70,-149068
2456,2,71,-149067
2460,28,75,-149063
2464,38,79,-149059
2467,2,82,-149056
2468,5,83,-149055
2469,1,84,-149054
2471,11,86,-149052
2473,1,88,-149050
2481,81,96,-149042
2491,48,106,-149032
2494,8,109,-149029
2495,3,110,-149028
2497,17,112,-149026
2500,10,115,-149023
2509,4,124,-149014
2526,2,141,-148997
2531,3,142,-148992
2538,2,135,-148985
2552,5,121,-148971
2560,70,113,-148963
2564,13,109,-148959
2571,105,102,-148952
2583,1,90,-148940
2585,21,88,-148938
2590,16,83,-148933
2593,1,80,-148930
2608,69,65,-148915
2621,2,52,-148902
2628,7,45,-148895
2682,2,9,-148841
2696,1,23,-148827
2711,2,38,-148812
2737,6,64,-148786
2743,4,70,-148780
2745,8,72,-148778
2746,3,73,-148777
2751,9,78,-148772
2761,1,80,-148762
2765,1,76,-148758
2766,5,75,-148757
2774,12,67,-148749
2786,1,55,-148737
2789,1,52,-148734
2815,12,26,-148708
2921,2,80,-148602
2926,1,75,-148597
2947,14,54,-148576
2999,3,2,-148524
3086,4,85,-148437
3098,14,97,-148425
3105,3,100,-148418
3122,6,83,-148401
3144,1,61,-148379
3181,1,24,-148342
3205,1,0,-148318
3273,3,68,-148250
3292,13,73,-148231
3301,1,64,-148222
3325,1,40,-148198
3329,25,36,-148194
3333,14,32,-148190
3340,2,25,-148183
3356,2,9,-148167
3357,2,8,-148166
3362,2,3,-148161
3363,1,2,-148160
3364,4,1,-148159
3376,1,11,-148147
3470,3,39,-148053
3475,12,34,-148048
3485,11,24,-148038
3525,1,16,-147998
3541,8,32,-147982
3546,1,37,-147977
3552,1,43,-147971
3561,26,52,-147962
3566,2,57,-147957
3617,1,36,-147906
3623,1,30,-147900
3631,5,22,-147892
3635,3,18,-147888
3644,25,9,-147879
3661,1,8,-147862
3668,10,15,-147855
3688,10,35,-147835
3698,16,45,-147825
3701,8,48,-147822
3704,9,51,-147819
3728,2,75,-147795
3746,1,67,-147777
3763,1,50,-147760
3774,3,39,-147749
3778,24,35,-147745
3784,20,29,-147739
3797,18,16,-147726
3803,2,10,-147720
3813,20,0,-147710
3819,4,6,-147704
3828,4,15,-147695
3835,7,22,-147688
3836,15,23,-147687
3849,3,36,-147674
3944,2,13,-147579
3948,2,9,-147575
3971,34,14,-147552
4007,9,50,-147516
4012,5,55,-147511
4022,33,63,-147501
4027,19,58,-147496
4031,8,54,-147492
4042,15,43,-147481
4118,1,33,-147405
4147,2,62,-147376
4163,2,50,-147360
4168,3,45,-147355
4171,7,42,-147352
4178,1,35,-147345
4186,31,27,-147337
4187,6,26,-147336
4211,3,2,-147312
4221,1,8,-147302
4225,27,12,-147298
4247,2,34,-147276
4263,4,50,-147260
4278,1,65,-147245
4331,1,26,-147192
4334,5,23,-147189
4363,26,6,-147160
4366,1,9,-147157
4387,1,30,-147136
4395,2,38,-147128
4464,1,61,-147059
4467,18,58,-147056
4493,9,32,-147030
4497,1,28,-147026
4499,3,26,-147024
4511,17,14,-147012
4517,1,8,-147006
4544,17,19,-146979
4547,1,22,-146976
4559,1,34,-146964
4569,1,44,-146954
4637,1,32,-146886
4652,4,17,-146871
4685,6,16,-146838
4700,16,31,-146823
4717,3,48,-146806
4725,3,56,-146798
4740,1,71,-146783
4755,6,74,-146768
4778,2,51,-146745
4782,5,47,-146741
4809,6,20,-146714
4818,1,11,-146705
4833,3,4,-146690
4875,25,46,-146648
4884,1,55,-146639
4899,5,70,-146624
4920,1,53,-146603
4926,1,47,-146597
4929,30,44,-146594
4934,4,39,-146589
4937,7,36,-146586
4975,1,2,-146548
4980,3,7,-146543
5026,1,53,-146497
5033,1,60,-146490
5043,2,70,-146480
5094,2,95,-146429
5097,12,92,-146426
5138,2,51,-146385
5216,6,27,-146307
5217,2,28,-146306
5273,2,60,-146250
5284,1,49,-146239
5361,12,28,-146162
5394,1,61,-146129
5397,6,64,-146126
5411,2,66,-146112
5416,42,61,-146107
5418,3,59,-146105
5533,1,56,-145990
5538,1,61,-145985
5547,17,70,-145976
5553,23,76,-145970
5558,1,81,-145965
5564,19,87,-145959
5567,1,90,-145956
5574,30,95,-145949
5605,1,64,-145918
5613,3,56,-145910
5644,2,25,-145879
5674,1,5,-145849
5683,13,14,-145840
5686,4,17,-145837
5694,9,25,-145829
5699,1,30,-145824
5714,2,45,-145809
5718,1,49,-145805
5720,1,51,-145803
5744,1,57,-145779
5756,1,45,-145767
5770,49,31,-145753
5773,1,28,-145750
5822,5,21,-145701
5824,5,23,-145699
5835,14,34,-145688
5868,5,67,-145655
5874,6,73,-145649
5882,8,81,-145641
5883,4,82,-145640
5886,2,79,-145637
