Position,Value,Nucleosome_Distance,Centromere_Distance
7,1,48,-114436
29,1,26,-114414
33,4,22,-114410
36,4,19,-114407
39,4,16,-114404
51,1,4,-114392
54,2,1,-114389
60,2,5,-114383
92,1,37,-114351
95,3,40,-114348
104,18,49,-114339
107,1,52,-114336
116,2,49,-114327
130,64,35,-114313
131,2,34,-114312
132,3,33,-114311
135,1,30,-114308
138,1,27,-114305
139,1,26,-114304
142,2,23,-114301
149,1,16,-114294
154,2,11,-114289
160,72,5,-114283
162,3,3,-114281
164,7,1,-114279
168,1,3,-114275
171,2,6,-114272
176,2,11,-114267
177,3,12,-114266
180,3,15,-114263
183,1,18,-114260
184,1,19,-114259
190,1,25,-114253
194,1,29,-114249
198,2,33,-114245
202,2,37,-114241
206,7,41,-114237
209,10,44,-114234
212,1,47,-114231
215,6,50,-114228
219,1,54,-114224
227,21,62,-114216
232,3,61,-114211
233,3,60,-114210
239,3,54,-114204
246,3,47,-114197
253,2,40,-114190
260,2,33,-114183
264,3,29,-114179
269,4,24,-114174
270,2,23,-114173
275,4,18,-114168
286,2,7,-114157
287,10,6,-114156
288,2,5,-114155
294,5,1,-114149
301,1,8,-114142
305,2,12,-114138
308,6,15,-114135
310,2,17,-114133
312,1,19,-114131
317,5,24,-114126
334,2,41,-114109
338,1,45,-114105
345,5,52,-114098
355,1,62,-114088
362,2,69,-114081
404,8,111,-114039
410,8,117,-114033
414,1,119,-114029
432,1,101,-114011
436,1,97,-114007
467,2,66,-113976
469,15,64,-113974
473,1,60,-113970
474,13,59,-113969
476,1,57,-113967
482,169,51,-113961
493,7,40,-113950
494,4,39,-113949
498,4,35,-113945
499,4,34,-113944
500,4,33,-113943
502,1,31,-113941
508,3,25,-113935
511,1,22,-113932
514,1,19,-113929
525,7,8,-113918
535,2,2,-113908
552,2,19,-113891
564,2,31,-113879
592,22,59,-113851
596,3,63,-113847
609,3,68,-113834
632,5,45,-113811
644,320,33,-113799
655,3,22,-113788
667,1,10,-113776
682,3,5,-113761
685,32,8,-113758
700,29,23,-113743
704,7,27,-113739
707,1,30,-113736
710,1,33,-113733
718,2,41,-113725
725,2,48,-113718
728,24,51,-113715
733,4,56,-113710
735,1,58,-113708
736,4,59,-113707
740,8,63,-113703
743,1,66,-113700
744,3,67,-113699
749,2,72,-113694
757,237,80,-113686
768,3,91,-113675
773,2,96,-113670
776,2,99,-113667
781,1,104,-113662
782,5,105,-113661
784,47,107,-113659
785,13,108,-113658
788,1,111,-113655
789,1,112,-113654
790,4,113,-113653
791,12,114,-113652
793,311,116,-113650
795,1,114,-113648
796,82,113,-113647
801,18,108,-113642
802,13,107,-113641
803,1,106,-113640
804,1,105,-113639
805,9,104,-113638
806,2,103,-113637
808,17,101,-113635
813,31,96,-113630
821,197,88,-113622
854,19,55,-113589
862,3,47,-113581
866,10,43,-113577
867,1,42,-113576
868,65,41,-113575
872,6,37,-113571
876,103,33,-113567
885,75,24,-113558
891,4,18,-113552
917,13,8,-113526
985,7,76,-113458
993,7,84,-113450
995,35,86,-113448
1016,26,107,-113427
1019,2,110,-113424
1027,9,118,-113416
1033,1,124,-113410
1040,3,131,-113403
1043,1,134,-113400
1059,1,122,-113384
1070,8,111,-113373
1076,8,105,-113367
1080,7,101,-113363
1086,1,95,-113357
1090,2,91,-113353
1113,20,68,-113330
1117,3,64,-113326
1121,2,60,-113322
1129,2,52,-113314
1169,2,12,-113274
1181,2,0,-113262
1228,15,47,-113215
1236,5,55,-113207
1257,1,76,-113186
1260,2,79,-113183
1267,23,86,-113176
1271,8,82,-113172
1278,12,75,-113165
1288,1,65,-113155
1296,4,57,-113147
1299,1,54,-113144
1303,3,50,-113140
1355,1,2,-113088
1358,1,5,-113085
1374,1,21,-113069
1410,3,57,-113033
1430,1,77,-113013
1453,1,64,-112990
1474,42,43,-112969
1488,1,29,-112955
1510,1,7,-112933
1538,1,21,-112905
1623,2,66,-112820
1790,1,59,-112653
1898,1,49,-112545
1937,13,72,-112506
2115,1,38,-112328
2121,1,32,-112322
2129,2,24,-112314
2151,1,2,-112292
2237,2,44,-112206
2299,4,18,-112144
2393,41,32,-112050
2409,1,16,-112034
2416,2,9,-112027
2424,5,1,-112019
2427,1,2,-112016
2430,2,5,-112013
2433,1,8,-112010
2445,1,20,-111998
2479,1,54,-111964
2514,1,71,-111929
2559,1,26,-111884
2573,1,12,-111870
2595,47,10,-111848
2731,2,14,-111712
2772,1,27,-111671
2831,27,74,-111612
2857,1,48,-111586
2870,1,35,-111573
2917,2,12,-111526
2926,1,21,-111517
2982,1,77,-111461
3108,7,43,-111335
3166,2,43,-111277
3168,1,41,-111275
3171,1,38,-111272
3174,3,35,-111269
3275,1,62,-111168
3296,4,41,-111147
3334,1,3,-111109
3349,2,12,-111094
3355,1,18,-111088
