Position,Value,Nucleosome_Distance,Centromere_Distance
12,1,67,-449754
44,2,35,-449722
56,2,23,-449710
87,1,8,-449679
92,1,13,-449674
99,1,20,-449667
100,1,21,-449666
253,272,64,-449513
263,1776,54,-449503
273,109,44,-449493
280,8,37,-449486
283,10,34,-449483
286,18,31,-449480
290,2,27,-449476
294,1,23,-449472
297,2,20,-449469
302,4,15,-449464
307,50,10,-449459
320,4,3,-449446
337,1,20,-449429
342,16,25,-449424
348,1,31,-449418
350,1,33,-449416
353,13,36,-449413
374,2,57,-449392
379,7,62,-449387
380,47,63,-449386
385,1,68,-449381
386,22,69,-449380
389,2,72,-449377
391,3,74,-449375
392,1,75,-449374
394,4,77,-449372
400,1,77,-449366
403,3,74,-449363
408,1,69,-449358
411,29,66,-449355
414,29,63,-449352
417,18,60,-449349
418,76,59,-449348
419,1,58,-449347
425,16,52,-449341
426,1,51,-449340
431,1,46,-449335
434,11,43,-449332
438,17,39,-449328
443,1,34,-449323
454,11,23,-449312
484,4,7,-449282
492,16,15,-449274
503,2,26,-449263
515,16,38,-449251
519,1,42,-449247
522,62,45,-449244
528,14,51,-449238
532,30,55,-449234
537,68,60,-449229
539,2,62,-449227
541,35,64,-449225
548,15,71,-449218
594,7,117,-449172
597,1,120,-449169
598,5,119,-449168
599,1,118,-449167
600,15,117,-449166
605,2,112,-449161
606,3,111,-449160
614,3,103,-449152
623,1,94,-449143
627,177,90,-449139
640,5,77,-449126
682,2,35,-449084
692,2,25,-449074
719,30,2,-449047
722,13,5,-449044
786,1,69,-448980
792,40,75,-448974
798,2,81,-448968
799,1,82,-448967
821,1,104,-448945
828,1,111,-448938
838,1,121,-448928
864,2,145,-448902
873,1,136,-448893
905,3,104,-448861
918,7,91,-448848
922,15,87,-448844
924,3,85,-448842
926,22,83,-448840
927,2,82,-448839
937,40,72,-448829
953,74,56,-448813
963,1,46,-448803
983,1,26,-448783
1026,1,17,-448740
1027,1,18,-448739
1032,80,23,-448734
1035,8,26,-448731
1050,2,41,-448716
1068,11,59,-448698
1070,3,61,-448696
1071,21,62,-448695
1072,58,63,-448694
1075,1,62,-448691
1076,19,61,-448690
1080,1,57,-448686
1103,6,34,-448663
1111,40,26,-448655
1120,1,17,-448646
1143,1,6,-448623
1150,3,13,-448616
1170,1,33,-448596
1191,7,54,-448575
1195,42,58,-448571
1197,2,60,-448569
1198,6,61,-448568
1210,28,71,-448556
1231,1,50,-448535
1233,2,48,-448533
1276,38,5,-448490
1279,1,2,-448487
1280,1,1,-448486
1281,36,0,-448485
1289,1,8,-448477
1290,1,9,-448476
1329,8,48,-448437
1333,64,52,-448433
1368,1,73,-448398
1382,17,59,-448384
1418,21,23,-448348
1426,1,15,-448340
1449,1,8,-448317
1453,1,12,-448313
1464,1,23,-448302
1474,33,33,-448292
1480,1,39,-448286
1490,73,49,-448276
1509,1,68,-448257
1532,20,53,-448234
1593,4,8,-448173
1637,230,52,-448129
1644,2,59,-448122
1648,1,63,-448118
1650,187,65,-448116
1654,1,69,-448112
1670,2,85,-448096
1685,1,100,-448081
1688,5,103,-448078
1692,1,107,-448074
1695,6,110,-448071
1696,2,111,-448070
1697,5,112,-448069
1702,1,117,-448064
1708,1,123,-448058
1714,2,129,-448052
1725,183,128,-448041
1730,4,123,-448036
1731,2,122,-448035
