distance,median_nonzero,std_nonzero,count_nonzero
0,1.0,1.2838869417766332,89.0
1,1.0,1.424310981038142,172.0
2,1.0,1.4078308057574787,161.0
3,1.0,1.2887561584955551,149.0
4,1.0,1.068455547155303,157.0
5,1.0,1.427192850537065,141.0
6,1.0,1.3131025895169144,151.0
7,1.0,1.2983105038793317,143.0
8,1.0,1.4363302596716323,152.0
9,1.0,1.3414762386625592,151.0
10,1.0,1.517458442694415,170.0
11,1.0,1.4452706630737662,172.0
12,1.0,1.5051981429933168,163.0
13,1.0,1.3423015305864692,175.0
14,1.0,1.4803679818552302,141.0
15,1.0,1.3826298339827274,169.0
16,1.0,1.0977711778005632,146.0
17,1.0,1.1378426913849577,162.0
18,1.0,1.5288377024710287,161.0
19,1.0,1.3602074450383614,166.0
20,1.0,1.4253474456240753,168.0
21,1.0,1.2275626003948634,161.0
22,1.0,1.2570174954785387,169.0
23,1.0,1.5933672898031606,130.0
24,1.0,1.2370315794017441,170.0
25,1.0,1.3126248995749423,126.0
26,1.0,1.4502930310563176,156.0
27,1.0,1.4494880988698249,147.0
28,1.0,1.505080454850344,132.0
29,1.0,1.0448106368935302,172.0
30,1.0,1.3078320650697899,148.0
31,1.0,1.3022243948419208,170.0
32,1.0,1.3396978342058024,151.0
33,1.0,1.511078708999229,158.0
34,1.0,1.4095966384189627,146.0
35,1.0,1.1419719866904496,148.0
36,1.0,1.3449280003828235,163.0
37,1.0,1.3644175387782826,160.0
38,1.0,1.3585215045462076,140.0
39,1.0,1.6535828727015829,178.0
40,1.0,1.2862445897836559,156.0
41,1.0,1.1109700188576936,167.0
42,1.0,1.3341203786372968,146.0
43,1.0,1.1824661365467608,165.0
44,1.0,1.4178958523494625,162.0
45,1.0,1.4281374190774703,166.0
46,1.0,1.2973621540488662,165.0
47,1.0,1.2967039521439176,155.0
48,1.0,1.3866836576036587,166.0
49,1.0,1.3837097320124314,167.0
50,1.0,1.6086917967359768,172.0
51,1.0,1.2285237545101497,167.0
52,1.0,1.2842593677913163,163.0
53,1.0,1.5345907057454278,168.0
54,1.0,1.6017745840728712,176.0
55,1.0,1.2791829069873955,153.0
56,1.0,1.5297419783347224,139.0
57,1.0,1.5737789507292672,153.0
58,1.0,0.9739257364666525,124.0
59,1.0,1.3414684166415791,140.0
60,1.0,1.4165145286800578,145.0
61,1.0,1.2951550184948248,178.0
62,1.0,1.5444520760055367,147.0
63,1.0,1.4096850869109119,149.0
64,1.0,1.2914731393866359,151.0
65,1.0,1.7100110909097883,146.0
66,1.0,1.6149445739750625,145.0
67,1.0,1.304895673232115,132.0
68,1.0,1.314996030179169,145.0
69,1.0,1.3678311184792111,150.0
70,1.0,1.5225593070747616,135.0
71,1.0,1.7172214173535743,133.0
72,1.0,1.304765380600167,126.0
73,1.0,1.5990282579387272,137.0
74,1.0,1.48196675799966,127.0
75,1.0,1.3732959056817777,117.0
76,1.0,1.3599873080195375,142.0
77,1.0,1.6515806944314864,112.0
78,1.0,1.6755532404038946,122.0
79,1.0,1.453086642987016,124.0
80,1.0,1.386550584191764,111.0
81,1.0,1.6197241580037358,104.0
82,2.0,1.3243390328287818,75.0
83,1.0,1.242337306539137,115.0
84,1.0,1.5204320329069445,94.0
85,1.0,1.957096763900861,70.0
86,1.0,1.448038616462849,84.0
87,1.0,1.1384045468464636,76.0
88,1.5,2.0991660286582894,64.0
89,1.0,1.5968398388536345,77.0
90,1.0,1.887192480305566,54.0
91,1.0,1.3870436414997718,44.0
92,1.0,1.6312676991210233,63.0
93,1.0,1.6238733229569065,62.0
94,2.0,1.772698701006841,47.0
95,1.0,1.3467609966828689,39.0
96,2.0,1.3591082154276524,60.0
97,1.0,1.5324192207343623,44.0
98,1.0,1.4379418512849425,45.0
99,2.0,1.905059500561668,49.0
100,1.0,1.365472859134248,31.0
101,2.0,1.7318657495195677,40.0
102,1.0,1.0316946929174053,33.0
103,2.0,1.3285785515888533,32.0
104,1.0,1.1740790171285487,26.0
105,1.0,1.536126229991013,23.0
106,1.0,2.241246413019097,32.0
107,1.0,1.3892063129334604,28.0
108,2.0,1.674042817504591,32.0
109,1.0,1.779210891898277,31.0
110,1.0,1.1421976118935744,26.0
111,1.0,2.0972049013552296,22.0
112,1.0,0.7444681351359534,28.0
113,2.0,1.8806769559942724,29.0
114,1.5,1.7769095101910528,28.0
115,2.0,1.4288690166235207,24.0
116,1.0,1.5634719199411429,19.0
117,1.0,1.9090875790846746,26.0
118,2.0,1.5396007178390019,27.0
119,1.5,2.0391195791342542,22.0
120,2.0,2.2614786566062732,21.0
121,1.0,0.9952267030562385,21.0
122,1.0,1.12089707663561,13.0
123,2.0,2.4037008503093267,19.0
124,2.0,0.8719139396343283,19.0
125,2.0,2.3057898140695015,16.0
126,2.0,1.3093073414159542,15.0
127,1.0,2.056493779875511,16.0
128,2.0,1.1474609652039003,16.0
129,2.0,1.044465935734187,11.0
130,1.0,0.4629100498862757,8.0
131,2.0,0.5991446895152781,13.0
132,1.0,2.3393860888547815,11.0
133,1.5,1.3562026818605377,8.0
134,1.0,2.193062655175134,7.0
135,1.0,2.2087978356535665,12.0
136,2.0,2.0670576365276494,11.0
137,2.0,1.5979898086569353,8.0
138,1.0,0.408248290463863,6.0
139,2.0,1.3827826698682304,14.0
140,1.0,1.2535663410560174,15.0
141,1.0,0.9244162777371754,11.0
142,1.0,2.166173513896727,13.0
143,2.0,1.4286131990551605,19.0
144,1.0,1.0606601717798212,8.0
145,1.0,1.443375672974064,12.0
146,6.0,2.9860788111948193,4.0
147,2.5,1.5118578920369088,8.0
148,2.0,2.544836041121407,7.0
149,1.0,0.7867957924694431,7.0
150,1.5,1.2649110640673518,6.0
151,2.0,2.187627547301936,8.0
152,1.0,0.8366600265340756,6.0
153,1.0,1.3204505835470495,13.0
154,1.0,1.2149857925879117,7.0
155,3.0,2.279132388529557,9.0
156,3.0,2.449489742783178,5.0
157,2.0,2.0,9.0
158,2.0,3.420526275297414,5.0
159,2.0,0.6324555320336759,6.0
160,1.0,0.5773502691896257,3.0
161,2.0,0.8944271909999159,5.0
162,3.0,1.0,4.0
163,1.0,0.9161253813129043,8.0
164,1.0,2.886751345948129,3.0
165,1.0,0.0,3.0
166,1.5,1.414213562373095,8.0
167,1.0,1.2149857925879117,7.0
168,1.0,0,1.0
169,1.0,0.4472135954999579,5.0
170,1.0,0.5345224838248488,7.0
171,1.0,1.0954451150103321,5.0
172,1.5,0.5773502691896257,4.0
174,3.0,2.4083189157584592,5.0
175,2.0,3.1304951684997055,5.0
177,4.0,4.242640687119285,2.0
178,1.0,0.4472135954999579,5.0
179,1.0,0.0,4.0
180,2.0,2.0816659994661326,3.0
181,1.0,1.4142135623730951,5.0
182,1.0,3.03315017762062,5.0
183,1.0,1.1547005383792517,3.0
184,1.5,2.8722813232690143,4.0
185,2.5,0.7071067811865476,2.0
186,1.0,1.0,4.0
187,3.0,2.516611478423583,3.0
188,1.5,0.7071067811865476,2.0
189,2.5,1.2909944487358056,4.0
190,2.0,1.0,3.0
191,2.0,1.2583057392117916,4.0
192,1.0,0.5,4.0
193,8.0,0,1.0
194,1.5,0.7071067811865476,2.0
195,5.5,0.7071067811865476,2.0
196,2.0,0.5,4.0
197,1.0,0,1.0
198,2.0,1.9148542155126764,4.0
199,4.5,2.1213203435596424,2.0
200,3.0,1.5275252316519465,3.0
201,1.0,0.5,4.0
202,3.5,1.4142135623730951,4.0
203,1.0,0.0,2.0
204,3.5,3.5355339059327378,2.0
205,3.5,2.1213203435596424,2.0
206,2.5,2.1213203435596424,2.0
207,5.0,3.5118845842842465,3.0
209,2.0,1.4142135623730951,2.0
210,1.0,1.4638501094227998,7.0
211,1.5,2.3804761428476167,4.0
212,1.0,0,1.0
213,2.0,0.5773502691896257,3.0
215,1.0,0,1.0
216,1.5,0.7071067811865476,2.0
217,1.5,1.4142135623730951,4.0
218,1.0,0.5773502691896257,3.0
219,1.5,0.7071067811865476,2.0
220,2.0,2.073644135332772,5.0
221,1.0,0,1.0
222,2.0,2.949576240750525,5.0
223,1.0,0,1.0
224,1.0,0.5,4.0
225,1.5,0.7071067811865476,2.0
