Running with noise_level=1.00
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 100.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 100.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0753, NLL: 2.0317, Masked: 5.0033
Epoch [2/141], Total Loss: 1.9098, NLL: 1.8829, Masked: 3.0919
Epoch [3/141], Total Loss: 1.8894, NLL: 1.8629, Masked: 3.0433
Epoch [4/141], Total Loss: 1.8810, NLL: 1.8547, Masked: 3.0229
Epoch [5/141], Total Loss: 1.8762, NLL: 1.8500, Masked: 3.0115
Epoch [6/141], Total Loss: 1.8735, NLL: 1.8473, Masked: 3.0057
Epoch [7/141], Total Loss: 1.8726, NLL: 1.8465, Masked: 3.0039
Epoch [8/141], Total Loss: 1.8713, NLL: 1.8452, Masked: 3.0020
Epoch [9/141], Total Loss: 1.8719, NLL: 1.8458, Masked: 3.0034
Epoch [10/141], Total Loss: 1.8713, NLL: 1.8452, Masked: 3.0019
Epoch [11/141], Total Loss: 1.8710, NLL: 1.8449, Masked: 3.0024
Epoch [12/141], Total Loss: 1.8697, NLL: 1.8436, Masked: 2.9987
Epoch [13/141], Total Loss: 1.8705, NLL: 1.8444, Masked: 2.9997
Epoch [14/141], Total Loss: 1.8696, NLL: 1.8435, Masked: 2.9978
Epoch [15/141], Total Loss: 1.8699, NLL: 1.8438, Masked: 2.9990
Epoch [16/141], Total Loss: 1.8693, NLL: 1.8433, Masked: 2.9981
Epoch [17/141], Total Loss: 1.8693, NLL: 1.8432, Masked: 2.9976
Epoch [18/141], Total Loss: 1.8696, NLL: 1.8435, Masked: 2.9972
Epoch [19/141], Total Loss: 1.8698, NLL: 1.8437, Masked: 2.9995
Epoch [20/141], Total Loss: 1.8688, NLL: 1.8427, Masked: 2.9966
Epoch [21/141], Total Loss: 1.8695, NLL: 1.8434, Masked: 2.9983
Epoch [22/141], Total Loss: 1.8685, NLL: 1.8424, Masked: 2.9958
Epoch [23/141], Total Loss: 1.8690, NLL: 1.8430, Masked: 2.9981
Epoch [24/141], Total Loss: 1.8691, NLL: 1.8430, Masked: 2.9974
Epoch [25/141], Total Loss: 1.8687, NLL: 1.8426, Masked: 2.9974
Epoch [26/141], Total Loss: 1.8679, NLL: 1.8419, Masked: 2.9943
Epoch [27/141], Total Loss: 1.8689, NLL: 1.8428, Masked: 2.9981
Epoch [28/141], Total Loss: 1.8683, NLL: 1.8422, Masked: 2.9961
Epoch [29/141], Total Loss: 1.8675, NLL: 1.8414, Masked: 2.9941
Epoch [30/141], Total Loss: 1.8676, NLL: 1.8416, Masked: 2.9953
Epoch [31/141], Total Loss: 1.8679, NLL: 1.8418, Masked: 2.9950
Epoch [32/141], Total Loss: 1.8681, NLL: 1.8421, Masked: 2.9963
Epoch [33/141], Total Loss: 1.8673, NLL: 1.8412, Masked: 2.9943
Epoch [34/141], Total Loss: 1.8680, NLL: 1.8419, Masked: 2.9948
Epoch [35/141], Total Loss: 1.8674, NLL: 1.8414, Masked: 2.9945
Epoch [36/141], Total Loss: 1.8673, NLL: 1.8412, Masked: 2.9935
Epoch [37/141], Total Loss: 1.8676, NLL: 1.8415, Masked: 2.9946
Epoch [38/141], Total Loss: 1.8670, NLL: 1.8410, Masked: 2.9937
Epoch [39/141], Total Loss: 1.8673, NLL: 1.8413, Masked: 2.9939
Epoch [40/141], Total Loss: 1.8676, NLL: 1.8415, Masked: 2.9936
Epoch [41/141], Total Loss: 1.8673, NLL: 1.8412, Masked: 2.9944
Epoch [42/141], Total Loss: 1.8674, NLL: 1.8413, Masked: 2.9946
Epoch [43/141], Total Loss: 1.8670, NLL: 1.8410, Masked: 2.9930
Epoch [44/141], Total Loss: 1.8670, NLL: 1.8409, Masked: 2.9940
Epoch [45/141], Total Loss: 1.8668, NLL: 1.8408, Masked: 2.9938
Epoch [46/141], Total Loss: 1.8672, NLL: 1.8411, Masked: 2.9946
Epoch [47/141], Total Loss: 1.8673, NLL: 1.8412, Masked: 2.9944
Epoch [48/141], Total Loss: 1.8674, NLL: 1.8414, Masked: 2.9950
Epoch [49/141], Total Loss: 1.8668, NLL: 1.8408, Masked: 2.9933
Epoch [50/141], Total Loss: 1.8667, NLL: 1.8407, Masked: 2.9920
Epoch [51/141], Total Loss: 1.8667, NLL: 1.8406, Masked: 2.9928
Epoch [52/141], Total Loss: 1.8668, NLL: 1.8407, Masked: 2.9932
Epoch [53/141], Total Loss: 1.8668, NLL: 1.8408, Masked: 2.9924
Epoch [54/141], Total Loss: 1.8665, NLL: 1.8405, Masked: 2.9923
Epoch [55/141], Total Loss: 1.8666, NLL: 1.8406, Masked: 2.9927
Epoch [56/141], Total Loss: 1.8667, NLL: 1.8406, Masked: 2.9935
Epoch [57/141], Total Loss: 1.8668, NLL: 1.8407, Masked: 2.9926
