Running with noise_level=0.15
Running with mu_offset=7
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.3474, NLL: 2.2871, Masked: 6.9297
Epoch [2/141], Total Loss: 2.2753, NLL: 2.2253, Masked: 5.7485
Epoch [3/141], Total Loss: 2.2693, NLL: 2.2194, Masked: 5.7408
Epoch [4/141], Total Loss: 2.2490, NLL: 2.1991, Masked: 5.7303
Epoch [5/141], Total Loss: 2.2183, NLL: 2.1684, Masked: 5.7370
Epoch [6/141], Total Loss: 2.2020, NLL: 2.1522, Masked: 5.7300
Epoch [7/141], Total Loss: 2.1966, NLL: 2.1468, Masked: 5.7245
Epoch [8/141], Total Loss: 2.1949, NLL: 2.1452, Masked: 5.7180
Epoch [9/141], Total Loss: 2.1926, NLL: 2.1429, Masked: 5.7183
Epoch [10/141], Total Loss: 2.1888, NLL: 2.1391, Masked: 5.7108
Epoch [11/141], Total Loss: 2.1864, NLL: 2.1368, Masked: 5.7024
Epoch [12/141], Total Loss: 2.1834, NLL: 2.1339, Masked: 5.6992
Epoch [13/141], Total Loss: 2.1807, NLL: 2.1312, Masked: 5.6921
Epoch [14/141], Total Loss: 2.1795, NLL: 2.1300, Masked: 5.6865
Epoch [15/141], Total Loss: 2.1767, NLL: 2.1272, Masked: 5.6823
Epoch [16/141], Total Loss: 2.1760, NLL: 2.1266, Masked: 5.6777
Epoch [17/141], Total Loss: 2.1737, NLL: 2.1243, Masked: 5.6730
Epoch [18/141], Total Loss: 2.1716, NLL: 2.1223, Masked: 5.6654
Epoch [19/141], Total Loss: 2.1698, NLL: 2.1206, Masked: 5.6598
Epoch [20/141], Total Loss: 2.1681, NLL: 2.1189, Masked: 5.6575
Epoch [21/141], Total Loss: 2.1666, NLL: 2.1174, Masked: 5.6533
Epoch [22/141], Total Loss: 2.1646, NLL: 2.1155, Masked: 5.6486
Epoch [23/141], Total Loss: 2.1632, NLL: 2.1141, Masked: 5.6464
Epoch [24/141], Total Loss: 2.1614, NLL: 2.1123, Masked: 5.6445
