Running with noise_level=0.15
Running with mu_offset=3
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0815, NLL: 2.0428, Masked: 4.4486
Epoch [2/141], Total Loss: 2.0059, NLL: 1.9768, Masked: 3.3520
Epoch [3/141], Total Loss: 2.0038, NLL: 1.9746, Masked: 3.3506
Epoch [4/141], Total Loss: 2.0021, NLL: 1.9730, Masked: 3.3497
Epoch [5/141], Total Loss: 1.9984, NLL: 1.9693, Masked: 3.3484
Epoch [6/141], Total Loss: 1.9894, NLL: 1.9603, Masked: 3.3473
Epoch [7/141], Total Loss: 1.9767, NLL: 1.9476, Masked: 3.3469
Epoch [8/141], Total Loss: 1.9681, NLL: 1.9390, Masked: 3.3460
Epoch [9/141], Total Loss: 1.9635, NLL: 1.9344, Masked: 3.3438
Epoch [10/141], Total Loss: 1.9619, NLL: 1.9328, Masked: 3.3430
Epoch [11/141], Total Loss: 1.9605, NLL: 1.9314, Masked: 3.3424
Epoch [12/141], Total Loss: 1.9591, NLL: 1.9300, Masked: 3.3421
Epoch [13/141], Total Loss: 1.9566, NLL: 1.9276, Masked: 3.3399
Epoch [14/141], Total Loss: 1.9554, NLL: 1.9263, Masked: 3.3387
Epoch [15/141], Total Loss: 1.9532, NLL: 1.9241, Masked: 3.3385
Epoch [16/141], Total Loss: 1.9518, NLL: 1.9227, Masked: 3.3370
Epoch [17/141], Total Loss: 1.9501, NLL: 1.9211, Masked: 3.3352
Epoch [18/141], Total Loss: 1.9489, NLL: 1.9199, Masked: 3.3339
Epoch [19/141], Total Loss: 1.9476, NLL: 1.9186, Masked: 3.3349
Epoch [20/141], Total Loss: 1.9457, NLL: 1.9167, Masked: 3.3343
Epoch [21/141], Total Loss: 1.9414, NLL: 1.9124, Masked: 3.3327
Epoch [22/141], Total Loss: 1.9383, NLL: 1.9093, Masked: 3.3326
Epoch [23/141], Total Loss: 1.9346, NLL: 1.9057, Masked: 3.3174
Epoch [24/141], Total Loss: 1.9322, NLL: 1.9034, Masked: 3.3120
Epoch [25/141], Total Loss: 1.9299, NLL: 1.9012, Masked: 3.3006
Epoch [26/141], Total Loss: 1.9282, NLL: 1.8995, Masked: 3.2975
Epoch [27/141], Total Loss: 1.9305, NLL: 1.8990, Masked: 3.6260
Epoch [28/141], Total Loss: 1.9242, NLL: 1.8956, Masked: 3.2905
Epoch [29/141], Total Loss: 1.9229, NLL: 1.8943, Masked: 3.2877
Epoch [30/141], Total Loss: 1.9224, NLL: 1.8939, Masked: 3.2829
Epoch [31/141], Total Loss: 1.9202, NLL: 1.8916, Masked: 3.2822
Epoch [32/141], Total Loss: 1.9189, NLL: 1.8904, Masked: 3.2765
Epoch [33/141], Total Loss: 1.9172, NLL: 1.8887, Masked: 3.2751
Epoch [34/141], Total Loss: 1.9157, NLL: 1.8872, Masked: 3.2713
Epoch [35/141], Total Loss: 1.9137, NLL: 1.8853, Masked: 3.2663
Epoch [36/141], Total Loss: 1.9125, NLL: 1.8841, Masked: 3.2643
Epoch [37/141], Total Loss: 1.9109, NLL: 1.8825, Masked: 3.2646
Epoch [38/141], Total Loss: 1.9102, NLL: 1.8817, Masked: 3.2678
Epoch [39/141], Total Loss: 1.9085, NLL: 1.8801, Masked: 3.2570
