Running with noise_level=0.15
Running with mu_offset=6
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.2812, NLL: 2.2269, Masked: 6.2420
Epoch [2/141], Total Loss: 2.2058, NLL: 2.1620, Masked: 5.0410
Epoch [3/141], Total Loss: 2.2010, NLL: 2.1572, Masked: 5.0357
Epoch [4/141], Total Loss: 2.1886, NLL: 2.1449, Masked: 5.0290
Epoch [5/141], Total Loss: 2.1566, NLL: 2.1128, Masked: 5.0284
Epoch [6/141], Total Loss: 2.1406, NLL: 2.0969, Masked: 5.0285
Epoch [7/141], Total Loss: 2.1336, NLL: 2.0899, Masked: 5.0215
Epoch [8/141], Total Loss: 2.1310, NLL: 2.0873, Masked: 5.0185
Epoch [9/141], Total Loss: 2.1300, NLL: 2.0864, Masked: 5.0153
Epoch [10/141], Total Loss: 2.1273, NLL: 2.0837, Masked: 5.0110
Epoch [11/141], Total Loss: 2.1232, NLL: 2.0797, Masked: 5.0057
Epoch [12/141], Total Loss: 2.1208, NLL: 2.0773, Masked: 5.0032
Epoch [13/141], Total Loss: 2.1185, NLL: 2.0750, Masked: 4.9971
Epoch [14/141], Total Loss: 2.1166, NLL: 2.0732, Masked: 4.9913
Epoch [15/141], Total Loss: 2.1157, NLL: 2.0723, Masked: 4.9883
Epoch [16/141], Total Loss: 2.1135, NLL: 2.0701, Masked: 4.9858
Epoch [17/141], Total Loss: 2.1119, NLL: 2.0686, Masked: 4.9813
Epoch [18/141], Total Loss: 2.1098, NLL: 2.0665, Masked: 4.9767
Epoch [19/141], Total Loss: 2.1084, NLL: 2.0652, Masked: 4.9729
Epoch [20/141], Total Loss: 2.1066, NLL: 2.0633, Masked: 4.9689
Epoch [21/141], Total Loss: 2.1050, NLL: 2.0618, Masked: 4.9663
Epoch [22/141], Total Loss: 2.1032, NLL: 2.0600, Masked: 4.9638
Epoch [23/141], Total Loss: 2.1019, NLL: 2.0587, Masked: 4.9609
Epoch [24/141], Total Loss: 2.0999, NLL: 2.0567, Masked: 4.9574
