Running with noise_level=0.50
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 50.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 50.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0897, NLL: 2.0473, Masked: 4.8775
Epoch [2/141], Total Loss: 1.8368, NLL: 1.8100, Masked: 3.0898
Epoch [3/141], Total Loss: 1.7261, NLL: 1.7021, Masked: 2.7690
Epoch [4/141], Total Loss: 1.6813, NLL: 1.6582, Masked: 2.6471
Epoch [5/141], Total Loss: 1.6699, NLL: 1.6472, Masked: 2.6081
Epoch [6/141], Total Loss: 1.6510, NLL: 1.6289, Masked: 2.5354
Epoch [7/141], Total Loss: 1.6396, NLL: 1.6179, Masked: 2.4883
Epoch [8/141], Total Loss: 1.6330, NLL: 1.6117, Masked: 2.4518
Epoch [9/141], Total Loss: 1.6264, NLL: 1.6054, Masked: 2.4128
Epoch [10/141], Total Loss: 1.6190, NLL: 1.5984, Masked: 2.3690
Epoch [11/141], Total Loss: 1.6113, NLL: 1.5911, Masked: 2.3144
Epoch [12/141], Total Loss: 1.6020, NLL: 1.5824, Masked: 2.2519
Epoch [13/141], Total Loss: 1.5909, NLL: 1.5719, Masked: 2.1918
Epoch [14/141], Total Loss: 1.5825, NLL: 1.5638, Masked: 2.1516
Epoch [15/141], Total Loss: 1.5736, NLL: 1.5552, Masked: 2.1082
Epoch [16/141], Total Loss: 1.5652, NLL: 1.5472, Masked: 2.0690
Epoch [17/141], Total Loss: 1.5585, NLL: 1.5408, Masked: 2.0380
Epoch [18/141], Total Loss: 1.5528, NLL: 1.5353, Masked: 2.0091
Epoch [19/141], Total Loss: 1.5468, NLL: 1.5296, Masked: 1.9803
Epoch [20/141], Total Loss: 1.5427, NLL: 1.5257, Masked: 1.9598
Epoch [21/141], Total Loss: 1.5379, NLL: 1.5211, Masked: 1.9355
Epoch [22/141], Total Loss: 1.5343, NLL: 1.5176, Masked: 1.9166
Epoch [23/141], Total Loss: 1.5308, NLL: 1.5143, Masked: 1.8992
Epoch [24/141], Total Loss: 1.5277, NLL: 1.5113, Masked: 1.8841
Epoch [25/141], Total Loss: 1.5246, NLL: 1.5084, Masked: 1.8694
Epoch [26/141], Total Loss: 1.5221, NLL: 1.5060, Masked: 1.8567
Epoch [27/141], Total Loss: 1.5194, NLL: 1.5034, Masked: 1.8448
Epoch [28/141], Total Loss: 1.5168, NLL: 1.5009, Masked: 1.8320
Epoch [29/141], Total Loss: 1.5149, NLL: 1.4991, Masked: 1.8228
Epoch [30/141], Total Loss: 1.5123, NLL: 1.4966, Masked: 1.8106
Epoch [31/141], Total Loss: 1.5106, NLL: 1.4949, Masked: 1.8025
Epoch [32/141], Total Loss: 1.5086, NLL: 1.4930, Masked: 1.7932
Epoch [33/141], Total Loss: 1.5068, NLL: 1.4912, Masked: 1.7840
Epoch [34/141], Total Loss: 1.5047, NLL: 1.4892, Masked: 1.7764
Epoch [35/141], Total Loss: 1.5029, NLL: 1.4875, Masked: 1.7687
Epoch [36/141], Total Loss: 1.5010, NLL: 1.4857, Masked: 1.7600
Epoch [37/141], Total Loss: 1.4990, NLL: 1.4838, Masked: 1.7492
Epoch [38/141], Total Loss: 1.4970, NLL: 1.4819, Masked: 1.7404
Epoch [39/141], Total Loss: 1.4955, NLL: 1.4805, Masked: 1.7344
Epoch [40/141], Total Loss: 1.4934, NLL: 1.4785, Masked: 1.7240
Epoch [41/141], Total Loss: 1.4915, NLL: 1.4766, Masked: 1.7170
Epoch [42/141], Total Loss: 1.4898, NLL: 1.4749, Masked: 1.7104
Epoch [43/141], Total Loss: 1.4875, NLL: 1.4728, Masked: 1.7006
Epoch [44/141], Total Loss: 1.4856, NLL: 1.4709, Masked: 1.6929
Epoch [45/141], Total Loss: 1.4838, NLL: 1.4691, Masked: 1.6853
Epoch [46/141], Total Loss: 1.4820, NLL: 1.4674, Masked: 1.6790
Epoch [47/141], Total Loss: 1.4803, NLL: 1.4657, Masked: 1.6719
Epoch [48/141], Total Loss: 1.4785, NLL: 1.4640, Masked: 1.6656
Epoch [49/141], Total Loss: 1.4766, NLL: 1.4622, Masked: 1.6579
Epoch [50/141], Total Loss: 1.4751, NLL: 1.4607, Masked: 1.6528
Epoch [51/141], Total Loss: 1.4730, NLL: 1.4587, Masked: 1.6444
Epoch [52/141], Total Loss: 1.4713, NLL: 1.4571, Masked: 1.6387
Epoch [53/141], Total Loss: 1.4699, NLL: 1.4557, Masked: 1.6335
Epoch [54/141], Total Loss: 1.4679, NLL: 1.4538, Masked: 1.6256
Epoch [55/141], Total Loss: 1.4662, NLL: 1.4521, Masked: 1.6202
Epoch [56/141], Total Loss: 1.4646, NLL: 1.4505, Masked: 1.6146
Epoch [57/141], Total Loss: 1.4625, NLL: 1.4485, Masked: 1.6073
Epoch [58/141], Total Loss: 1.4609, NLL: 1.4470, Masked: 1.6018
Epoch [59/141], Total Loss: 1.4596, NLL: 1.4457, Masked: 1.5977
Epoch [60/141], Total Loss: 1.4578, NLL: 1.4440, Masked: 1.5910
Epoch [61/141], Total Loss: 1.4563, NLL: 1.4425, Masked: 1.5847
Epoch [62/141], Total Loss: 1.4545, NLL: 1.4408, Masked: 1.5787
Epoch [63/141], Total Loss: 1.4529, NLL: 1.4392, Masked: 1.5726
Epoch [64/141], Total Loss: 1.4518, NLL: 1.4382, Masked: 1.5689
Epoch [65/141], Total Loss: 1.4504, NLL: 1.4368, Masked: 1.5640
Epoch [66/141], Total Loss: 1.4487, NLL: 1.4352, Masked: 1.5573
Epoch [67/141], Total Loss: 1.4472, NLL: 1.4337, Masked: 1.5514
Epoch [68/141], Total Loss: 1.4464, NLL: 1.4329, Masked: 1.5488
Epoch [69/141], Total Loss: 1.4449, NLL: 1.4315, Masked: 1.5428
Epoch [70/141], Total Loss: 1.4436, NLL: 1.4302, Masked: 1.5385
Epoch [71/141], Total Loss: 1.4421, NLL: 1.4288, Masked: 1.5323
Epoch [72/141], Total Loss: 1.4408, NLL: 1.4275, Masked: 1.5279
Epoch [73/141], Total Loss: 1.4394, NLL: 1.4262, Masked: 1.5222
Epoch [74/141], Total Loss: 1.4384, NLL: 1.4252, Masked: 1.5180
Epoch [75/141], Total Loss: 1.4373, NLL: 1.4241, Masked: 1.5144
Epoch [76/141], Total Loss: 1.4359, NLL: 1.4228, Masked: 1.5092
Epoch [77/141], Total Loss: 1.4348, NLL: 1.4217, Masked: 1.5048
Epoch [78/141], Total Loss: 1.4336, NLL: 1.4206, Masked: 1.5005
Epoch [79/141], Total Loss: 1.4323, NLL: 1.4193, Masked: 1.4958
Epoch [80/141], Total Loss: 1.4313, NLL: 1.4183, Masked: 1.4923
Epoch [81/141], Total Loss: 1.4302, NLL: 1.4172, Masked: 1.4886
Epoch [82/141], Total Loss: 1.4290, NLL: 1.4161, Masked: 1.4840
