Running with noise_level=0.15
Running with mu_offset=4
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.1406, NLL: 2.0975, Masked: 4.9470
Epoch [2/141], Total Loss: 2.0641, NLL: 2.0309, Masked: 3.8211
Epoch [3/141], Total Loss: 2.0611, NLL: 2.0279, Masked: 3.8187
Epoch [4/141], Total Loss: 2.0581, NLL: 2.0249, Masked: 3.8170
Epoch [5/141], Total Loss: 2.0480, NLL: 2.0148, Masked: 3.8151
Epoch [6/141], Total Loss: 2.0294, NLL: 1.9962, Masked: 3.8144
Epoch [7/141], Total Loss: 2.0140, NLL: 1.9808, Masked: 3.8113
Epoch [8/141], Total Loss: 2.0084, NLL: 1.9752, Masked: 3.8077
Epoch [9/141], Total Loss: 2.0074, NLL: 1.9742, Masked: 3.8069
Epoch [10/141], Total Loss: 2.0057, NLL: 1.9726, Masked: 3.8049
Epoch [11/141], Total Loss: 2.0046, NLL: 1.9715, Masked: 3.8046
Epoch [12/141], Total Loss: 2.0011, NLL: 1.9680, Masked: 3.8030
Epoch [13/141], Total Loss: 1.9992, NLL: 1.9661, Masked: 3.7994
Epoch [14/141], Total Loss: 1.9969, NLL: 1.9639, Masked: 3.7978
Epoch [15/141], Total Loss: 1.9950, NLL: 1.9619, Masked: 3.7946
Epoch [16/141], Total Loss: 1.9934, NLL: 1.9604, Masked: 3.7931
Epoch [17/141], Total Loss: 1.9928, NLL: 1.9598, Masked: 3.7913
Epoch [18/141], Total Loss: 1.9902, NLL: 1.9572, Masked: 3.7894
Epoch [19/141], Total Loss: 1.9877, NLL: 1.9547, Masked: 3.7839
Epoch [20/141], Total Loss: 1.9849, NLL: 1.9521, Masked: 3.7792
Epoch [21/141], Total Loss: 1.9836, NLL: 1.9508, Masked: 3.7742
Epoch [22/141], Total Loss: 1.9818, NLL: 1.9490, Masked: 3.7714
Epoch [23/141], Total Loss: 1.9805, NLL: 1.9477, Masked: 3.7683
Epoch [24/141], Total Loss: 1.9787, NLL: 1.9459, Masked: 3.7654
Epoch [25/141], Total Loss: 1.9768, NLL: 1.9441, Masked: 3.7629
Epoch [26/141], Total Loss: 1.9751, NLL: 1.9424, Masked: 3.7611
Epoch [27/141], Total Loss: 1.9744, NLL: 1.9417, Masked: 3.7586
Epoch [28/141], Total Loss: 1.9719, NLL: 1.9392, Masked: 3.7567
Epoch [29/141], Total Loss: 1.9713, NLL: 1.9386, Masked: 3.7549
Epoch [30/141], Total Loss: 1.9694, NLL: 1.9367, Masked: 3.7514
Epoch [31/141], Total Loss: 1.9671, NLL: 1.9345, Masked: 3.7474
Epoch [32/141], Total Loss: 1.9668, NLL: 1.9342, Masked: 3.7465
Epoch [33/141], Total Loss: 1.9649, NLL: 1.9324, Masked: 3.7445
Epoch [34/141], Total Loss: 1.9632, NLL: 1.9307, Masked: 3.7428
Epoch [35/141], Total Loss: 1.9628, NLL: 1.9303, Masked: 3.7406
Epoch [36/141], Total Loss: 1.9609, NLL: 1.9283, Masked: 3.7546
