Running with noise_level=0.15
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0786, NLL: 2.0364, Masked: 4.8474
Epoch [2/141], Total Loss: 1.8127, NLL: 1.7865, Masked: 3.0131
Epoch [3/141], Total Loss: 1.6903, NLL: 1.6669, Masked: 2.6825
Epoch [4/141], Total Loss: 1.6713, NLL: 1.6486, Masked: 2.6175
Epoch [5/141], Total Loss: 1.6499, NLL: 1.6278, Masked: 2.5347
Epoch [6/141], Total Loss: 1.6364, NLL: 1.6148, Masked: 2.4822
Epoch [7/141], Total Loss: 1.6291, NLL: 1.6078, Masked: 2.4432
Epoch [8/141], Total Loss: 1.6162, NLL: 1.5956, Masked: 2.3648
Epoch [9/141], Total Loss: 1.6042, NLL: 1.5843, Masked: 2.2881
Epoch [10/141], Total Loss: 1.5914, NLL: 1.5721, Masked: 2.2153
Epoch [11/141], Total Loss: 1.5776, NLL: 1.5588, Masked: 2.1514
Epoch [12/141], Total Loss: 1.5664, NLL: 1.5481, Masked: 2.1049
Epoch [13/141], Total Loss: 1.5556, NLL: 1.5377, Masked: 2.0579
Epoch [14/141], Total Loss: 1.5465, NLL: 1.5289, Masked: 2.0167
Epoch [15/141], Total Loss: 1.5395, NLL: 1.5222, Masked: 1.9836
Epoch [16/141], Total Loss: 1.5320, NLL: 1.5151, Masked: 1.9484
Epoch [17/141], Total Loss: 1.5256, NLL: 1.5089, Masked: 1.9191
Epoch [18/141], Total Loss: 1.5206, NLL: 1.5040, Masked: 1.9007
Epoch [19/141], Total Loss: 1.5147, NLL: 1.4983, Masked: 1.8773
Epoch [20/141], Total Loss: 1.5094, NLL: 1.4932, Masked: 1.8566
Epoch [21/141], Total Loss: 1.5047, NLL: 1.4887, Masked: 1.8383
Epoch [22/141], Total Loss: 1.5009, NLL: 1.4850, Masked: 1.8276
Epoch [23/141], Total Loss: 1.4962, NLL: 1.4804, Masked: 1.8076
