Device: cuda

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)
Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrVIII', 'ChrX', 'ChrXI', 'ChrXII', 'ChrXIII', 'ChrXIV', 'ChrXVI']
Validation chromosomes: []
Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXV']
Standardizing features: ['Nucl', 'Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 58816
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 17040

Dataset sizes after preprocessing:
  Train: 58816
  Val: 0
  Test: 17040
  Eval strategy: TEST

Randomly sampled 47052/58816 samples (80.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 17040
  Batch size: 64
Applied denoising with 15.0% masking
  Dataloader created: 17040 samples, 267 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/101], Total Loss: 3.4546, NLL: 1.7394, Masked: 52.4545
Epoch [2/101], Total Loss: 1.7118, NLL: 1.6242, Masked: 2.6796
Epoch [3/101], Total Loss: 1.6813, NLL: 1.5991, Masked: 2.5136
Epoch [4/101], Total Loss: 1.6601, NLL: 1.5811, Masked: 2.4180
Epoch [5/101], Total Loss: 1.6469, NLL: 1.5697, Masked: 2.3609
Epoch [6/101], Total Loss: 1.6393, NLL: 1.5635, Masked: 2.3180
Epoch [7/101], Total Loss: 1.6343, NLL: 1.5592, Masked: 2.2978
Epoch [8/101], Total Loss: 1.6294, NLL: 1.5555, Masked: 2.2614
Epoch [9/101], Total Loss: 1.6232, NLL: 1.5503, Masked: 2.2286
Epoch [10/101], Total Loss: 1.6176, NLL: 1.5453, Masked: 2.2095
Epoch [11/101], Total Loss: 1.6134, NLL: 1.5415, Masked: 2.1990
Epoch [12/101], Total Loss: 1.6106, NLL: 1.5385, Masked: 2.2053
Epoch [13/101], Total Loss: 1.6062, NLL: 1.5349, Masked: 2.1795
Epoch [14/101], Total Loss: 1.6019, NLL: 1.5310, Masked: 2.1691
Epoch [15/101], Total Loss: 1.5998, NLL: 1.5293, Masked: 2.1551
Epoch [16/101], Total Loss: 1.5991, NLL: 1.5287, Masked: 2.1536
Epoch [17/101], Total Loss: 1.5956, NLL: 1.5256, Masked: 2.1385
Epoch [18/101], Total Loss: 1.5948, NLL: 1.5251, Masked: 2.1345
Epoch [19/101], Total Loss: 1.5891, NLL: 1.5200, Masked: 2.1149
Epoch [20/101], Total Loss: 1.5875, NLL: 1.5184, Masked: 2.1152
Epoch [21/101], Total Loss: 1.5856, NLL: 1.5167, Masked: 2.1063
Epoch [22/101], Total Loss: 1.5845, NLL: 1.5158, Masked: 2.1010
Epoch [23/101], Total Loss: 1.5870, NLL: 1.5153, Masked: 2.1931
Epoch [24/101], Total Loss: 1.5795, NLL: 1.5112, Masked: 2.0889
