Running with noise_level=0.15
Running with mu_offset=2
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0522, NLL: 2.0143, Masked: 4.3539
Epoch [2/141], Total Loss: 1.9633, NLL: 1.9358, Masked: 3.1675
Epoch [3/141], Total Loss: 1.8910, NLL: 1.8643, Masked: 3.0702
Epoch [4/141], Total Loss: 1.8207, NLL: 1.7948, Masked: 2.9715
Epoch [5/141], Total Loss: 1.7879, NLL: 1.7626, Masked: 2.9063
Epoch [6/141], Total Loss: 1.7817, NLL: 1.7566, Masked: 2.8799
Epoch [7/141], Total Loss: 1.7698, NLL: 1.7452, Masked: 2.8302
Epoch [8/141], Total Loss: 1.7557, NLL: 1.7316, Masked: 2.7757
Epoch [9/141], Total Loss: 1.7491, NLL: 1.7252, Masked: 2.7424
Epoch [10/141], Total Loss: 1.7422, NLL: 1.7187, Masked: 2.7028
Epoch [11/141], Total Loss: 1.7351, NLL: 1.7120, Masked: 2.6554
Epoch [12/141], Total Loss: 1.7276, NLL: 1.7049, Masked: 2.6098
Epoch [13/141], Total Loss: 1.7202, NLL: 1.6978, Masked: 2.5652
Epoch [14/141], Total Loss: 1.7137, NLL: 1.6918, Masked: 2.5258
Epoch [15/141], Total Loss: 1.7070, NLL: 1.6853, Masked: 2.4883
Epoch [16/141], Total Loss: 1.7000, NLL: 1.6786, Masked: 2.4490
Epoch [17/141], Total Loss: 1.6935, NLL: 1.6725, Masked: 2.4165
Epoch [18/141], Total Loss: 1.6875, NLL: 1.6668, Masked: 2.3830
Epoch [19/141], Total Loss: 1.6822, NLL: 1.6617, Masked: 2.3531
Epoch [20/141], Total Loss: 1.6768, NLL: 1.6566, Masked: 2.3253
Epoch [21/141], Total Loss: 1.6723, NLL: 1.6522, Masked: 2.3072
Epoch [22/141], Total Loss: 1.6674, NLL: 1.6475, Masked: 2.2801
Epoch [23/141], Total Loss: 1.6636, NLL: 1.6439, Masked: 2.2633
Epoch [24/141], Total Loss: 1.6590, NLL: 1.6395, Masked: 2.2444
Epoch [25/141], Total Loss: 1.6555, NLL: 1.6360, Masked: 2.2309
Epoch [26/141], Total Loss: 1.6527, NLL: 1.6334, Masked: 2.2160
Epoch [27/141], Total Loss: 1.6490, NLL: 1.6298, Masked: 2.2053
Epoch [28/141], Total Loss: 1.6452, NLL: 1.6261, Masked: 2.1922
Epoch [29/141], Total Loss: 1.6418, NLL: 1.6228, Masked: 2.1788
Epoch [30/141], Total Loss: 1.6393, NLL: 1.6204, Masked: 2.1699
Epoch [31/141], Total Loss: 1.6358, NLL: 1.6170, Masked: 2.1590
Epoch [32/141], Total Loss: 1.6332, NLL: 1.6145, Masked: 2.1512
Epoch [33/141], Total Loss: 1.6306, NLL: 1.6119, Masked: 2.1431
Epoch [34/141], Total Loss: 1.6277, NLL: 1.6091, Masked: 2.1328
Epoch [35/141], Total Loss: 1.6255, NLL: 1.6071, Masked: 2.1259
Epoch [36/141], Total Loss: 1.6228, NLL: 1.6043, Masked: 2.1176
Epoch [37/141], Total Loss: 1.6201, NLL: 1.6017, Masked: 2.1107
Epoch [38/141], Total Loss: 1.6181, NLL: 1.5998, Masked: 2.1032
Epoch [39/141], Total Loss: 1.6161, NLL: 1.5978, Masked: 2.0972
Epoch [40/141], Total Loss: 1.6147, NLL: 1.5965, Masked: 2.0909
Epoch [41/141], Total Loss: 1.6115, NLL: 1.5934, Masked: 2.0838
Epoch [42/141], Total Loss: 1.6094, NLL: 1.5913, Masked: 2.0790
Epoch [43/141], Total Loss: 1.6072, NLL: 1.5892, Masked: 2.0739
Epoch [44/141], Total Loss: 1.6054, NLL: 1.5874, Masked: 2.0674
Epoch [45/141], Total Loss: 1.6040, NLL: 1.5860, Masked: 2.0609
Epoch [46/141], Total Loss: 1.6013, NLL: 1.5835, Masked: 2.0536
Epoch [47/141], Total Loss: 1.6000, NLL: 1.5821, Masked: 2.0511
Epoch [48/141], Total Loss: 1.5986, NLL: 1.5809, Masked: 2.0443
Epoch [49/141], Total Loss: 1.5964, NLL: 1.5787, Masked: 2.0400
Epoch [50/141], Total Loss: 1.5945, NLL: 1.5768, Masked: 2.0359
Epoch [51/141], Total Loss: 1.5928, NLL: 1.5751, Masked: 2.0285
Epoch [52/141], Total Loss: 1.5912, NLL: 1.5736, Masked: 2.0227
Epoch [53/141], Total Loss: 1.5890, NLL: 1.5714, Masked: 2.0193
Epoch [54/141], Total Loss: 1.5864, NLL: 1.5689, Masked: 2.0130
Epoch [55/141], Total Loss: 1.5861, NLL: 1.5686, Masked: 2.0090
