Running with noise_level=0.15
Running with mu_offset=9
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.4739, NLL: 2.3996, Masked: 8.5462
Epoch [2/141], Total Loss: 2.4031, NLL: 2.3397, Masked: 7.2926
Epoch [3/141], Total Loss: 2.3918, NLL: 2.3285, Masked: 7.2774
Epoch [4/141], Total Loss: 2.3523, NLL: 2.2890, Masked: 7.2724
Epoch [5/141], Total Loss: 2.3257, NLL: 2.2623, Masked: 7.2773
Epoch [6/141], Total Loss: 2.3176, NLL: 2.2544, Masked: 7.2634
Epoch [7/141], Total Loss: 2.3144, NLL: 2.2512, Masked: 7.2575
Epoch [8/141], Total Loss: 2.3132, NLL: 2.2502, Masked: 7.2485
Epoch [9/141], Total Loss: 2.3103, NLL: 2.2472, Masked: 7.2429
Epoch [10/141], Total Loss: 2.3052, NLL: 2.2423, Masked: 7.2339
Epoch [11/141], Total Loss: 2.3027, NLL: 2.2398, Masked: 7.2242
Epoch [12/141], Total Loss: 2.3000, NLL: 2.2372, Masked: 7.2148
Epoch [13/141], Total Loss: 2.2985, NLL: 2.2358, Masked: 7.2073
Epoch [14/141], Total Loss: 2.2966, NLL: 2.2339, Masked: 7.1998
Epoch [15/141], Total Loss: 2.2943, NLL: 2.2317, Masked: 7.1963
Epoch [16/141], Total Loss: 2.2922, NLL: 2.2296, Masked: 7.1884
Epoch [17/141], Total Loss: 2.2903, NLL: 2.2279, Masked: 7.1796
Epoch [18/141], Total Loss: 2.2886, NLL: 2.2262, Masked: 7.1754
Epoch [19/141], Total Loss: 2.2860, NLL: 2.2236, Masked: 7.1693
Epoch [20/141], Total Loss: 2.2847, NLL: 2.2224, Masked: 7.1639
Epoch [21/141], Total Loss: 2.2834, NLL: 2.2211, Masked: 7.1592
Epoch [22/141], Total Loss: 2.2806, NLL: 2.2184, Masked: 7.1552
Epoch [23/141], Total Loss: 2.2789, NLL: 2.2167, Masked: 7.1495
Epoch [24/141], Total Loss: 2.2771, NLL: 2.2149, Masked: 7.1458
Epoch [25/141], Total Loss: 2.2748, NLL: 2.2127, Masked: 7.1419
Epoch [26/141], Total Loss: 2.2736, NLL: 2.2115, Masked: 7.1376
Epoch [27/141], Total Loss: 2.2718, NLL: 2.2097, Masked: 7.1337
Epoch [28/141], Total Loss: 2.2697, NLL: 2.2076, Masked: 7.1303
Epoch [29/141], Total Loss: 2.2675, NLL: 2.2055, Masked: 7.1255
Epoch [30/141], Total Loss: 2.2655, NLL: 2.2035, Masked: 7.1237
Epoch [31/141], Total Loss: 2.2638, NLL: 2.2019, Masked: 7.1181
Epoch [32/141], Total Loss: 2.2617, NLL: 2.1998, Masked: 7.1186
Epoch [33/141], Total Loss: 2.2595, NLL: 2.1976, Masked: 7.1127
Epoch [34/141], Total Loss: 2.2587, NLL: 2.1968, Masked: 7.1111
Epoch [35/141], Total Loss: 2.2560, NLL: 2.1942, Masked: 7.1070
Epoch [36/141], Total Loss: 2.2541, NLL: 2.1923, Masked: 7.1049
Epoch [37/141], Total Loss: 2.2538, NLL: 2.1920, Masked: 7.1012
Epoch [38/141], Total Loss: 2.2511, NLL: 2.1893, Masked: 7.1000
Epoch [39/141], Total Loss: 2.2488, NLL: 2.1870, Masked: 7.0952
Epoch [40/141], Total Loss: 2.2486, NLL: 2.1869, Masked: 7.0960
Epoch [41/141], Total Loss: 2.2451, NLL: 2.1834, Masked: 7.0918
Epoch [42/141], Total Loss: 2.2440, NLL: 2.1823, Masked: 7.0889
Epoch [43/141], Total Loss: 2.2424, NLL: 2.1808, Masked: 7.0893
Epoch [44/141], Total Loss: 2.2403, NLL: 2.1787, Masked: 7.0857
Epoch [45/141], Total Loss: 2.2381, NLL: 2.1765, Masked: 7.0843
Epoch [46/141], Total Loss: 2.2364, NLL: 2.1748, Masked: 7.0812
Epoch [47/141], Total Loss: 2.2335, NLL: 2.1719, Masked: 7.0781
Epoch [48/141], Total Loss: 2.2327, NLL: 2.1711, Masked: 7.0769
Epoch [49/141], Total Loss: 2.2314, NLL: 2.1698, Masked: 7.0745
Epoch [50/141], Total Loss: 2.2289, NLL: 2.1674, Masked: 7.0723
Epoch [51/141], Total Loss: 2.2273, NLL: 2.1657, Masked: 7.0707
Epoch [52/141], Total Loss: 2.2249, NLL: 2.1634, Masked: 7.0663
Epoch [53/141], Total Loss: 2.2228, NLL: 2.1614, Masked: 7.0657
Epoch [54/141], Total Loss: 2.2208, NLL: 2.1594, Masked: 7.0634
Epoch [55/141], Total Loss: 2.2190, NLL: 2.1576, Masked: 7.0622
Epoch [56/141], Total Loss: 2.2170, NLL: 2.1556, Masked: 7.0580
Epoch [57/141], Total Loss: 2.2150, NLL: 2.1536, Masked: 7.0568
Epoch [58/141], Total Loss: 2.2143, NLL: 2.1529, Masked: 7.0553
Epoch [59/141], Total Loss: 2.2115, NLL: 2.1502, Masked: 7.0512
Epoch [60/141], Total Loss: 2.2112, NLL: 2.1498, Masked: 7.0514
Epoch [61/141], Total Loss: 2.2092, NLL: 2.1479, Masked: 7.0497
Epoch [62/141], Total Loss: 2.2085, NLL: 2.1471, Masked: 7.0488
Epoch [63/141], Total Loss: 2.2068, NLL: 2.1455, Masked: 7.0458
Epoch [64/141], Total Loss: 2.2050, NLL: 2.1437, Masked: 7.0436
Epoch [65/141], Total Loss: 2.2033, NLL: 2.1421, Masked: 7.0439
Epoch [66/141], Total Loss: 2.2032, NLL: 2.1420, Masked: 7.0417
Epoch [67/141], Total Loss: 2.2024, NLL: 2.1411, Masked: 7.0423
Epoch [68/141], Total Loss: 2.2002, NLL: 2.1389, Masked: 7.0414
Epoch [69/141], Total Loss: 2.1997, NLL: 2.1384, Masked: 7.0385
Epoch [70/141], Total Loss: 2.1983, NLL: 2.1371, Masked: 7.0409
Epoch [71/141], Total Loss: 2.1973, NLL: 2.1360, Masked: 7.0374
Epoch [72/141], Total Loss: 2.1969, NLL: 2.1357, Masked: 7.0376
Epoch [73/141], Total Loss: 2.1952, NLL: 2.1340, Masked: 7.0386
Epoch [74/141], Total Loss: 2.1940, NLL: 2.1328, Masked: 7.0353
