Running with noise_level=0.15
Running with mu_offset=1
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0834, NLL: 2.0410, Masked: 4.8778
Epoch [2/141], Total Loss: 1.8223, NLL: 1.7958, Masked: 3.0503
Epoch [3/141], Total Loss: 1.6936, NLL: 1.6702, Masked: 2.6937
Epoch [4/141], Total Loss: 1.6736, NLL: 1.6507, Masked: 2.6265
Epoch [5/141], Total Loss: 1.6522, NLL: 1.6301, Masked: 2.5439
Epoch [6/141], Total Loss: 1.6385, NLL: 1.6169, Masked: 2.4823
Epoch [7/141], Total Loss: 1.6280, NLL: 1.6069, Masked: 2.4249
Epoch [8/141], Total Loss: 1.6195, NLL: 1.5989, Masked: 2.3710
Epoch [9/141], Total Loss: 1.6090, NLL: 1.5890, Masked: 2.2975
Epoch [10/141], Total Loss: 1.5960, NLL: 1.5768, Masked: 2.2140
Epoch [11/141], Total Loss: 1.5836, NLL: 1.5649, Masked: 2.1514
Epoch [12/141], Total Loss: 1.5714, NLL: 1.5532, Masked: 2.0935
Epoch [13/141], Total Loss: 1.5620, NLL: 1.5442, Masked: 2.0486
Epoch [14/141], Total Loss: 1.5536, NLL: 1.5362, Masked: 2.0033
Epoch [15/141], Total Loss: 1.5452, NLL: 1.5281, Masked: 1.9607
Epoch [16/141], Total Loss: 1.5389, NLL: 1.5221, Masked: 1.9294
Epoch [17/141], Total Loss: 1.5340, NLL: 1.5174, Masked: 1.9027
Epoch [18/141], Total Loss: 1.5290, NLL: 1.5127, Masked: 1.8765
Epoch [19/141], Total Loss: 1.5246, NLL: 1.5085, Masked: 1.8539
Epoch [20/141], Total Loss: 1.5205, NLL: 1.5046, Masked: 1.8350
Epoch [21/141], Total Loss: 1.5169, NLL: 1.5011, Masked: 1.8172
Epoch [22/141], Total Loss: 1.5138, NLL: 1.4981, Masked: 1.8048
Epoch [23/141], Total Loss: 1.5105, NLL: 1.4949, Masked: 1.7883
Epoch [24/141], Total Loss: 1.5075, NLL: 1.4921, Masked: 1.7732
