Running with noise_level=0.15
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0865, NLL: 2.0440, Masked: 4.8949
Epoch [2/141], Total Loss: 1.8278, NLL: 1.8011, Masked: 3.0664
Epoch [3/141], Total Loss: 1.6987, NLL: 1.6752, Masked: 2.6992
Epoch [4/141], Total Loss: 1.6724, NLL: 1.6497, Masked: 2.6154
Epoch [5/141], Total Loss: 1.6491, NLL: 1.6271, Masked: 2.5315
Epoch [6/141], Total Loss: 1.6363, NLL: 1.6148, Masked: 2.4680
Epoch [7/141], Total Loss: 1.6255, NLL: 1.6046, Masked: 2.4043
Epoch [8/141], Total Loss: 1.6159, NLL: 1.5955, Masked: 2.3431
Epoch [9/141], Total Loss: 1.6062, NLL: 1.5864, Masked: 2.2773
Epoch [10/141], Total Loss: 1.5935, NLL: 1.5744, Masked: 2.1971
Epoch [11/141], Total Loss: 1.5798, NLL: 1.5612, Masked: 2.1283
Epoch [12/141], Total Loss: 1.5692, NLL: 1.5512, Masked: 2.0783
Epoch [13/141], Total Loss: 1.5598, NLL: 1.5421, Masked: 2.0328
Epoch [14/141], Total Loss: 1.5521, NLL: 1.5348, Masked: 1.9932
Epoch [15/141], Total Loss: 1.5454, NLL: 1.5283, Masked: 1.9578
Epoch [16/141], Total Loss: 1.5392, NLL: 1.5225, Masked: 1.9242
Epoch [17/141], Total Loss: 1.5339, NLL: 1.5174, Masked: 1.8959
Epoch [18/141], Total Loss: 1.5302, NLL: 1.5138, Masked: 1.8775
Epoch [19/141], Total Loss: 1.5251, NLL: 1.5090, Masked: 1.8511
Epoch [20/141], Total Loss: 1.5217, NLL: 1.5057, Masked: 1.8348
Epoch [21/141], Total Loss: 1.5186, NLL: 1.5028, Masked: 1.8184
Epoch [22/141], Total Loss: 1.5152, NLL: 1.4995, Masked: 1.8012
Epoch [23/141], Total Loss: 1.5124, NLL: 1.4968, Masked: 1.7876
Epoch [24/141], Total Loss: 1.5099, NLL: 1.4945, Masked: 1.7753
Epoch [25/141], Total Loss: 1.5071, NLL: 1.4918, Masked: 1.7601
Epoch [26/141], Total Loss: 1.5050, NLL: 1.4898, Masked: 1.7501
Epoch [27/141], Total Loss: 1.5023, NLL: 1.4872, Masked: 1.7345
Epoch [28/141], Total Loss: 1.4999, NLL: 1.4849, Masked: 1.7232
Epoch [29/141], Total Loss: 1.4971, NLL: 1.4822, Masked: 1.7087
Epoch [30/141], Total Loss: 1.4943, NLL: 1.4796, Masked: 1.6964
Epoch [31/141], Total Loss: 1.4916, NLL: 1.4770, Masked: 1.6838
Epoch [32/141], Total Loss: 1.4888, NLL: 1.4743, Masked: 1.6691
Epoch [33/141], Total Loss: 1.4858, NLL: 1.4714, Masked: 1.6569
Epoch [34/141], Total Loss: 1.4832, NLL: 1.4689, Masked: 1.6462
