Running with noise_level=0.15
Running with mu_offset=10
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.5322, NLL: 2.4505, Masked: 9.3842
Epoch [2/141], Total Loss: 2.4626, NLL: 2.3920, Masked: 8.1126
Epoch [3/141], Total Loss: 2.4448, NLL: 2.3744, Masked: 8.0915
Epoch [4/141], Total Loss: 2.3982, NLL: 2.3279, Masked: 8.0814
Epoch [5/141], Total Loss: 2.3779, NLL: 2.3075, Masked: 8.0934
Epoch [6/141], Total Loss: 2.3731, NLL: 2.3028, Masked: 8.0736
Epoch [7/141], Total Loss: 2.3688, NLL: 2.2986, Masked: 8.0714
Epoch [8/141], Total Loss: 2.3675, NLL: 2.2973, Masked: 8.0580
Epoch [9/141], Total Loss: 2.3622, NLL: 2.2922, Masked: 8.0417
Epoch [10/141], Total Loss: 2.3591, NLL: 2.2892, Masked: 8.0314
Epoch [11/141], Total Loss: 2.3568, NLL: 2.2870, Masked: 8.0174
Epoch [12/141], Total Loss: 2.3540, NLL: 2.2843, Masked: 8.0130
Epoch [13/141], Total Loss: 2.3528, NLL: 2.2832, Masked: 8.0058
Epoch [14/141], Total Loss: 2.3509, NLL: 2.2813, Masked: 8.0022
Epoch [15/141], Total Loss: 2.3482, NLL: 2.2787, Masked: 7.9927
Epoch [16/141], Total Loss: 2.3460, NLL: 2.2765, Masked: 7.9865
Epoch [17/141], Total Loss: 2.3436, NLL: 2.2742, Masked: 7.9793
Epoch [18/141], Total Loss: 2.3414, NLL: 2.2720, Masked: 7.9726
Epoch [19/141], Total Loss: 2.3392, NLL: 2.2699, Masked: 7.9643
Epoch [20/141], Total Loss: 2.3380, NLL: 2.2688, Masked: 7.9610
Epoch [21/141], Total Loss: 2.3359, NLL: 2.2667, Masked: 7.9531
Epoch [22/141], Total Loss: 2.3342, NLL: 2.2650, Masked: 7.9492
Epoch [23/141], Total Loss: 2.3320, NLL: 2.2629, Masked: 7.9451
Epoch [24/141], Total Loss: 2.3310, NLL: 2.2619, Masked: 7.9417
