Running with noise_level=0.15
Running with mu_offset=9
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.4751, NLL: 2.4008, Masked: 8.5378
Epoch [2/141], Total Loss: 2.4043, NLL: 2.3408, Masked: 7.2949
Epoch [3/141], Total Loss: 2.3946, NLL: 2.3312, Masked: 7.2808
Epoch [4/141], Total Loss: 2.3580, NLL: 2.2947, Masked: 7.2656
Epoch [5/141], Total Loss: 2.3260, NLL: 2.2627, Masked: 7.2727
Epoch [6/141], Total Loss: 2.3175, NLL: 2.2543, Masked: 7.2602
Epoch [7/141], Total Loss: 2.3152, NLL: 2.2520, Masked: 7.2569
Epoch [8/141], Total Loss: 2.3133, NLL: 2.2502, Masked: 7.2499
Epoch [9/141], Total Loss: 2.3099, NLL: 2.2468, Masked: 7.2481
Epoch [10/141], Total Loss: 2.3058, NLL: 2.2429, Masked: 7.2336
Epoch [11/141], Total Loss: 2.3040, NLL: 2.2411, Masked: 7.2298
Epoch [12/141], Total Loss: 2.3017, NLL: 2.2389, Masked: 7.2192
Epoch [13/141], Total Loss: 2.2990, NLL: 2.2362, Masked: 7.2082
Epoch [14/141], Total Loss: 2.2970, NLL: 2.2343, Masked: 7.2048
Epoch [15/141], Total Loss: 2.2952, NLL: 2.2326, Masked: 7.1995
Epoch [16/141], Total Loss: 2.2933, NLL: 2.2307, Masked: 7.1950
Epoch [17/141], Total Loss: 2.2910, NLL: 2.2285, Masked: 7.1857
Epoch [18/141], Total Loss: 2.2893, NLL: 2.2268, Masked: 7.1818
Epoch [19/141], Total Loss: 2.2869, NLL: 2.2245, Masked: 7.1745
Epoch [20/141], Total Loss: 2.2857, NLL: 2.2233, Masked: 7.1661
Epoch [21/141], Total Loss: 2.2841, NLL: 2.2218, Masked: 7.1627
Epoch [22/141], Total Loss: 2.2813, NLL: 2.2190, Masked: 7.1571
Epoch [23/141], Total Loss: 2.2802, NLL: 2.2180, Masked: 7.1521
Epoch [24/141], Total Loss: 2.2782, NLL: 2.2160, Masked: 7.1502
Epoch [25/141], Total Loss: 2.2763, NLL: 2.2142, Masked: 7.1430
Epoch [26/141], Total Loss: 2.2743, NLL: 2.2121, Masked: 7.1415
Epoch [27/141], Total Loss: 2.2728, NLL: 2.2107, Masked: 7.1362
Epoch [28/141], Total Loss: 2.2713, NLL: 2.2093, Masked: 7.1325
Epoch [29/141], Total Loss: 2.2697, NLL: 2.2077, Masked: 7.1283
Epoch [30/141], Total Loss: 2.2675, NLL: 2.2055, Masked: 7.1261
Epoch [31/141], Total Loss: 2.2665, NLL: 2.2046, Masked: 7.1229
Epoch [32/141], Total Loss: 2.2647, NLL: 2.2028, Masked: 7.1207
Epoch [33/141], Total Loss: 2.2626, NLL: 2.2007, Masked: 7.1182
Epoch [34/141], Total Loss: 2.2614, NLL: 2.1995, Masked: 7.1148
Epoch [35/141], Total Loss: 2.2596, NLL: 2.1978, Masked: 7.1119
Epoch [36/141], Total Loss: 2.2579, NLL: 2.1961, Masked: 7.1106
Epoch [37/141], Total Loss: 2.2567, NLL: 2.1949, Masked: 7.1077
Epoch [38/141], Total Loss: 2.2542, NLL: 2.1923, Masked: 7.1059
Epoch [39/141], Total Loss: 2.2532, NLL: 2.1914, Masked: 7.1036
Epoch [40/141], Total Loss: 2.2508, NLL: 2.1890, Masked: 7.1000
Epoch [41/141], Total Loss: 2.2489, NLL: 2.1872, Masked: 7.0978
Epoch [42/141], Total Loss: 2.2469, NLL: 2.1852, Masked: 7.0948
Epoch [43/141], Total Loss: 2.2455, NLL: 2.1838, Masked: 7.0923
Epoch [44/141], Total Loss: 2.2437, NLL: 2.1820, Masked: 7.0894
Epoch [45/141], Total Loss: 2.2410, NLL: 2.1793, Masked: 7.0875
Epoch [46/141], Total Loss: 2.2399, NLL: 2.1783, Masked: 7.0854
Epoch [47/141], Total Loss: 2.2373, NLL: 2.1757, Masked: 7.0827
Epoch [48/141], Total Loss: 2.2354, NLL: 2.1738, Masked: 7.0791
Epoch [49/141], Total Loss: 2.2334, NLL: 2.1718, Masked: 7.0779
Epoch [50/141], Total Loss: 2.2314, NLL: 2.1699, Masked: 7.0745
Epoch [51/141], Total Loss: 2.2294, NLL: 2.1678, Masked: 7.0715
Epoch [52/141], Total Loss: 2.2273, NLL: 2.1658, Masked: 7.0693
Epoch [53/141], Total Loss: 2.2263, NLL: 2.1648, Masked: 7.0659
Epoch [54/141], Total Loss: 2.2238, NLL: 2.1623, Masked: 7.0654
Epoch [55/141], Total Loss: 2.2226, NLL: 2.1612, Masked: 7.0629
Epoch [56/141], Total Loss: 2.2203, NLL: 2.1589, Masked: 7.0606
Epoch [57/141], Total Loss: 2.2186, NLL: 2.1572, Masked: 7.0589
Epoch [58/141], Total Loss: 2.2170, NLL: 2.1556, Masked: 7.0564
Epoch [59/141], Total Loss: 2.2154, NLL: 2.1540, Masked: 7.0539
Epoch [60/141], Total Loss: 2.2130, NLL: 2.1517, Masked: 7.0517
Epoch [61/141], Total Loss: 2.2125, NLL: 2.1512, Masked: 7.0521
Epoch [62/141], Total Loss: 2.2123, NLL: 2.1510, Masked: 7.0479
Epoch [63/141], Total Loss: 2.2099, NLL: 2.1486, Masked: 7.0485
Epoch [64/141], Total Loss: 2.2075, NLL: 2.1462, Masked: 7.0475
Epoch [65/141], Total Loss: 2.2077, NLL: 2.1464, Masked: 7.0444
Epoch [66/141], Total Loss: 2.2058, NLL: 2.1445, Masked: 7.0454
Epoch [67/141], Total Loss: 2.2048, NLL: 2.1435, Masked: 7.0423
Epoch [68/141], Total Loss: 2.2030, NLL: 2.1417, Masked: 7.0424
Epoch [69/141], Total Loss: 2.2026, NLL: 2.1413, Masked: 7.0417
