Running with noise_level=0.15
Running with mu_offset=7
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.3478, NLL: 2.2874, Masked: 6.9483
Epoch [2/141], Total Loss: 2.2751, NLL: 2.2252, Masked: 5.7451
Epoch [3/141], Total Loss: 2.2686, NLL: 2.2187, Masked: 5.7382
Epoch [4/141], Total Loss: 2.2418, NLL: 2.1920, Masked: 5.7289
Epoch [5/141], Total Loss: 2.2137, NLL: 2.1638, Masked: 5.7342
Epoch [6/141], Total Loss: 2.2004, NLL: 2.1506, Masked: 5.7252
Epoch [7/141], Total Loss: 2.1961, NLL: 2.1463, Masked: 5.7160
Epoch [8/141], Total Loss: 2.1931, NLL: 2.1433, Masked: 5.7139
Epoch [9/141], Total Loss: 2.1916, NLL: 2.1419, Masked: 5.7083
Epoch [10/141], Total Loss: 2.1879, NLL: 2.1383, Masked: 5.7009
Epoch [11/141], Total Loss: 2.1850, NLL: 2.1354, Masked: 5.6980
Epoch [12/141], Total Loss: 2.1827, NLL: 2.1332, Masked: 5.6888
Epoch [13/141], Total Loss: 2.1794, NLL: 2.1299, Masked: 5.6862
Epoch [14/141], Total Loss: 2.1786, NLL: 2.1292, Masked: 5.6805
Epoch [15/141], Total Loss: 2.1770, NLL: 2.1276, Masked: 5.6771
Epoch [16/141], Total Loss: 2.1746, NLL: 2.1252, Masked: 5.6753
Epoch [17/141], Total Loss: 2.1722, NLL: 2.1229, Masked: 5.6649
Epoch [18/141], Total Loss: 2.1707, NLL: 2.1215, Masked: 5.6631
Epoch [19/141], Total Loss: 2.1688, NLL: 2.1195, Masked: 5.6582
Epoch [20/141], Total Loss: 2.1673, NLL: 2.1182, Masked: 5.6528
Epoch [21/141], Total Loss: 2.1657, NLL: 2.1165, Masked: 5.6514
Epoch [22/141], Total Loss: 2.1644, NLL: 2.1152, Masked: 5.6474
Epoch [23/141], Total Loss: 2.1619, NLL: 2.1128, Masked: 5.6440
Epoch [24/141], Total Loss: 2.1602, NLL: 2.1112, Masked: 5.6400
