Running with noise_level=0.15
Running with mu_offset=3
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0816, NLL: 2.0430, Masked: 4.4344
Epoch [2/141], Total Loss: 2.0059, NLL: 1.9768, Masked: 3.3495
Epoch [3/141], Total Loss: 2.0037, NLL: 1.9746, Masked: 3.3479
Epoch [4/141], Total Loss: 2.0021, NLL: 1.9729, Masked: 3.3474
Epoch [5/141], Total Loss: 1.9979, NLL: 1.9688, Masked: 3.3456
Epoch [6/141], Total Loss: 1.9894, NLL: 1.9603, Masked: 3.3453
Epoch [7/141], Total Loss: 1.9765, NLL: 1.9474, Masked: 3.3453
Epoch [8/141], Total Loss: 1.9670, NLL: 1.9379, Masked: 3.3431
Epoch [9/141], Total Loss: 1.9634, NLL: 1.9344, Masked: 3.3420
Epoch [10/141], Total Loss: 1.9620, NLL: 1.9330, Masked: 3.3412
Epoch [11/141], Total Loss: 1.9606, NLL: 1.9315, Masked: 3.3403
Epoch [12/141], Total Loss: 1.9603, NLL: 1.9312, Masked: 3.3400
Epoch [13/141], Total Loss: 1.9571, NLL: 1.9281, Masked: 3.3392
Epoch [14/141], Total Loss: 1.9550, NLL: 1.9259, Masked: 3.3372
Epoch [15/141], Total Loss: 1.9539, NLL: 1.9249, Masked: 3.3360
Epoch [16/141], Total Loss: 1.9510, NLL: 1.9220, Masked: 3.3361
Epoch [17/141], Total Loss: 1.9471, NLL: 1.9181, Masked: 3.3319
Epoch [18/141], Total Loss: 1.9439, NLL: 1.9150, Masked: 3.3221
Epoch [19/141], Total Loss: 1.9421, NLL: 1.9132, Masked: 3.3191
Epoch [20/141], Total Loss: 1.9406, NLL: 1.9118, Masked: 3.3152
Epoch [21/141], Total Loss: 1.9390, NLL: 1.9101, Masked: 3.3129
Epoch [22/141], Total Loss: 1.9368, NLL: 1.9080, Masked: 3.3091
Epoch [23/141], Total Loss: 1.9357, NLL: 1.9070, Masked: 3.3062
Epoch [24/141], Total Loss: 1.9343, NLL: 1.9056, Masked: 3.3021
