Bin_Center,Mean_Nonzero,Std_Nonzero,Count_Nonzero
-590000.0,,,0
-580000.0,,,0
-570000.0,,,0
-560000.0,,,0
-550000.0,,,0
-540000.0,,,0
-530000.0,,,0
-520000.0,,,0
-510000.0,,,0
-500000.0,,,0
-490000.0,,,0
-480000.0,,,0
-470000.0,,,0
-460000.0,,,0
-450000.0,,,0
-440000.0,,,0
-430000.0,,,0
-420000.0,,,0
-410000.0,,,0
-400000.0,,,0
-390000.0,,,0
-380000.0,,,0
-370000.0,,,0
-360000.0,,,0
-350000.0,,,0
-340000.0,,,0
-330000.0,,,0
-320000.0,,,0
-310000.0,,,0
-300000.0,,,0
-290000.0,,,0
-280000.0,,,0
-270000.0,,,0
-260000.0,,,0
-250000.0,,,0
-240000.0,7.979553903345725,12.105893350114718,538
-230000.0,11.956974323386538,15.220676096643137,1441
-220000.0,10.232673267326733,15.000065733702078,606
-210000.0,11.430646332607116,15.546573566372267,1377
-200000.0,7.965591397849463,11.40387348149049,930
-190000.0,11.666666666666666,15.493572408369804,828
-180000.0,10.590361445783133,14.97368415864729,581
-170000.0,11.05324459234609,15.061778125055767,601
-160000.0,9.160493827160494,13.556257845214558,486
-150000.0,12.638859556494193,16.17793795572483,947
-140000.0,11.897581792318634,15.981052968218377,703
-130000.0,11.883582089552238,16.15706352183796,670
-120000.0,11.972704714640198,16.291727104709107,806
-110000.0,9.717293233082707,14.002089513164394,665
-100000.0,13.722599418040737,17.452478151391993,1031
-90000.0,11.56501547987616,16.379736458010203,646
-80000.0,11.607988165680473,16.27327356099475,676
-70000.0,13.347540983606557,16.3080638700196,1220
-60000.0,11.048951048951048,15.806548852883104,572
-50000.0,13.383467278989666,16.644833582095444,871
-40000.0,14.828203292770223,17.945251999735223,1397
-30000.0,12.636986301369863,15.683023314772024,1022
-20000.0,12.104716227018386,16.043223670428844,1251
-10000.0,6.554126473740622,10.349499615377947,933
0.0,16.149008885850993,17.44782168567643,1463
10000.0,16.715218811234486,18.644626964400036,1531
20000.0,11.721649484536082,15.268860527116228,2037
30000.0,11.052591463414634,15.009871432453467,1312
40000.0,14.942352036894697,17.64789541609744,1301
50000.0,13.607981220657276,17.253180218357436,852
60000.0,11.767879548306148,15.12004134906824,797
70000.0,13.852688172043012,17.33382794592571,930
80000.0,8.808544303797468,12.646719528589266,632
90000.0,13.13984461709212,16.692792176340536,901
100000.0,13.919597989949748,17.255377601671128,995
110000.0,11.108516483516484,14.420890165812173,728
120000.0,12.984779299847792,17.15610926318385,657
130000.0,13.856328392246294,17.237526009908255,877
140000.0,14.13548883756736,16.661456262287324,1299
150000.0,12.376440460947503,16.53587112855275,781
160000.0,8.52235294117647,14.669956917456998,425
170000.0,13.559863169897378,16.554810968153696,877
180000.0,12.242178447276942,15.632020824680575,863
190000.0,12.80186170212766,15.96490314246717,752
200000.0,10.051612903225806,15.34718617436182,465
210000.0,13.548015364916774,16.746811767900983,781
220000.0,13.056338028169014,16.732168810089124,639
230000.0,10.721311475409836,14.578602457737462,671
240000.0,13.723329425556859,16.952872599397363,853
250000.0,11.998585572842998,16.014467546599693,707
260000.0,9.591766723842195,14.215501465824914,583
270000.0,10.418674698795181,15.875345629072141,332
280000.0,9.447222222222223,14.270467119781852,360
290000.0,10.18639798488665,16.286280908516428,397
300000.0,12.327402135231317,15.735478054666132,843
310000.0,9.758823529411766,13.872371893554464,510
320000.0,12.040417209908735,15.480879601820881,767
330000.0,11.460093896713616,14.795827400153039,639
340000.0,10.813874788494077,15.338526116780022,591
350000.0,10.207848837209303,13.78422181015724,688
360000.0,13.385103011093502,15.494669844836412,631
370000.0,9.93053016453382,13.724617607532444,547
380000.0,13.545454545454545,17.407881823055245,660
390000.0,9.99672131147541,14.131216736045369,610
400000.0,13.582608695652175,17.46237054517825,690
410000.0,11.417021276595746,15.489521556407789,705
420000.0,11.331189710610932,14.646328395141074,622
430000.0,11.80184331797235,15.33881139653559,651
440000.0,12.207182320441989,15.943404514502156,724
450000.0,10.209803921568627,15.454893553031818,510
460000.0,12.81447963800905,17.603049249873358,663
470000.0,11.892053973013493,16.342717835639846,667
480000.0,11.820402298850574,14.172653284861191,696
490000.0,13.704918032786885,18.16115078337607,610
500000.0,11.452415812591507,15.414564632396157,683
510000.0,11.611486486486486,16.147409041948702,592
520000.0,9.93812375249501,14.566199355791293,501
530000.0,12.470170454545455,16.537872978262875,704
540000.0,10.719033232628398,15.450557529084818,662
550000.0,12.223543400713437,15.817108498043744,841
560000.0,11.240287769784173,14.619322807185718,695
570000.0,10.666300768386389,14.398281163960938,911
580000.0,,,0
590000.0,,,0
