Distance_Bin,Value,Bin_Center,Density_per_bp
"[-450754, -449754)",0,-450254.0,0.0
"[-449754, -448754)",66,-449254.0,0.066
"[-448754, -447754)",57,-448254.0,0.057
"[-447754, -446754)",16,-447254.0,0.016
"[-446754, -445754)",38,-446254.0,0.038
"[-445754, -444754)",35,-445254.0,0.035
"[-444754, -443754)",63,-444254.0,0.063
"[-443754, -442754)",45,-443254.0,0.045
"[-442754, -441754)",33,-442254.0,0.033
"[-441754, -440754)",69,-441254.0,0.069
"[-440754, -439754)",44,-440254.0,0.044
"[-439754, -438754)",31,-439254.0,0.031
"[-438754, -437754)",55,-438254.0,0.055
"[-437754, -436754)",51,-437254.0,0.051
"[-436754, -435754)",29,-436254.0,0.029
"[-435754, -434754)",25,-435254.0,0.025
"[-434754, -433754)",58,-434254.0,0.058
"[-433754, -432754)",69,-433254.0,0.069
"[-432754, -431754)",42,-432254.0,0.042
"[-431754, -430754)",21,-431254.0,0.021
"[-430754, -429754)",41,-430254.0,0.041
"[-429754, -428754)",23,-429254.0,0.023
"[-428754, -427754)",22,-428254.0,0.022
"[-427754, -426754)",44,-427254.0,0.044
"[-426754, -425754)",20,-426254.0,0.02
"[-425754, -424754)",10,-425254.0,0.01
"[-424754, -423754)",10,-424254.0,0.01
"[-423754, -422754)",17,-423254.0,0.017
"[-422754, -421754)",13,-422254.0,0.013
"[-421754, -420754)",6,-421254.0,0.006
"[-420754, -419754)",20,-420254.0,0.02
"[-419754, -418754)",33,-419254.0,0.033
"[-418754, -417754)",16,-418254.0,0.016
"[-417754, -416754)",29,-417254.0,0.029
"[-416754, -415754)",4,-416254.0,0.004
"[-415754, -414754)",35,-415254.0,0.035
"[-414754, -413754)",18,-414254.0,0.018
"[-413754, -412754)",37,-413254.0,0.037
"[-412754, -411754)",18,-412254.0,0.018
"[-411754, -410754)",41,-411254.0,0.041
"[-410754, -409754)",16,-410254.0,0.016
"[-409754, -408754)",9,-409254.0,0.009
"[-408754, -407754)",13,-408254.0,0.013
