Distance_Bin,Value,Bin_Center,Density_per_bp
"[-445000.0, -435000.0)",0,-440000.0,0.0
"[-435000.0, -425000.0)",0,-430000.0,0.0
"[-425000.0, -415000.0)",0,-420000.0,0.0
"[-415000.0, -405000.0)",0,-410000.0,0.0
"[-405000.0, -395000.0)",0,-400000.0,0.0
"[-395000.0, -385000.0)",0,-390000.0,0.0
"[-385000.0, -375000.0)",0,-380000.0,0.0
"[-375000.0, -365000.0)",0,-370000.0,0.0
"[-365000.0, -355000.0)",0,-360000.0,0.0
"[-355000.0, -345000.0)",0,-350000.0,0.0
"[-345000.0, -335000.0)",0,-340000.0,0.0
"[-335000.0, -325000.0)",0,-330000.0,0.0
"[-325000.0, -315000.0)",0,-320000.0,0.0
"[-315000.0, -305000.0)",0,-310000.0,0.0
"[-305000.0, -295000.0)",0,-300000.0,0.0
"[-295000.0, -285000.0)",0,-290000.0,0.0
"[-285000.0, -275000.0)",0,-280000.0,0.0
"[-275000.0, -265000.0)",0,-270000.0,0.0
"[-265000.0, -255000.0)",0,-260000.0,0.0
"[-255000.0, -245000.0)",0,-250000.0,0.0
"[-245000.0, -235000.0)",0,-240000.0,0.0
"[-235000.0, -225000.0)",0,-230000.0,0.0
"[-225000.0, -215000.0)",0,-220000.0,0.0
"[-215000.0, -205000.0)",0,-210000.0,0.0
"[-205000.0, -195000.0)",0,-200000.0,0.0
"[-195000.0, -185000.0)",0,-190000.0,0.0
"[-185000.0, -175000.0)",0,-180000.0,0.0
"[-175000.0, -165000.0)",0,-170000.0,0.0
"[-165000.0, -155000.0)",0,-160000.0,0.0
"[-155000.0, -145000.0)",4468,-150000.0,0.4468
"[-145000.0, -135000.0)",4800,-140000.0,0.48
"[-135000.0, -125000.0)",3795,-130000.0,0.3795
"[-125000.0, -115000.0)",3678,-120000.0,0.3678
"[-115000.0, -105000.0)",3660,-110000.0,0.366
"[-105000.0, -95000.0)",2395,-100000.0,0.2395
"[-95000.0, -85000.0)",3509,-90000.0,0.3509
"[-85000.0, -75000.0)",3924,-80000.0,0.3924
"[-75000.0, -65000.0)",4231,-70000.0,0.4231
"[-65000.0, -55000.0)",2776,-60000.0,0.2776
"[-55000.0, -45000.0)",3542,-50000.0,0.3542
"[-45000.0, -35000.0)",3871,-40000.0,0.3871
"[-35000.0, -25000.0)",4520,-30000.0,0.452
"[-25000.0, -15000.0)",4800,-20000.0,0.48
"[-15000.0, -5000.0)",4753,-10000.0,0.4753
"[-5000.0, 5000.0)",5068,0.0,0.5068
"[5000.0, 15000.0)",4027,10000.0,0.4027
"[15000.0, 25000.0)",3609,20000.0,0.3609
"[25000.0, 35000.0)",3059,30000.0,0.3059
"[35000.0, 45000.0)",4741,40000.0,0.4741
"[45000.0, 55000.0)",2533,50000.0,0.2533
"[55000.0, 65000.0)",3646,60000.0,0.3646
"[65000.0, 75000.0)",3852,70000.0,0.3852
"[75000.0, 85000.0)",2643,80000.0,0.2643
"[85000.0, 95000.0)",4261,90000.0,0.4261
"[95000.0, 105000.0)",3447,100000.0,0.3447
"[105000.0, 115000.0)",5073,110000.0,0.5073
"[115000.0, 125000.0)",3804,120000.0,0.3804
"[125000.0, 135000.0)",3955,130000.0,0.3955
"[135000.0, 145000.0)",3427,140000.0,0.3427
"[145000.0, 155000.0)",3258,150000.0,0.3258
"[155000.0, 165000.0)",3447,160000.0,0.3447
"[165000.0, 175000.0)",3270,170000.0,0.327
"[175000.0, 185000.0)",4184,180000.0,0.4184
"[185000.0, 195000.0)",2547,190000.0,0.2547
"[195000.0, 205000.0)",3151,200000.0,0.3151
"[205000.0, 215000.0)",3334,210000.0,0.3334
"[215000.0, 225000.0)",2327,220000.0,0.2327
"[225000.0, 235000.0)",2105,230000.0,0.2105
"[235000.0, 245000.0)",2678,240000.0,0.2678
"[245000.0, 255000.0)",2934,250000.0,0.2934
"[255000.0, 265000.0)",2182,260000.0,0.2182
"[265000.0, 275000.0)",3122,270000.0,0.3122
"[275000.0, 285000.0)",2816,280000.0,0.2816
"[285000.0, 295000.0)",4581,290000.0,0.4581
"[295000.0, 305000.0)",4350,300000.0,0.435
"[305000.0, 315000.0)",3115,310000.0,0.3115
"[315000.0, 325000.0)",3762,320000.0,0.3762
"[325000.0, 335000.0)",1782,330000.0,0.1782
"[335000.0, 345000.0)",5001,340000.0,0.5001
"[345000.0, 355000.0)",3560,350000.0,0.356
"[355000.0, 365000.0)",2188,360000.0,0.2188
"[365000.0, 375000.0)",2818,370000.0,0.2818
"[375000.0, 385000.0)",1193,380000.0,0.1193
"[385000.0, 395000.0)",4088,390000.0,0.4088
"[395000.0, 405000.0)",3222,400000.0,0.3222
"[405000.0, 415000.0)",3614,410000.0,0.3614
"[415000.0, 425000.0)",6157,420000.0,0.6157
"[425000.0, 435000.0)",0,430000.0,0.0
"[435000.0, 445000.0)",0,440000.0,0.0
