chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrI,-170000.0,0.0,0.0,35,0.0
ChrI,-160000.0,0.0,0.0,35,0.0
ChrI,-150000.0,0.04611142857142857,0.01618564671750454,35,0.002735873637766322
ChrI,-140000.0,0.09089428571428572,0.035087914316648074,35,0.0059309400148529505
ChrI,-130000.0,0.09971142857142858,0.03677597338599476,35,0.006216274075791233
ChrI,-120000.0,0.12618857142857143,0.04779047266256031,35,0.008078064261249941
ChrI,-110000.0,0.09558285714285715,0.0342181795998275,35,0.005783928015571748
ChrI,-100000.0,0.06649142857142858,0.02457713393797255,35,0.0041542938633420245
ChrI,-90000.0,0.06187714285714286,0.02092981388459289,35,0.0035377842510479324
ChrI,-80000.0,0.12918285714285713,0.051562740114032224,35,0.008715693838567018
ChrI,-70000.0,0.061005714285714295,0.022226004150638544,35,0.0037568803947051668
ChrI,-60000.0,0.07288571428571429,0.028320291445587648,35,0.004787002962078003
ChrI,-50000.0,0.04435714285714286,0.015049688011507,35,0.002543861571052378
ChrI,-40000.0,0.08473714285714286,0.030428393142650462,35,0.005143337185812611
ChrI,-30000.0,0.06001428571428571,0.022414729176004188,35,0.0037887807463374713
ChrI,-20000.0,0.08252857142857144,0.03217779259263217,35,0.005439039663486965
ChrI,-10000.0,0.13188571428571427,0.0484372070335407,35,0.00818738232231259
ChrI,0.0,0.07603714285714284,0.027182110095496585,35,0.0045946151999415805
ChrI,10000.0,0.1735914285714286,0.05373617672551361,35,0.009083071678482263
ChrI,20000.0,0.07571714285714286,0.021943516873398152,35,0.0037091313298518885
ChrI,30000.0,0.14488285714285715,0.052010883961149584,35,0.008791443974391347
ChrI,40000.0,0.13424285714285714,0.04923123282748753,35,0.008321597177936261
ChrI,50000.0,0.03766,0.011507956326973502,35,0.0019451996505943214
ChrI,60000.0,0.0593,0.021222269103051937,35,0.003587218205487577
ChrI,70000.0,0.08082285714285715,0.030858834998732397,35,0.005216095139028789
ChrI,80000.0,0.006248571428571429,0.0025334667516098575,35,0.000428234040867261
ChrI,90000.0,0.0,0.0,35,0.0
ChrI,100000.0,0.0,0.0,35,0.0
ChrI,110000.0,0.0,0.0,35,0.0
ChrI,120000.0,0.0,0.0,35,0.0
ChrI,130000.0,0.0,0.0,35,0.0
ChrI,140000.0,0.0,0.0,35,0.0
ChrI,150000.0,0.0,0.0,35,0.0
ChrI,160000.0,0.0,0.0,35,0.0
ChrI,170000.0,0.0,0.0,35,0.0
