chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrXI,-460000.0,0.0,0.0,35,0.0
ChrXI,-450000.0,0.0,0.0,35,0.0
ChrXI,-440000.0,0.028982857142857144,0.010406685795376808,35,0.0017590509555171054
ChrXI,-430000.0,0.06715428571428572,0.030587582475257377,35,0.0051702450941646366
ChrXI,-420000.0,0.09151142857142858,0.036529237052857606,35,0.006174568023441837
ChrXI,-410000.0,0.04196857142857143,0.013339255897506414,35,0.0022547457753380007
ChrXI,-400000.0,0.04149428571428571,0.014450054810747726,35,0.0024425050608727424
ChrXI,-390000.0,0.04886,0.014873213189766199,35,0.0025140318817630392
ChrXI,-380000.0,0.029288571428571424,0.008073732697077946,35,0.0013647099080952335
ChrXI,-370000.0,0.10132285714285715,0.039606149891698604,35,0.006694661218876891
ChrXI,-360000.0,0.05323142857142857,0.01947648312601593,35,0.0032921265162201047
ChrXI,-350000.0,0.06662,0.025415717693631094,35,0.004296040389150232
ChrXI,-340000.0,0.05190285714285714,0.018601810248946606,35,0.0031442798155099498
ChrXI,-330000.0,0.03592857142857143,0.01346799193356935,35,0.0022765061370610953
ChrXI,-320000.0,0.03384571428571429,0.012586321773986204,35,0.0021274766797333223
ChrXI,-310000.0,0.06081142857142857,0.023795275994698304,35,0.004022135749871722
ChrXI,-300000.0,0.05717428571428572,0.02165888410108428,35,0.0036610196101406404
ChrXI,-290000.0,0.06619142857142857,0.02618577713893074,35,0.004426204192468007
ChrXI,-280000.0,0.060317142857142854,0.022934067719985355,35,0.00387656498235551
ChrXI,-270000.0,0.07712571428571428,0.028269619349245944,35,0.004778437814514162
ChrXI,-260000.0,0.03751142857142857,0.01463396073257985,35,0.00247359083533398
ChrXI,-250000.0,0.049305714285714286,0.01890508712827664,35,0.003195542964495263
ChrXI,-240000.0,0.06959428571428572,0.027414068338302924,35,0.004633823299107006
ChrXI,-230000.0,0.04919428571428571,0.018846874336847143,35,0.0031857032068240104
ChrXI,-220000.0,0.06710285714285713,0.024988026376344216,35,0.0042237473618471424
ChrXI,-210000.0,0.06952857142857143,0.025886205404657144,35,0.004375567327304461
ChrXI,-200000.0,0.045694285714285715,0.01594940424587449,35,0.0026959413717571787
ChrXI,-190000.0,0.05621142857142857,0.021395653371497615,35,0.0036165254959235477
ChrXI,-180000.0,0.09462571428571429,0.03625510384238126,35,0.006128231053602542
ChrXI,-170000.0,0.044340000000000004,0.01732244718481163,35,0.0029280279881107123
ChrXI,-160000.0,0.07024571428571429,0.026304935153795346,35,0.0044463455731175725
ChrXI,-150000.0,0.03815142857142857,0.012968885194698786,35,0.002192141700277069
ChrXI,-140000.0,0.06342857142857143,0.02287458866783595,35,0.003866511187557253
ChrXI,-130000.0,0.07859714285714287,0.030070578602331404,35,0.005082855489581735
ChrXI,-120000.0,0.08113142857142856,0.03267276948081106,35,0.005522706028094299
ChrXI,-110000.0,0.05632,0.020249819171305913,35,0.0034228441660224553
ChrXI,-100000.0,0.06756,0.025540431614575816,35,0.004317120889332293
ChrXI,-90000.0,0.05773428571428572,0.020269942146484997,35,0.0034262455696405353
ChrXI,-80000.0,0.07721142857142857,0.028926303635563366,35,0.004889437718233068
ChrXI,-70000.0,0.07611428571428572,0.027681923841435318,35,0.004679099142731964
ChrXI,-60000.0,0.10045142857142857,0.03352624407858427,35,0.005666969565616446
ChrXI,-50000.0,0.09270857142857143,0.03478113392790587,35,0.005879084664690401
ChrXI,-40000.0,0.04324,0.013129136883059665,35,0.0022192291795261943
ChrXI,-30000.0,0.05080285714285714,0.01833034266414226,35,0.0030983934186462965
