chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrVIII,-470000.0,0.0,0.0,35,0.0
ChrVIII,-460000.0,0.0,0.0,35,0.0
ChrVIII,-450000.0,0.0,0.0,35,0.0
ChrVIII,-440000.0,0.0,0.0,35,0.0
ChrVIII,-430000.0,0.0,0.0,35,0.0
ChrVIII,-420000.0,0.0,0.0,35,0.0
ChrVIII,-410000.0,0.0,0.0,35,0.0
ChrVIII,-400000.0,0.0,0.0,35,0.0
ChrVIII,-390000.0,0.0,0.0,35,0.0
ChrVIII,-380000.0,0.0,0.0,35,0.0
ChrVIII,-370000.0,0.0,0.0,35,0.0
ChrVIII,-360000.0,0.0,0.0,35,0.0
ChrVIII,-350000.0,0.0,0.0,35,0.0
ChrVIII,-340000.0,0.0,0.0,35,0.0
ChrVIII,-330000.0,0.0,0.0,35,0.0
ChrVIII,-320000.0,0.0,0.0,35,0.0
ChrVIII,-310000.0,0.0,0.0,35,0.0
ChrVIII,-300000.0,0.0,0.0,35,0.0
ChrVIII,-290000.0,0.0,0.0,35,0.0
ChrVIII,-280000.0,0.0,0.0,35,0.0
ChrVIII,-270000.0,0.0,0.0,35,0.0
ChrVIII,-260000.0,0.0,0.0,35,0.0
ChrVIII,-250000.0,0.0,0.0,35,0.0
ChrVIII,-240000.0,0.0,0.0,35,0.0
ChrVIII,-230000.0,0.0,0.0,35,0.0
ChrVIII,-220000.0,0.0,0.0,35,0.0
ChrVIII,-210000.0,0.0,0.0,35,0.0
ChrVIII,-200000.0,0.0,0.0,35,0.0
ChrVIII,-190000.0,0.0,0.0,35,0.0
ChrVIII,-180000.0,0.0,0.0,35,0.0
ChrVIII,-170000.0,0.0,0.0,35,0.0
ChrVIII,-160000.0,0.0,0.0,35,0.0
ChrVIII,-150000.0,0.0,0.0,35,0.0
ChrVIII,-140000.0,0.0,0.0,35,0.0
ChrVIII,-130000.0,0.0,0.0,35,0.0
ChrVIII,-120000.0,0.0,0.0,35,0.0
ChrVIII,-110000.0,0.013034285714285714,0.004407609920363193,35,0.0007450220554757142
ChrVIII,-100000.0,0.1442885714285714,0.053611317787925945,35,0.009061966666013643
ChrVIII,-90000.0,0.11465714285714286,0.04774346450941054,35,0.008070118433121649
ChrVIII,-80000.0,0.08482571428571428,0.03540374143452957,35,0.005984324541340188
ChrVIII,-70000.0,0.07600285714285714,0.029423184992893796,35,0.004973425996881686
ChrVIII,-60000.0,0.07320857142857143,0.02666078163353288,35,0.004506494606393641
ChrVIII,-50000.0,0.12156571428571429,0.04602297982822177,35,0.0077793034434212645
ChrVIII,-40000.0,0.08692,0.031186005534156992,35,0.005271397053035969
ChrVIII,-30000.0,0.09966000000000001,0.03756916132086184,35,0.006350347307381681
ChrVIII,-20000.0,0.09091142857142857,0.0321500230667612,35,0.005434345756898636
ChrVIII,-10000.0,0.16633714285714285,0.05990612305793066,35,0.010125982957340037
ChrVIII,0.0,0.15589714285714287,0.05655645532258419,35,0.009559785769649057
ChrVIII,10000.0,0.1138,0.03976344019914006,35,0.006721248133389231
ChrVIII,20000.0,0.10577428571428572,0.03975887871878166,35,0.0067204771024826785
ChrVIII,30000.0,0.07771428571428572,0.027991060998081504,35,0.0047313528593788045
ChrVIII,40000.0,0.06809428571428572,0.02319013409464747,35,0.003919848099563229
ChrVIII,50000.0,0.04583142857142857,0.01593648738750484,35,0.0026937580241954114
ChrVIII,60000.0,0.051942857142857145,0.018408346663694602,35,0.0031115785010677973
ChrVIII,70000.0,0.10371142857142858,0.040180737054614876,35,0.006791784175967106
ChrVIII,80000.0,0.07252285714285714,0.026352621096495544,35,0.0044544059685903345
ChrVIII,90000.0,0.05777142857142858,0.020485670335032503,35,0.0034627102889236952
ChrVIII,100000.0,0.07721714285714286,0.028725879761414216,35,0.0048555599002358014
ChrVIII,110000.0,0.1608514285714286,0.05124397451769083,35,0.008661812618565218
ChrVIII,120000.0,0.048311428571428575,0.018384356704235574,35,0.0031075234578062847
ChrVIII,130000.0,0.05325428571428572,0.01865898841683267,35,0.0031539446898832474
ChrVIII,140000.0,0.04942571428571429,0.01673464779954421,35,0.0028286717578335997
ChrVIII,150000.0,0.03673428571428572,0.012861683698607471,35,0.0021740213401701017
ChrVIII,160000.0,0.060117142857142855,0.021224728720143814,35,0.003587633956657617
ChrVIII,170000.0,0.06344857142857142,0.023262850609660785,35,0.003932139433973736
ChrVIII,180000.0,0.0615,0.023408633399817667,35,0.003956781223047192
ChrVIII,190000.0,0.08526285714285714,0.03279191153600037,35,0.005542844711066367
ChrVIII,200000.0,0.030994285714285714,0.00941672301115986,35,0.0015917167036963366
ChrVIII,210000.0,0.032959999999999996,0.0113995407544236,35,0.001926874074110446
ChrVIII,220000.0,0.048119999999999996,0.017899125841290484,35,0.0030255044721375583
ChrVIII,230000.0,0.06001142857142857,0.022201626482926767,35,0.0037527598167877737
ChrVIII,240000.0,0.040894285714285716,0.013493417629634496,35,0.002280803864102874
ChrVIII,250000.0,0.05666285714285715,0.020421601678762873,35,0.0034518807094354917
ChrVIII,260000.0,0.05805428571428571,0.02070041691619281,35,0.003499009086274902
ChrVIII,270000.0,0.08010857142857142,0.02992689496116841,35,0.005058568521448978
ChrVIII,280000.0,0.06062000000000001,0.023764664822329123,35,0.004016961517357713
ChrVIII,290000.0,0.04603142857142857,0.016965202646603905,35,0.0028676426398217556
ChrVIII,300000.0,0.04536,0.01786771982555989,35,0.003020195886573801
ChrVIII,310000.0,0.05716857142857143,0.018105374103524387,35,0.0030603667914090274
ChrVIII,320000.0,0.03746000000000001,0.01395120066517574,35,0.0023581833201489176
ChrVIII,330000.0,0.02736,0.007317995546837222,35,0.001236967014498763
ChrVIII,340000.0,0.037834285714285716,0.012705324100714694,35,0.0021475917442847574
ChrVIII,350000.0,0.07596,0.028702225779647865,35,0.004851561647569581
ChrVIII,360000.0,0.06184285714285714,0.025426506383904892,35,0.004297864010647801
ChrVIII,370000.0,0.03836,0.011960946254127122,35,0.00202176892345093
ChrVIII,380000.0,0.06305428571428572,0.023121753735353197,35,0.003908289709243745
ChrVIII,390000.0,0.046965714285714284,0.01694497917755378,35,0.002864224249639139
ChrVIII,400000.0,0.05713714285714286,0.022110126582156688,35,0.0037372935106991596
ChrVIII,410000.0,0.06105142857142857,0.022633348267136984,35,0.003825734117344624
ChrVIII,420000.0,0.08448857142857143,0.028494589490850736,35,0.004816464708986995
