chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrXVI,-570000.0,0.0,0.0,35,0.0
ChrXVI,-560000.0,0.0255,0.008098511119517043,35,0.0013688982259252062
ChrXVI,-550000.0,0.1642657142857143,0.05577326443028133,35,0.00942740234667018
ChrXVI,-540000.0,0.08343714285714286,0.03302317444492834,35,0.005581935277354641
ChrXVI,-530000.0,0.07028571428571428,0.028292683972832175,35,0.004782336447465684
ChrXVI,-520000.0,0.048574285714285716,0.01814544737679955,35,0.0030671404108909076
ChrXVI,-510000.0,0.06264,0.023472865435747413,35,0.003967638418738373
ChrXVI,-500000.0,0.15722857142857144,0.05072102227716174,35,0.008573417556344625
ChrXVI,-490000.0,0.06978,0.024328182640473484,35,0.00411221341368172
ChrXVI,-480000.0,0.07096285714285715,0.027209504024213623,35,0.004599245619023367
ChrXVI,-470000.0,0.05653428571428571,0.021040855815422012,35,0.0035565537631066326
ChrXVI,-460000.0,0.04639714285714285,0.018989338893090475,35,0.0032097841119954227
ChrXVI,-450000.0,0.05071428571428571,0.01703512190009983,35,0.00287946115073766
ChrXVI,-440000.0,0.04691714285714285,0.016192290934709815,35,0.0027369967154543973
ChrXVI,-430000.0,0.07049714285714286,0.027546212355350236,35,0.004656159714755897
ChrXVI,-420000.0,0.06567714285714286,0.022073488033149177,35,0.0037311004655830042
ChrXVI,-410000.0,0.04541714285714286,0.016597669675453303,35,0.002805518228957567
ChrXVI,-400000.0,0.04327428571428571,0.016151203613082848,35,0.0027300516905167114
ChrXVI,-390000.0,0.055131428571428574,0.01906675226714835,35,0.0032228693604870037
ChrXVI,-380000.0,0.04470857142857143,0.017009087042425493,35,0.0028750604565907175
ChrXVI,-370000.0,0.047502857142857145,0.01739260298677177,35,0.002939886483014813
ChrXVI,-360000.0,0.05873142857142857,0.02335843179955482,35,0.003948295603835927
ChrXVI,-350000.0,0.056434285714285715,0.02167984890951724,35,0.0036645633095499773
ChrXVI,-340000.0,0.07738285714285714,0.029747619635015835,35,0.005028265460515839
ChrXVI,-330000.0,0.05529714285714286,0.021726461038183313,35,0.0036724421973227937
ChrXVI,-320000.0,0.03873142857142857,0.013955871027436942,35,0.002358972755456153
ChrXVI,-310000.0,0.042757142857142855,0.01534540141338164,35,0.002593846259007297
ChrXVI,-300000.0,0.06076857142857143,0.023797723215721732,35,0.004022549405723763
ChrXVI,-290000.0,0.04036571428571429,0.014324679297449903,35,0.0024213127311722565
ChrXVI,-280000.0,0.04924571428571429,0.01861626965313726,35,0.0031467239009044645
ChrXVI,-270000.0,0.047139999999999994,0.017156977657878478,35,0.002900058533167619
ChrXVI,-260000.0,0.06742857142857142,0.025397632722345593,35,0.004292983471064515
