chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrV,-440000.0,0.0,0.0,35,0.0
ChrV,-430000.0,0.0,0.0,35,0.0
ChrV,-420000.0,0.0,0.0,35,0.0
ChrV,-410000.0,0.0,0.0,35,0.0
ChrV,-400000.0,0.0,0.0,35,0.0
ChrV,-390000.0,0.0,0.0,35,0.0
ChrV,-380000.0,0.0,0.0,35,0.0
ChrV,-370000.0,0.0,0.0,35,0.0
ChrV,-360000.0,0.0,0.0,35,0.0
ChrV,-350000.0,0.0,0.0,35,0.0
ChrV,-340000.0,0.0,0.0,35,0.0
ChrV,-330000.0,0.0,0.0,35,0.0
ChrV,-320000.0,0.0,0.0,35,0.0
ChrV,-310000.0,0.0,0.0,35,0.0
ChrV,-300000.0,0.0,0.0,35,0.0
ChrV,-290000.0,0.0,0.0,35,0.0
ChrV,-280000.0,0.0,0.0,35,0.0
ChrV,-270000.0,0.0,0.0,35,0.0
ChrV,-260000.0,0.0,0.0,35,0.0
ChrV,-250000.0,0.0,0.0,35,0.0
ChrV,-240000.0,0.0,0.0,35,0.0
ChrV,-230000.0,0.0,0.0,35,0.0
ChrV,-220000.0,0.0,0.0,35,0.0
ChrV,-210000.0,0.0,0.0,35,0.0
ChrV,-200000.0,0.0,0.0,35,0.0
ChrV,-190000.0,0.0,0.0,35,0.0
ChrV,-180000.0,0.0,0.0,35,0.0
ChrV,-170000.0,0.0,0.0,35,0.0
ChrV,-160000.0,0.0,0.0,35,0.0
ChrV,-150000.0,0.12288857142857143,0.04087585776346669,35,0.006909281020894308
ChrV,-140000.0,0.10213714285714286,0.04126254594034391,35,0.006974643252482507
ChrV,-130000.0,0.07708571428571429,0.02839260615078534,35,0.004799226378233456
ChrV,-120000.0,0.06855142857142858,0.026651049768846122,35,0.004504849621024349
ChrV,-110000.0,0.08554857142857143,0.03305456604063126,35,0.00558724142548885
ChrV,-100000.0,0.04517714285714285,0.01669438238933518,35,0.002821865661282289
ChrV,-90000.0,0.07135142857142858,0.02613872911340307,35,0.00441825162467775
ChrV,-80000.0,0.07756,0.031724616532239555,35,0.005362438928370579
ChrV,-70000.0,0.09848571428571429,0.037126272153740585,35,0.006275485374588541
ChrV,-60000.0,0.048260000000000004,0.018176798397957765,35,0.003072439700675298
ChrV,-50000.0,0.07887428571428572,0.027847561334323475,35,0.004707096989103363
ChrV,-40000.0,0.12172285714285715,0.03281794779505555,35,0.005547245642089907
ChrV,-30000.0,0.10518857142857142,0.0379459737570371,35,0.006414040234115307
ChrV,-20000.0,0.11578857142857142,0.03902465111897842,35,0.0065963699865001155
ChrV,-10000.0,0.12447428571428572,0.045161451175409616,35,0.00763367852212232
ChrV,0.0,0.14211428571428572,0.04698350237900873,35,0.007941661387533322
ChrV,10000.0,0.09945428571428572,0.03380008129869394,35,0.005713256503952189
ChrV,20000.0,0.07875714285714286,0.028230847601560263,35,0.004771884193010199
ChrV,30000.0,0.06729428571428572,0.023725686537604606,35,0.0040103729847223235
ChrV,40000.0,0.12265999999999999,0.04310965634968847,35,0.007286861896764684
ChrV,50000.0,0.05496857142857143,0.018241352043358736,35,0.003083351258289071
ChrV,60000.0,0.07997714285714286,0.028549988005707648,35,0.004825828767094386
ChrV,70000.0,0.09061142857142858,0.0329911554228471,35,0.0055765230748057995
ChrV,80000.0,0.052622857142857145,0.017582797169464273,35,0.00297203516756025
ChrV,90000.0,0.09082857142857143,0.03552598528193272,35,0.00600498752288962
