chrom,Bin_Center,mean_density,sd_density,n_datasets,se_density
ChrXII,-940000.0,0.0,0.0,35,0.0
ChrXII,-930000.0,0.0,0.0,35,0.0
ChrXII,-920000.0,0.0,0.0,35,0.0
ChrXII,-910000.0,0.0,0.0,35,0.0
ChrXII,-900000.0,0.0,0.0,35,0.0
ChrXII,-890000.0,0.0,0.0,35,0.0
ChrXII,-880000.0,0.0,0.0,35,0.0
ChrXII,-870000.0,0.0,0.0,35,0.0
ChrXII,-860000.0,0.0,0.0,35,0.0
ChrXII,-850000.0,0.0,0.0,35,0.0
ChrXII,-840000.0,0.0,0.0,35,0.0
ChrXII,-830000.0,0.0,0.0,35,0.0
ChrXII,-820000.0,0.0,0.0,35,0.0
ChrXII,-810000.0,0.0,0.0,35,0.0
ChrXII,-800000.0,0.0,0.0,35,0.0
ChrXII,-790000.0,0.0,0.0,35,0.0
ChrXII,-780000.0,0.0,0.0,35,0.0
ChrXII,-770000.0,0.0,0.0,35,0.0
ChrXII,-760000.0,0.0,0.0,35,0.0
ChrXII,-750000.0,0.0,0.0,35,0.0
ChrXII,-740000.0,0.0,0.0,35,0.0
ChrXII,-730000.0,0.0,0.0,35,0.0
ChrXII,-720000.0,0.0,0.0,35,0.0
ChrXII,-710000.0,0.0,0.0,35,0.0
ChrXII,-700000.0,0.0,0.0,35,0.0
ChrXII,-690000.0,0.0,0.0,35,0.0
ChrXII,-680000.0,0.0,0.0,35,0.0
ChrXII,-670000.0,0.0,0.0,35,0.0
ChrXII,-660000.0,0.0,0.0,35,0.0
ChrXII,-650000.0,0.0,0.0,35,0.0
ChrXII,-640000.0,0.0,0.0,35,0.0
ChrXII,-630000.0,0.0,0.0,35,0.0
ChrXII,-620000.0,0.0,0.0,35,0.0
ChrXII,-610000.0,0.0,0.0,35,0.0
ChrXII,-600000.0,0.0,0.0,35,0.0
ChrXII,-590000.0,0.0,0.0,35,0.0
ChrXII,-580000.0,0.0,0.0,35,0.0
ChrXII,-570000.0,0.0,0.0,35,0.0
ChrXII,-560000.0,0.0,0.0,35,0.0
ChrXII,-550000.0,0.0,0.0,35,0.0
ChrXII,-540000.0,0.0,0.0,35,0.0
ChrXII,-530000.0,0.0,0.0,35,0.0
ChrXII,-520000.0,0.0,0.0,35,0.0
ChrXII,-510000.0,0.0,0.0,35,0.0
ChrXII,-500000.0,0.0,0.0,35,0.0
ChrXII,-490000.0,0.0,0.0,35,0.0
ChrXII,-480000.0,0.0,0.0,35,0.0
ChrXII,-470000.0,0.0,0.0,35,0.0
ChrXII,-460000.0,0.0,0.0,35,0.0
ChrXII,-450000.0,0.0,0.0,35,0.0
ChrXII,-440000.0,0.0,0.0,35,0.0
ChrXII,-430000.0,0.0,0.0,35,0.0
ChrXII,-420000.0,0.0,0.0,35,0.0
ChrXII,-410000.0,0.0,0.0,35,0.0
ChrXII,-400000.0,0.0,0.0,35,0.0
ChrXII,-390000.0,0.0,0.0,35,0.0
ChrXII,-380000.0,0.0,0.0,35,0.0
ChrXII,-370000.0,0.0,0.0,35,0.0
ChrXII,-360000.0,0.0,0.0,35,0.0
ChrXII,-350000.0,0.0,0.0,35,0.0
ChrXII,-340000.0,0.0,0.0,35,0.0
ChrXII,-330000.0,0.0,0.0,35,0.0
ChrXII,-320000.0,0.0,0.0,35,0.0
ChrXII,-310000.0,0.0,0.0,35,0.0
ChrXII,-300000.0,0.0,0.0,35,0.0
ChrXII,-290000.0,0.0,0.0,35,0.0
ChrXII,-280000.0,0.0,0.0,35,0.0
ChrXII,-270000.0,0.0,0.0,35,0.0
ChrXII,-260000.0,0.0,0.0,35,0.0
ChrXII,-250000.0,0.0,0.0,35,0.0
ChrXII,-240000.0,0.0,0.0,35,0.0
ChrXII,-230000.0,0.0,0.0,35,0.0
ChrXII,-220000.0,0.0,0.0,35,0.0
ChrXII,-210000.0,0.0,0.0,35,0.0
ChrXII,-200000.0,0.0,0.0,35,0.0
ChrXII,-190000.0,0.0,0.0,35,0.0
ChrXII,-180000.0,0.0,0.0,35,0.0
ChrXII,-170000.0,0.0,0.0,35,0.0
ChrXII,-160000.0,0.0,0.0,35,0.0
ChrXII,-150000.0,0.1262257142857143,0.04130734404762556,35,0.00698221551467708
ChrXII,-140000.0,0.15512857142857142,0.05135799709437877,35,0.008681085951729802
ChrXII,-130000.0,0.08534857142857143,0.03350353248652492,35,0.0056631306058843225
